@relation master_normalized_avgWin

@attribute win numeric
@attribute winAvg numeric
@attribute awayID numeric
@attribute homeID numeric
@attribute latitude numeric
@attribute longitude numeric
@attribute away_goalsPerGame numeric
@attribute away_goalsAgainstPerGame numeric
@attribute away_evGGARatio numeric
@attribute away_powerPlayPercentage numeric
@attribute away_penaltyKillPercentage numeric
@attribute away_shootingPctg numeric
@attribute away_savePctg numeric
@attribute away_PDO numeric
@attribute home_goalsPerGame numeric
@attribute home_goalsAgainstPerGame numeric
@attribute home_evGGARatio numeric
@attribute home_powerPlayPercentage numeric
@attribute home_penaltyKillPercentage numeric
@attribute home_shootingPctg numeric
@attribute home_savePctg numeric
@attribute home_PDO numeric

@data
0,0,54,4,39.952583,-75.165222,0.76025,0.253153,0.667617,0.584071,0.694915,0.741935,0.6,0.77551,0.554367,0.373874,0.620648,0.522124,0.220339,0.580645,0.366667,0.530612
0,0.44898,1,5,40.440624,-79.995888,0.488414,0.418018,0.423169,0.584071,0.728814,0.516129,0.5,0.571429,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.634615,2,5,40.440624,-79.995888,0.684492,1,0.383403,0.743363,0,0.774194,0.233333,0.571429,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.603448,3,5,40.440624,-79.995888,0.325312,0.67027,0.222239,0.566372,0.694915,0.419355,0.533333,0.530612,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.5,4,5,40.440624,-79.995888,0.554367,0.373874,0.620648,0.522124,0.220339,0.580645,0.366667,0.530612,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
0,0.393939,6,5,40.440624,-79.995888,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.657143,7,5,40.440624,-79.995888,0,0.835135,0,0.380531,0.398305,0,0.1,0,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.527778,8,5,40.440624,-79.995888,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.555556,9,5,40.440624,-79.995888,0.228164,0.900901,0.137455,0.159292,0.254237,0.322581,0.066667,0.183673,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.516129,10,5,40.440624,-79.995888,0.782531,0.308108,0.761405,0.902655,0.694915,0.806452,0.8,0.938776,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.8,11,5,40.440624,-79.995888,0.540999,0.766284,0.194817,0.464286,0.14,0.392857,0.275,0.166667,0.655042,0.149425,0.570019,0.241071,1,0.535714,0.675,0.583333
1,0.555556,12,5,40.440624,-79.995888,0.293226,0.56036,0.284814,0.318584,0.364407,0.129032,0,0.020408,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.633333,13,5,40.440624,-79.995888,0.510695,0.45045,0.477041,0.362832,0.59322,0.322581,0.7,0.571429,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.589744,14,5,40.440624,-79.995888,1,0.352252,1,0.80531,0.245763,1,0.666667,0.979592,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.6,15,5,40.440624,-79.995888,0.630125,0.395495,0.651711,0.681416,0.601695,1,0.533333,0.897959,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.545455,16,5,40.440624,-79.995888,0.325312,0.572072,0.339436,0.106195,0.508475,0.16129,0.433333,0.306122,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.545455,17,5,40.440624,-79.995888,0.151515,0.572072,0.315276,0.238938,0.364407,0.258065,0.333333,0.306122,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.642857,18,5,40.440624,-79.995888,0.684492,0.022523,0.954982,0.566372,0.737288,0.709677,1,1,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
0,0.363636,19,5,40.440624,-79.995888,0.271836,0.21982,0.616597,0.053097,0.550847,0.193548,0.533333,0.387755,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.7,20,5,40.440624,-79.995888,0.195187,0.45045,0.381603,0.106195,0.728814,0.032258,0.4,0.204082,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
0,0.416667,21,5,40.440624,-79.995888,0.61943,0.373874,0.614646,0.637168,0.855932,0.903226,0.7,0.938776,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.8,22,5,40.440624,-79.995888,0.336898,0.659459,0.37515,0,0.29661,0.225806,0.266667,0.244898,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
0,0.4,23,5,40.440624,-79.995888,0.217469,0.627027,0.248199,0.59292,0.432203,0.354839,0.3,0.346939,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.75,24,5,40.440624,-79.995888,0.358289,0.077477,0.705132,0.265487,0.847458,0.516129,1,0.877551,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.727273,25,5,40.440624,-79.995888,0.358289,0.21982,0.630552,0.39823,0.644068,0.419355,0.533333,0.530612,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
0,0.416667,26,5,40.440624,-79.995888,0.423351,0,0.721188,0.495575,1,0.516129,0.9,0.816327,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
0,0.428571,27,5,40.440624,-79.995888,0.531205,0.565866,0.436636,0.738806,0.288462,0.4375,0.529412,0.415094,0.814224,0.363712,0.486285,1,0.865385,0.90625,0.588235,0.735849
1,0.615385,28,5,40.440624,-79.995888,0.532086,0.263964,0.422719,0.513274,0.983051,0.451613,0.533333,0.55102,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.75,29,5,40.440624,-79.995888,0.412656,0.263964,0.687425,0.212389,0.254237,0.258065,0.633333,0.489796,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
0,0.416667,30,5,40.440624,-79.995888,0.565062,0.297297,0.641206,0.495575,0.677966,0.774194,0.6,0.795918,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,1,52,5,40.440624,-79.995888,0.814617,0.154054,0.819478,0.761062,0.728814,0.83871,0.8,0.959184,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,1,53,5,40.440624,-79.995888,0.086453,0.538739,0.258703,0.185841,0.542373,0.225806,0.4,0.326531,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,1,54,5,40.440624,-79.995888,0.76025,0.253153,0.667617,0.584071,0.694915,0.741935,0.6,0.77551,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612
1,0.575758,1,6,42.361145,-71.057083,0.488414,0.418018,0.423169,0.584071,0.728814,0.516129,0.5,0.571429,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.5625,2,6,42.361145,-71.057083,0.684492,1,0.383403,0.743363,0,0.774194,0.233333,0.571429,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.542857,3,6,42.361145,-71.057083,0.325312,0.67027,0.222239,0.566372,0.694915,0.419355,0.533333,0.530612,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.540541,4,6,42.361145,-71.057083,0.554367,0.373874,0.620648,0.522124,0.220339,0.580645,0.366667,0.530612,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.606061,5,6,42.361145,-71.057083,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.55102,7,6,42.361145,-71.057083,0,0.835135,0,0.380531,0.398305,0,0.1,0,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
0,0.462687,8,6,42.361145,-71.057083,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.538462,9,6,42.361145,-71.057083,0.228164,0.900901,0.137455,0.159292,0.254237,0.322581,0.066667,0.183673,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.6,10,6,42.361145,-71.057083,0.782531,0.308108,0.761405,0.902655,0.694915,0.806452,0.8,0.938776,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.65,11,6,42.361145,-71.057083,0.540999,0.766284,0.194817,0.464286,0.14,0.392857,0.275,0.166667,0.839774,0.084291,1,0.276786,0.65,0.642857,1,0.916667
0,0.485714,12,6,42.361145,-71.057083,0.293226,0.56036,0.284814,0.318584,0.364407,0.129032,0,0.020408,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.6,13,6,42.361145,-71.057083,0.510695,0.45045,0.477041,0.362832,0.59322,0.322581,0.7,0.571429,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.707317,14,6,42.361145,-71.057083,1,0.352252,1,0.80531,0.245763,1,0.666667,0.979592,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
0,0.457143,15,6,42.361145,-71.057083,0.630125,0.395495,0.651711,0.681416,0.601695,1,0.533333,0.897959,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.6,16,6,42.361145,-71.057083,0.325312,0.572072,0.339436,0.106195,0.508475,0.16129,0.433333,0.306122,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.666667,17,6,42.361145,-71.057083,0.151515,0.572072,0.315276,0.238938,0.364407,0.258065,0.333333,0.306122,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.727273,18,6,42.361145,-71.057083,0.684492,0.022523,0.954982,0.566372,0.737288,0.709677,1,1,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
0,0.272727,19,6,42.361145,-71.057083,0.271836,0.21982,0.616597,0.053097,0.550847,0.193548,0.533333,0.387755,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.727273,20,6,42.361145,-71.057083,0.195187,0.45045,0.381603,0.106195,0.728814,0.032258,0.4,0.204082,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
0,0,21,6,42.361145,-71.057083,0.61943,0.373874,0.614646,0.637168,0.855932,0.903226,0.7,0.938776,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.727273,22,6,42.361145,-71.057083,0.336898,0.659459,0.37515,0,0.29661,0.225806,0.266667,0.244898,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.6,23,6,42.361145,-71.057083,0.217469,0.627027,0.248199,0.59292,0.432203,0.354839,0.3,0.346939,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
0,0.363636,24,6,42.361145,-71.057083,0.358289,0.077477,0.705132,0.265487,0.847458,0.516129,1,0.877551,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
0,0.363636,25,6,42.361145,-71.057083,0.358289,0.21982,0.630552,0.39823,0.644068,0.419355,0.533333,0.530612,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
0,0.416667,26,6,42.361145,-71.057083,0.423351,0,0.721188,0.495575,1,0.516129,0.9,0.816327,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
0,0.428571,27,6,42.361145,-71.057083,0.531205,0.565866,0.436636,0.738806,0.288462,0.4375,0.529412,0.415094,0.955733,0.029826,1,0.873134,0.740385,0.90625,1,1
1,0.5,28,6,42.361145,-71.057083,0.532086,0.263964,0.422719,0.513274,0.983051,0.451613,0.533333,0.55102,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.615385,29,6,42.361145,-71.057083,0.412656,0.263964,0.687425,0.212389,0.254237,0.258065,0.633333,0.489796,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
0,0.272727,30,6,42.361145,-71.057083,0.565062,0.297297,0.641206,0.495575,0.677966,0.774194,0.6,0.795918,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,0.875,52,6,42.361145,-71.057083,0.814617,0.154054,0.819478,0.761062,0.728814,0.83871,0.8,0.959184,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,1,53,6,42.361145,-71.057083,0.086453,0.538739,0.258703,0.185841,0.542373,0.225806,0.4,0.326531,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
1,1,54,6,42.361145,-71.057083,0.76025,0.253153,0.667617,0.584071,0.694915,0.741935,0.6,0.77551,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551
0,0.375,1,7,42.88023,-78.878738,0.488414,0.418018,0.423169,0.584071,0.728814,0.516129,0.5,0.571429,0,0.835135,0,0.380531,0.398305,0,0.1,0
1,0.529412,2,7,42.88023,-78.878738,0.684492,1,0.383403,0.743363,0,0.774194,0.233333,0.571429,0,0.835135,0,0.380531,0.398305,0,0.1,0
0,0.470588,3,7,42.88023,-78.878738,0.325312,0.67027,0.222239,0.566372,0.694915,0.419355,0.533333,0.530612,0,0.835135,0,0.380531,0.398305,0,0.1,0
1,0.560976,4,7,42.88023,-78.878738,0.554367,0.373874,0.620648,0.522124,0.220339,0.580645,0.366667,0.530612,0,0.835135,0,0.380531,0.398305,0,0.1,0
0,0.294118,5,7,42.88023,-78.878738,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612,0,0.835135,0,0.380531,0.398305,0,0.1,0
1,0.5,6,7,42.88023,-78.878738,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551,0,0.835135,0,0.380531,0.398305,0,0.1,0
1,0.553191,8,7,42.88023,-78.878738,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857,0,0.835135,0,0.380531,0.398305,0,0.1,0
0,0.45098,9,7,42.88023,-78.878738,0.228164,0.900901,0.137455,0.159292,0.254237,0.322581,0.066667,0.183673,0,0.835135,0,0.380531,0.398305,0,0.1,0
1,0.6875,10,7,42.88023,-78.878738,0.782531,0.308108,0.761405,0.902655,0.694915,0.806452,0.8,0.938776,0,0.835135,0,0.380531,0.398305,0,0.1,0
1,0.6,11,7,42.88023,-78.878738,0.540999,0.766284,0.194817,0.464286,0.14,0.392857,0.275,0.166667,0.793591,0.448276,0.60698,0.5625,0.69,0.571429,0.475,0.4375
1,0.6,12,7,42.88023,-78.878738,0.293226,0.56036,0.284814,0.318584,0.364407,0.129032,0,0.020408,0,0.835135,0,0.380531,0.398305,0,0.1,0
1,0.5,13,7,42.88023,-78.878738,0.510695,0.45045,0.477041,0.362832,0.59322,0.322581,0.7,0.571429,0,0.835135,0,0.380531,0.398305,0,0.1,0
1,0.515152,14,7,42.88023,-78.878738,1,0.352252,1,0.80531,0.245763,1,0.666667,0.979592,0,0.835135,0,0.380531,0.398305,0,0.1,0
1,0.53125,15,7,42.88023,-78.878738,0.630125,0.395495,0.651711,0.681416,0.601695,1,0.533333,0.897959,0,0.835135,0,0.380531,0.398305,0,0.1,0
0,0.363636,16,7,42.88023,-78.878738,0.325312,0.572072,0.339436,0.106195,0.508475,0.16129,0.433333,0.306122,0,0.835135,0,0.380531,0.398305,0,0.1,0
0,0.294118,17,7,42.88023,-78.878738,0.151515,0.572072,0.315276,0.238938,0.364407,0.258065,0.333333,0.306122,0,0.835135,0,0.380531,0.398305,0,0.1,0
0,0.1,18,7,42.88023,-78.878738,0.684492,0.022523,0.954982,0.566372,0.737288,0.709677,1,1,0,0.835135,0,0.380531,0.398305,0,0.1,0
0,0.181818,19,7,42.88023,-78.878738,0.271836,0.21982,0.616597,0.053097,0.550847,0.193548,0.533333,0.387755,0,0.835135,0,0.380531,0.398305,0,0.1,0
1,0.8,20,7,42.88023,-78.878738,0.195187,0.45045,0.381603,0.106195,0.728814,0.032258,0.4,0.204082,0,0.835135,0,0.380531,0.398305,0,0.1,0
0,0.3,21,7,42.88023,-78.878738,0.61943,0.373874,0.614646,0.637168,0.855932,0.903226,0.7,0.938776,0,0.835135,0,0.380531,0.398305,0,0.1,0
1,0.5,22,7,42.88023,-78.878738,0.336898,0.659459,0.37515,0,0.29661,0.225806,0.266667,0.244898,0,0.835135,0,0.380531,0.398305,0,0.1,0
1,0.636364,23,7,42.88023,-78.878738,0.217469,0.627027,0.248199,0.59292,0.432203,0.354839,0.3,0.346939,0,0.835135,0,0.380531,0.398305,0,0.1,0
1,0.5,24,7,42.88023,-78.878738,0.358289,0.077477,0.705132,0.265487,0.847458,0.516129,1,0.877551,0,0.835135,0,0.380531,0.398305,0,0.1,0
1,0.636364,25,7,42.88023,-78.878738,0.358289,0.21982,0.630552,0.39823,0.644068,0.419355,0.533333,0.530612,0,0.835135,0,0.380531,0.398305,0,0.1,0
1,0.818182,26,7,42.88023,-78.878738,0.423351,0,0.721188,0.495575,1,0.516129,0.9,0.816327,0,0.835135,0,0.380531,0.398305,0,0.1,0
0,0.333333,27,7,42.88023,-78.878738,0.531205,0.565866,0.436636,0.738806,0.288462,0.4375,0.529412,0.415094,0,0.757249,0,0.30597,0.519231,0,0.588235,0.188679
1,0.75,28,7,42.88023,-78.878738,0.532086,0.263964,0.422719,0.513274,0.983051,0.451613,0.533333,0.55102,0,0.835135,0,0.380531,0.398305,0,0.1,0
0,0.411765,29,7,42.88023,-78.878738,0.412656,0.263964,0.687425,0.212389,0.254237,0.258065,0.633333,0.489796,0,0.835135,0,0.380531,0.398305,0,0.1,0
0,0.181818,30,7,42.88023,-78.878738,0.565062,0.297297,0.641206,0.495575,0.677966,0.774194,0.6,0.795918,0,0.835135,0,0.380531,0.398305,0,0.1,0
0,0.444444,52,7,42.88023,-78.878738,0.814617,0.154054,0.819478,0.761062,0.728814,0.83871,0.8,0.959184,0,0.835135,0,0.380531,0.398305,0,0.1,0
1,0.5,53,7,42.88023,-78.878738,0.086453,0.538739,0.258703,0.185841,0.542373,0.225806,0.4,0.326531,0,0.835135,0,0.380531,0.398305,0,0.1,0
0,0,54,7,42.88023,-78.878738,0.76025,0.253153,0.667617,0.584071,0.694915,0.741935,0.6,0.77551,0,0.835135,0,0.380531,0.398305,0,0.1,0
0,0.387097,1,8,45.516136,-73.65683,0.488414,0.418018,0.423169,0.584071,0.728814,0.516129,0.5,0.571429,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,0.645161,2,8,45.516136,-73.65683,0.684492,1,0.383403,0.743363,0,0.774194,0.233333,0.571429,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,0.578947,3,8,45.516136,-73.65683,0.325312,0.67027,0.222239,0.566372,0.694915,0.419355,0.533333,0.530612,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,0.555556,4,8,45.516136,-73.65683,0.554367,0.373874,0.620648,0.522124,0.220339,0.580645,0.366667,0.530612,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
0,0.484848,5,8,45.516136,-73.65683,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,0.597015,6,8,45.516136,-73.65683,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
0,0.458333,7,8,45.516136,-73.65683,0,0.835135,0,0.380531,0.398305,0,0.1,0,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,0.517857,9,8,45.516136,-73.65683,0.228164,0.900901,0.137455,0.159292,0.254237,0.322581,0.066667,0.183673,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
0,0.469388,10,8,45.516136,-73.65683,0.782531,0.308108,0.761405,0.902655,0.694915,0.806452,0.8,0.938776,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,0.65,11,8,45.516136,-73.65683,0.540999,0.766284,0.194817,0.464286,0.14,0.392857,0.275,0.166667,0.483506,0.242912,0.42571,0.589286,0.83,0.321429,0.725,0.5
0,0.486486,12,8,45.516136,-73.65683,0.293226,0.56036,0.284814,0.318584,0.364407,0.129032,0,0.020408,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
0,0.454545,13,8,45.516136,-73.65683,0.510695,0.45045,0.477041,0.362832,0.59322,0.322581,0.7,0.571429,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
0,0.487805,14,8,45.516136,-73.65683,1,0.352252,1,0.80531,0.245763,1,0.666667,0.979592,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
0,0.382353,15,8,45.516136,-73.65683,0.630125,0.395495,0.651711,0.681416,0.601695,1,0.533333,0.897959,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,0.583333,16,8,45.516136,-73.65683,0.325312,0.572072,0.339436,0.106195,0.508475,0.16129,0.433333,0.306122,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,0.625,17,8,45.516136,-73.65683,0.151515,0.572072,0.315276,0.238938,0.364407,0.258065,0.333333,0.306122,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,0.545455,18,8,45.516136,-73.65683,0.684492,0.022523,0.954982,0.566372,0.737288,0.709677,1,1,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
0,0.272727,19,8,45.516136,-73.65683,0.271836,0.21982,0.616597,0.053097,0.550847,0.193548,0.533333,0.387755,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,0.538462,20,8,45.516136,-73.65683,0.195187,0.45045,0.381603,0.106195,0.728814,0.032258,0.4,0.204082,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,0.545455,21,8,45.516136,-73.65683,0.61943,0.373874,0.614646,0.637168,0.855932,0.903226,0.7,0.938776,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
0,0.461538,22,8,45.516136,-73.65683,0.336898,0.659459,0.37515,0,0.29661,0.225806,0.266667,0.244898,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,0.615385,23,8,45.516136,-73.65683,0.217469,0.627027,0.248199,0.59292,0.432203,0.354839,0.3,0.346939,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,0.5,24,8,45.516136,-73.65683,0.358289,0.077477,0.705132,0.265487,0.847458,0.516129,1,0.877551,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,0.7,25,8,45.516136,-73.65683,0.358289,0.21982,0.630552,0.39823,0.644068,0.419355,0.533333,0.530612,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,0.7,26,8,45.516136,-73.65683,0.423351,0,0.721188,0.495575,1,0.516129,0.9,0.816327,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,0.833333,27,8,45.516136,-73.65683,0.531205,0.565866,0.436636,0.738806,0.288462,0.4375,0.529412,0.415094,0.522496,0.333057,0.42122,0.537313,0.875,0.625,0.794118,0.698113
1,0.5,28,8,45.516136,-73.65683,0.532086,0.263964,0.422719,0.513274,0.983051,0.451613,0.533333,0.55102,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
0,0.466667,29,8,45.516136,-73.65683,0.412656,0.263964,0.687425,0.212389,0.254237,0.258065,0.633333,0.489796,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
0,0.416667,30,8,45.516136,-73.65683,0.565062,0.297297,0.641206,0.495575,0.677966,0.774194,0.6,0.795918,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,0.666667,52,8,45.516136,-73.65683,0.814617,0.154054,0.819478,0.761062,0.728814,0.83871,0.8,0.959184,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
0,0.25,53,8,45.516136,-73.65683,0.086453,0.538739,0.258703,0.185841,0.542373,0.225806,0.4,0.326531,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
1,1,54,8,45.516136,-73.65683,0.76025,0.253153,0.667617,0.584071,0.694915,0.741935,0.6,0.77551,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857
0,0.486486,1,9,45.425533,-75.692482,0.488414,0.418018,0.423169,0.584071,0.728814,0.516129,0.5,0.571429,0.228164,0.900901,0.137455,0.159292,0.254237,0.322581,0.066667,0.183673
1,0.617647,2,9,45.425533,-75.692482,0.684492,1,0.383403,0.743363,0,0.774194,0.233333,0.571429,0.228164,0.900901,0.137455,0.159292,0.254237,0.322581,0.066667,0.183673
1,0.564103,3,9,45.425533,-75.692482,0.325312,0.67027,0.222239,0.566372,0.694915,0.419355,0.533333,0.530612,0.228164,0.900901,0.137455,0.159292,0.254237,0.322581,0.066667,0.183673
1,0.611111,4,9,45.425533,-75.692482,0.554367,0.373874,0.620648,0.522124,0.220339,0.580645,0.366667,0.530612,0.228164,0.900901,0.137455,0.159292,0.254237,0.322581,0.066667,0.183673
0,0.454545,5,9,45.425533,-75.692482,0.782531,0.505405,0.358193,1,0.576271,0.612903,0.333333,0.530612,0.228164,0.900901,0.137455,0.159292,0.254237,0.322581,0.066667,0.183673
1,0.510204,6,9,45.425533,-75.692482,0.749554,0.099099,0.790516,0.778761,0.889831,0.709677,0.633333,0.77551,0.228164,0.900901,0.137455,0.159292,0.254237,0.322581,0.066667,0.183673
1,0.518519,7,9,45.425533,-75.692482,0,0.835135,0,0.380531,0.398305,0,0.1,0,0.228164,0.900901,0.137455,0.159292,0.254237,0.322581,0.066667,0.183673
1,0.596491,8,9,45.425533,-75.692482,0.097148,0.615315,0.220138,0.566372,0.076271,0,0.333333,0.142857,0.228164,0.900901,0.137455,0.159292,0.254237,0.322581,0.066667,0.183673
1,0.54386,10,9,45.425533,-75.692482,0.782531,0.308108,0.761405,0.902655,0.694915,0.806452,0.8,0.938776,0.228164,0.900901,0.137455,0.159292,0.254237,0.322581,0.066667,0.183673
1,0.55,11,9,45.425533,-75.692482,0.540999,0.766284,0.194817,0.464286,0.14,0.392857,0.275,0.166667,0.218662,0.607663,0,0.392857,0.76,0.25,0.35,0.145833
1,0.580645,12,9,45.425533,-75.692482,0.293226,0.56036,0.284814,0.318584,0.364407,0.129032,0,0.020408,0.228164,0.900901,0.137455,0.159292,0.254237,0.322581,0.066667,0.183673
1,0.636364,13,9,45.425533,-75.692482,0.510695,0.45045,0.477041,0.362832,0.59322,0.322581,0.7,0.571429,0.228164,0.900901,0.137455,0.159292,0.254237,0.322581,0.066667,0.183673
1,0.694444,14,9,45.425533,-75.692482,1,0.352252,1,0.80531,0.245763,1,0.666667,0.979592,0.228164,0.900901,0.137455,0.159292,0.254237,0.322581,0.066667,0.183673
1,0.612903,15,9,45.425533,-75.692482,0.630125,0.395495,0.651711,0.681416,0.601695,1,0.533333,0.897959,0.228164,0.900901,0.137455,0.159292,0.254237,0.322581,0.066667,0.183673
