id,fullName,teamName,assists,goals,pim,shots,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,plusMinus,points
8445313,Craig Cameron,New York Islanders,13,11,16,117,77,1,2,16,9.4,1,0,0,0,2,24
8445617,Bob Bourne,New York Islanders,23,16,12,128,77,2,8,12,12.5,2,0,0,0,10,39
8446482,Jude Drouin,New York Islanders,36,18,22,165,78,3,8,22,10.91,3,0,0,0,-11,54
8446932,Dave Fortier,New York Islanders,12,6,79,74,65,1,2,79,8.11,0,0,0,0,13,18
8447193,Clark Gillies,New York Islanders,22,25,66,165,80,8,10,66,15.15,4,0,0,0,-4,47
8447577,Billy MacMillan,New York Islanders,12,13,12,74,69,2,4,12,17.57,1,0,1,1,0,25
8447658,Billy Harris,New York Islanders,37,25,34,199,80,4,17,34,12.56,5,0,0,0,3,62
8447666,Gerry Hart,New York Islanders,14,4,143,81,71,0,0,143,4.94,0,0,1,1,28,18
8447740,Lorne Henning,New York Islanders,6,5,6,46,60,0,0,6,10.87,0,0,4,5,7,11
8447782,Ernie Hicke,New York Islanders,19,17,91,131,62,7,9,91,12.98,1,0,0,0,-18,36
8447872,Tom Miller,New York Islanders,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0
8447995,Garry Howatt,New York Islanders,30,18,121,126,77,1,2,121,14.29,3,0,0,0,32,48
8448439,Doug Rombough,New York Islanders,15,11,39,97,68,0,3,39,11.34,1,0,0,0,7,26
8448725,Walt Ledingham,New York Islanders,1,0,0,2,2,0,0,0,0.0,0,0,0,0,-3,1
8448811,Dave Lewis,New York Islanders,14,5,98,95,78,0,2,98,5.26,1,0,0,0,8,19
8449191,Ralph Stewart,New York Islanders,24,16,12,145,70,6,10,12,11.03,2,0,1,1,-8,40
8449206,Bert Marshall,New York Islanders,28,2,58,69,77,0,0,58,2.9,0,0,0,3,18,30
8449384,Ed Westfall,New York Islanders,33,22,28,170,73,6,14,28,12.94,1,0,1,2,19,55
8449932,Bobby Nystrom,New York Islanders,28,27,122,194,76,3,5,122,13.92,3,0,0,0,17,55
8450196,J.P. Parise,New York Islanders,32,23,62,153,79,5,10,62,15.03,1,0,0,2,-8,55
8450505,Denis Potvin,New York Islanders,55,21,105,211,79,5,31,105,9.95,4,0,2,4,27,76
8450508,Jean Potvin,New York Islanders,24,9,59,115,73,6,20,59,7.83,4,0,1,1,-2,33
8451741,Andre St. Laurent,New York Islanders,27,14,60,186,78,1,7,60,7.53,0,0,0,0,22,41
8445399,John Bednarski,New York Rangers,10,1,37,45,35,0,1,37,2.22,0,0,0,1,-1,11
8445456,Nick Beverley,New York Rangers,15,3,19,79,67,0,0,19,3.8,0,0,0,1,13,18
8445808,Jerry Butler,New York Rangers,16,17,102,158,78,1,4,102,10.76,1,0,2,2,-5,33
8446187,Bill Fairbairn,New York Rangers,37,24,10,191,80,7,13,10,12.57,3,0,2,3,13,61
8446714,Ron Harris,New York Rangers,7,1,22,39,34,0,1,22,2.56,0,0,0,0,0,8
8446894,Jerry Holland,New York Rangers,0,1,0,1,1,0,0,0,100.0,0,0,0,0,1,1
8447021,Ted Irvine,New York Rangers,17,17,66,174,79,4,4,66,9.77,3,0,0,0,-15,34
8447172,Rod Gilbert,New York Rangers,61,36,22,243,76,11,43,22,14.81,1,0,0,0,1,97
8447409,Ron Greschner,New York Rangers,37,8,93,121,70,0,11,93,6.61,2,0,0,0,9,45
8447617,Gilles Marotte,New York Rangers,32,4,69,144,77,0,1,69,2.78,1,0,0,1,0,36
8448437,Dale Rolfe,New York Rangers,8,1,30,56,42,1,1,30,1.79,0,0,0,0,12,9
8448464,Bobby Rousseau,New York Rangers,2,2,0,9,8,2,4,0,22.22,1,0,0,0,-2,4
8448671,Derek Sanderson,New York Rangers,25,25,106,187,75,3,5,106,13.37,3,0,2,2,10,50
8448963,Rod Seiling,New York Rangers,13,5,40,98,65,1,2,40,5.1,1,0,1,2,4,18
8448991,Bob MacMillan,New York Rangers,2,1,4,16,22,0,0,4,6.25,0,0,0,0,3,3
8449103,Dave Maloney,New York Rangers,2,0,0,2,4,0,0,0,0.0,0,0,0,0,2,2
