id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8445001,Bob Bailey,Chicago Blackhawks,12,9,79,63,0,1,79,1,0,0,0,21
8445020,Doug Barkley,Chicago Blackhawks,0,0,0,3,0,0,0,0,0,0,0,0
8445835,Ian Cushenan,Chicago Blackhawks,8,2,67,61,1,1,67,1,0,1,1,10
8445855,Billy Dea,Chicago Blackhawks,12,9,10,63,0,1,10,2,0,0,0,21
8445909,Bill Dineen,Chicago Blackhawks,13,6,10,63,1,2,10,1,0,0,0,19
8446197,Lorne Ferguson,Chicago Blackhawks,12,7,22,53,1,1,22,1,0,0,1,19
8447128,Ed Kachur,Chicago Blackhawks,7,5,14,62,2,2,14,0,0,0,0,12
8447287,Hec Lalande,Chicago Blackhawks,4,2,12,34,0,2,12,0,0,0,0,6
8447500,Ted Lindsay,Chicago Blackhawks,24,15,110,68,5,12,110,3,0,0,0,39
8447502,Ed Litzenberger,Chicago Blackhawks,30,32,63,70,8,16,63,4,0,0,3,62
8447624,Frank Martin,Chicago Blackhawks,0,0,10,4,0,0,10,0,0,0,0,0
8447786,Jack McIntyre,Chicago Blackhawks,11,15,14,68,2,2,14,3,0,0,0,26
8447854,Nick Mickoski,Chicago Blackhawks,18,13,48,65,0,2,48,3,0,0,1,31
8447899,Gus Mortson,Chicago Blackhawks,10,3,60,67,1,4,60,0,0,0,0,13
8447921,Ron Murphy,Chicago Blackhawks,17,11,30,69,0,3,30,3,0,1,1,28
8447998,Eric Nesterenko,Chicago Blackhawks,18,20,104,70,5,9,104,2,0,2,3,38
8448108,Bobby Hull,Chicago Blackhawks,34,13,60,70,3,11,60,1,0,0,0,47
8448152,Pierre Pilote,Chicago Blackhawks,24,6,91,70,1,8,91,0,0,0,0,30
8448305,Dutch Reibel,Chicago Blackhawks,17,8,10,69,2,7,10,1,0,0,0,25
8449050,Glen Skov,Chicago Blackhawks,18,17,35,70,2,6,35,3,0,1,2,35
8449236,Jimmy Thomson,Chicago Blackhawks,7,4,75,70,0,0,75,1,0,0,0,11
8449303,Moose Vasko,Chicago Blackhawks,20,6,51,59,2,10,51,2,0,1,1,26
8449340,Don Ward,Chicago Blackhawks,0,0,0,3,0,0,0,0,0,0,0,0
8444876,Dave Amadio,Detroit Red Wings,0,0,2,2,0,0,2,0,0,0,0,0
8444955,Al Arbour,Detroit Red Wings,6,1,104,69,0,0,104,0,0,0,0,7
8445001,Bob Bailey,Detroit Red Wings,12,9,79,63,0,1,79,1,0,0,0,21
8445294,Cummy Burton,Detroit Red Wings,1,0,12,25,0,0,12,0,0,0,0,1
8445855,Billy Dea,Detroit Red Wings,12,9,10,63,0,1,10,2,0,0,0,21
8445865,Alex Delvecchio,Detroit Red Wings,38,21,22,70,1,15,22,4,0,4,4,59
8445909,Bill Dineen,Detroit Red Wings,13,6,10,63,1,2,10,1,0,0,0,19
8446197,Lorne Ferguson,Detroit Red Wings,12,7,22,53,1,1,22,1,0,0,1,19
8446228,Guyle Fielder,Detroit Red Wings,0,0,2,6,0,0,2,0,0,0,0,0
8446599,Warren Godfrey,Detroit Red Wings,16,2,56,67,0,1,56,0,0,0,0,18
8446601,Pete Goegan,Detroit Red Wings,2,0,28,14,0,0,28,0,0,0,0,2
8446783,John Hendrickson,Detroit Red Wings,0,0,0,1,0,0,0,0,0,0,0,0
8446896,Gord Hollingworth,Detroit Red Wings,2,1,22,27,0,0,22,0,0,0,0,3
8447149,Red Kelly,Detroit Red Wings,18,13,26,61,3,8,26,2,0,1,4,31
8447164,Forbes Kennedy,Detroit Red Wings,16,11,135,70,0,3,135,1,0,0,1,27
8447179,Brian Kilrea,Detroit Red Wings,0,0,0,1,0,0,0,0,0,0,0,0
8447287,Hec Lalande,Detroit Red Wings,4,2,12,34,0,2,12,0,0,0,0,6
8447471,Tony Leswick,Detroit Red Wings,2,1,2,22,0,0,2,0,0,0,0,3
8447676,Tom McCarthy,Detroit Red Wings,1,2,4,18,0,0,4,0,0,0,0,3
8447717,Bill McCreary Sr.,Detroit Red Wings,0,1,0,3,0,0,0,0,0,0,0,1
8447786,Jack McIntyre,Detroit Red Wings,11,15,14,68,2,2,14,3,0,0,0,26
8447817,Billy McNeill,Detroit Red Wings,10,5,29,35,1,3,29,0,0,0,0,15
