id,fullName,teamName,assists,goals,pim,shots,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,plusMinus,points
8444919,Tommy Albelin,New Jersey Devils,10,5,20,60,48,2,2,20,8.3,0,0,0,0,9,15
8445724,Neal Broten,New Jersey Devils,24,8,24,72,47,2,7,24,11.1,3,0,0,1,1,32
8445977,Bobby Carpenter,New Jersey Devils,11,5,19,69,41,0,0,19,7.2,0,0,0,0,-1,16
8446026,Tom Chorske,New Jersey Devils,8,10,16,59,42,0,0,16,16.9,2,0,0,1,-4,18
8446042,Shawn Chambers,New Jersey Devils,17,4,12,67,45,2,7,12,6.0,0,0,0,0,2,21
8446127,Danton Cole,New Jersey Devils,5,4,14,76,38,1,1,14,5.3,0,0,0,0,-1,9
8446309,Ken Daneyko,New Jersey Devils,2,1,54,27,25,0,0,54,3.7,0,0,0,0,4,3
8446484,Bruce Driver,New Jersey Devils,12,4,18,62,41,1,9,18,6.5,1,0,0,0,-1,16
8446789,Viacheslav Fetisov,New Jersey Devils,12,3,2,37,18,3,5,2,8.1,0,0,0,0,1,15
8447958,Bobby Holik,New Jersey Devils,10,10,18,84,48,0,1,18,11.9,2,0,0,0,9,20
8448772,Claude Lemieux,New Jersey Devils,13,6,86,117,45,1,1,86,5.1,1,0,0,1,2,19
8449450,Randy McKay,New Jersey Devils,7,5,44,44,33,0,1,44,11.4,0,0,0,0,10,12
8449499,John MacLean,New Jersey Devils,12,17,32,139,46,2,8,32,12.2,0,0,1,1,13,29
8449606,Corey Millen,New Jersey Devils,18,5,36,74,45,1,4,36,6.8,0,0,0,0,6,23
8450293,Mike Peluso,New Jersey Devils,9,2,167,27,46,0,0,167,7.4,1,0,0,0,5,11
8450825,Stephane Richer,New Jersey Devils,16,23,10,133,45,1,3,10,17.3,5,1,2,2,8,39
8451715,Scott Stevens,New Jersey Devils,20,2,56,111,48,1,6,56,1.8,1,0,0,0,4,22
8456024,Kevin Dean,New Jersey Devils,1,0,4,11,17,0,0,4,0.0,0,0,0,0,6,1
8456100,Jim Dowd,New Jersey Devils,4,1,0,14,10,1,3,0,7.1,0,0,0,0,-5,5
8456182,David Emma,New Jersey Devils,1,0,0,4,6,0,0,0,0.0,0,0,0,0,-2,1
8456464,Bill Guerin,New Jersey Devils,13,12,72,96,48,4,6,72,12.5,3,0,0,0,6,25
8456496,Ben Hankinson,New Jersey Devils,2,0,13,26,26,0,0,13,0.0,0,0,0,0,-5,2
8457264,Chris McAlpine,New Jersey Devils,3,0,17,19,24,0,0,17,0.0,0,0,0,0,4,3
8457403,Jaroslav Modry,New Jersey Devils,0,0,0,10,11,0,0,0,0.0,0,0,0,0,-1,0
8457983,Alexander Semak,New Jersey Devils,11,7,25,71,41,0,2,25,9.9,1,0,0,0,-7,18
8458036,Reid Simpson,New Jersey Devils,0,0,27,5,9,0,0,27,0.0,0,0,0,0,-1,0
8458483,Valeri Zelepukin,New Jersey Devils,2,1,6,6,4,0,0,6,16.7,0,0,0,0,3,3
8458517,Scott Niedermayer,New Jersey Devils,15,4,18,52,48,4,8,18,7.7,0,0,0,1,19,19
8458525,Brian Rolston,New Jersey Devils,11,7,17,92,40,2,3,17,7.6,3,0,0,0,5,18
8458954,Jason Smith,New Jersey Devils,0,0,0,5,2,0,0,0,0.0,0,0,0,0,-3,0
8458978,Sergei Brylin,New Jersey Devils,8,6,8,41,26,0,4,8,14.6,0,0,0,0,12,14
8445385,Bob Beers,New York Islanders,7,2,6,38,22,1,2,6,5.3,0,0,0,0,-8,9
8445423,Benoit Hogue,New York Islanders,7,9,34,66,45,2,3,34,13.6,2,0,0,0,0,16
8446023,Dave Chyzowski,New York Islanders,0,0,11,11,13,0,0,11,0.0,0,0,0,0,-2,0
8446081,Dean Chynoweth,New York Islanders,2,0,77,22,32,0,0,77,0.0,0,0,0,0,9,2
8446289,Brad Dalgarno,New York Islanders,2,3,14,18,22,1,1,14,16.7,0,0,1,1,-8,5
8446424,Gord Dineen,New York Islanders,0,0,2,4,9,0,0,2,0.0,0,0,0,0,-5,0
8446823,Ray Ferraro,New York Islanders,21,22,30,94,47,2,7,30,23.4,1,1,0,0,1,43
8446838,Patrick Flatley,New York Islanders,20,7,12,81,45,1,2,12,8.6,1,0,0,0,9,27
8448489,Derek King,New York Islanders,16,10,41,118,43,7,11,41,8.5,0,0,0,0,-5,26
8448675,Chris Luongo,New York Islanders,3,1,36,44,47,0,0,36,2.3,0,0,0,1,-2,4
8448841,Troy Loney,New York Islanders,4,5,23,47,30,2,2,23,10.6,1,0,0,0,-2,9
8449633,Kip Miller,New York Islanders,1,0,0,11,8,0,0,0,0.0,0,0,0,0,1,1
8449740,Kirk Muller,New York Islanders,16,11,47,97,45,4,7,47,11.3,2,0,1,1,-18,27
8450389,Rich Pilon,New York Islanders,1,1,40,11,20,0,0,40,9.1,0,0,0,0,-3,2
8451224,Mathieu Schneider,New York Islanders,21,8,79,118,43,3,13,79,6.8,2,0,0,0,-8,29
8451293,Brent Severyn,New York Islanders,4,2,71,32,28,1,2,71,6.3,0,0,0,0,-2,6
8451657,Paul Stanton,New York Islanders,4,0,9,28,18,0,3,9,0.0,0,0,0,0,-6,4
8451793,Ron Sutter,New York Islanders,4,1,21,29,27,0,0,21,3.4,1,0,0,0,-8,5
8451898,Steve Thomas,New York Islanders,15,11,60,133,47,3,9,60,8.3,2,0,0,0,-14,26
