id,fullName,teamName,assists,goals,pim,shots,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,plusMinus,points
8444919,Tommy Albelin,Quebec Nordiques,23,3,47,98,60,0,13,47,3.06,0,0,0,0,-7,26
8445700,Jeff Brown,Quebec Nordiques,36,16,64,208,78,9,33,64,7.69,4,0,0,1,-25,52
8445920,Terry Carkner,Quebec Nordiques,24,3,159,54,63,2,18,159,5.56,1,0,0,0,-8,27
8446178,Alain Cote,Quebec Nordiques,18,4,26,84,76,0,1,26,4.76,0,0,0,2,3,22
8446435,Bobby Dollas,Quebec Nordiques,0,0,2,5,9,0,0,2,0.0,0,0,0,0,-4,0
8446437,Gord Donnelly,Quebec Nordiques,3,4,301,46,63,1,2,301,8.7,0,0,0,0,-16,7
8446497,Gaetan Duchesne,Quebec Nordiques,23,24,83,138,80,4,8,83,17.39,2,0,1,2,8,47
8446551,Mike Eagles,Quebec Nordiques,10,10,74,89,76,1,1,74,11.24,2,0,2,2,-18,20
8446825,Steven Finn,Quebec Nordiques,7,3,198,70,75,1,2,198,4.29,0,0,0,0,-4,10
8446935,Marc Fortier,Quebec Nordiques,10,4,12,40,27,3,7,12,10.0,1,0,0,0,-17,14
8447192,Paul Gillis,Quebec Nordiques,10,7,164,82,80,1,3,164,8.54,0,0,0,1,-29,17
8447310,Michel Goulet,Quebec Nordiques,58,48,56,284,80,29,54,56,16.9,4,0,1,1,-31,106
8447388,Stephane Guerard,Quebec Nordiques,0,0,34,12,30,0,0,34,0.0,0,0,0,0,-7,0
8447684,Alan Haworth,Quebec Nordiques,34,23,112,171,72,6,18,112,13.45,2,0,0,0,-5,57
8447985,Mike Hough,Quebec Nordiques,2,3,2,23,17,0,0,2,13.04,1,0,0,0,-8,5
8448204,Jeff Jackson,Quebec Nordiques,18,9,103,98,68,0,0,103,9.18,3,0,2,3,5,27
8448567,Stu Kulak,Quebec Nordiques,1,1,28,22,14,0,0,28,4.55,0,0,0,0,-5,2
8448627,Jason Lafreniere,Quebec Nordiques,19,10,4,54,40,5,14,4,18.52,1,0,0,0,-1,29
8448655,Lane Lambert,Quebec Nordiques,28,13,98,98,61,0,6,98,13.27,2,0,0,0,0,41
8448686,David Latta,Quebec Nordiques,0,0,0,13,10,0,0,0,0.0,0,0,0,0,-4,0
8449463,Ken McRae,Quebec Nordiques,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0
8449589,Max Middendorf,Quebec Nordiques,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8449662,Randy Moller,Quebec Nordiques,22,3,169,116,66,0,3,169,2.59,2,1,0,0,-11,25
8449799,Mike Natyshak,Quebec Nordiques,0,0,0,0,4,0,0,0,0,0,0,0,0,-1,0
8450359,Robert Picard,Quebec Nordiques,13,3,103,110,65,0,2,103,2.73,1,0,1,1,-1,16
8450509,Daniel Poudrier,Quebec Nordiques,0,0,0,0,6,0,0,0,0,0,0,0,0,-1,0
8450611,Ken Quinney,Quebec Nordiques,2,2,5,20,15,1,2,5,10.0,0,0,0,0,-3,4
8450809,Jean-Marc Richard,Quebec Nordiques,1,2,2,5,4,1,2,2,40.0,0,0,0,0,-3,3
8450953,Normand Rochefort,Quebec Nordiques,10,3,49,70,46,0,5,49,4.29,0,0,1,2,-2,13
8451688,Anton Stastny,Quebec Nordiques,45,27,14,177,69,15,40,14,15.25,4,1,0,0,-9,72
8451689,Peter Stastny,Quebec Nordiques,65,46,69,199,76,20,57,69,23.12,2,0,0,2,2,111
8451753,Trevor Stienburg,Quebec Nordiques,1,0,24,3,8,0,0,24,0.0,0,0,0,0,-1,1
8445223,Joel Baillargeon,Winnipeg Jets (1979),1,0,12,3,4,0,0,12,0.0,0,0,0,0,0,1
8445443,Brad Berry,Winnipeg Jets (1979),6,0,75,31,48,0,0,75,0.0,0,0,0,1,-11,6
8445603,Laurie Boschman,Winnipeg Jets (1979),23,25,229,166,80,10,20,229,15.06,3,1,1,1,-24,48
8445625,Paul Boutilier,Winnipeg Jets (1979),1,0,12,9,10,0,1,12,0.0,0,0,0,0,-3,1
8445938,Randy Carlyle,Winnipeg Jets (1979),44,15,210,165,78,8,38,210,9.09,1,0,0,2,-20,59
8446468,Peter Douris,Winnipeg Jets (1979),2,0,0,2,4,0,0,0,0.0,0,0,0,0,-1,2
8446516,Iain Duncan,Winnipeg Jets (1979),23,19,73,104,62,4,9,73,18.27,4,1,0,0,-2,42
8446626,Dave Ellett,Winnipeg Jets (1979),45,13,106,198,68,5,36,106,6.57,1,0,0,2,-8,58
8446676,Pat Elynuik,Winnipeg Jets (1979),3,1,12,12,13,0,0,12,8.33,0,0,0,0,2,4
8446867,Todd Flichel,Winnipeg Jets (1979),0,0,2,1,2,0,0,2,0.0,0,0,0,0,-4,0
8447180,Randy Gilhen,Winnipeg Jets (1979),2,3,15,21,13,0,0,15,14.29,0,0,1,1,5,5
8447292,Guy Gosselin,Winnipeg Jets (1979),0,0,6,1,5,0,0,6,0.0,0,0,0,0,-1,0
8447485,Gilles Hamel,Winnipeg Jets (1979),11,8,35,106,63,1,2,35,7.55,0,0,0,0,-16,19
8447685,Dale Hawerchuk,Winnipeg Jets (1979),77,44,59,292,80,20,59,59,15.07,4,2,3,5,-9,121
8448253,Hannu Jarvenpaa,Winnipeg Jets (1979),11,6,34,52,41,1,2,34,11.54,0,0,0,0,0,17
8448366,Bradley Jones,Winnipeg Jets (1979),5,2,15,33,19,0,0,15,6.06,1,0,0,1,2,7
8448563,Mark Kumpel,Winnipeg Jets (1979),6,4,23,42,45,0,0,23,9.52,0,0,0,0,4,10
8448577,Jim Kyte,Winnipeg Jets (1979),3,1,128,59,51,0,0,128,1.69,0,0,0,0,1,4
8448981,Paul MacLean,Winnipeg Jets (1979),39,40,76,176,77,22,43,76,22.73,2,0,0,0,-17,79
8449171,Mario Marois,Winnipeg Jets (1979),44,7,111,170,79,3,24,111,4.12,1,1,0,1,5,51
8449326,Andrew McBain,Winnipeg Jets (1979),31,32,145,146,74,20,36,145,21.92,5,1,0,0,-10,63
8449860,Ray Neufeld,Winnipeg Jets (1979),18,18,169,115,78,9,17,169,15.65,2,1,0,0,-29,36
8449884,Jim Nill,Winnipeg Jets (1979),12,3,99,38,60,0,0,99,7.89,0,0,0,0,-5,15
8449971,Fredrik Olausson,Winnipeg Jets (1979),10,5,18,65,38,2,7,18,7.69,2,0,0,0,3,15
8451008,Steve Rooney,Winnipeg Jets (1979),6,7,217,62,56,0,0,217,11.29,0,0,0,0,2,13
8451239,Dwight Schofield,Winnipeg Jets (1979),0,0,33,3,18,0,0,33,0.0,0,0,0,0,-3,0
8451567,Doug Smail,Winnipeg Jets (1979),16,15,34,110,71,0,0,34,13.64,5,1,3,3,5,31
8451697,Thomas Steen,Winnipeg Jets (1979),38,16,53,167,76,3,11,53,9.58,1,0,1,1,-11,54
8451836,Peter Taglianetti,Winnipeg Jets (1979),17,6,182,92,70,2,12,182,6.52,1,0,0,1,-13,23
8451981,Alfie Turcotte,Winnipeg Jets (1979),0,0,0,3,3,0,0,0,0.0,0,0,0,0,-4,0
8452347,Tim Watters,Winnipeg Jets (1979),0,0,106,21,36,0,0,106,0.0,0,0,0,0,-12,0
8452495,Ron Wilson,Winnipeg Jets (1979),8,5,28,80,69,0,0,28,6.25,0,0,2,3,-1,13
8444947,Perry Anderson,New Jersey Devils,6,4,222,40,60,1,1,222,10.0,0,0,0,0,-8,10
8445683,Andy Brickley,New Jersey Devils,14,8,14,61,45,2,4,14,13.11,3,1,1,2,1,22
8445722,Murray Brumwell,New Jersey Devils,1,0,2,4,3,0,0,2,0.0,0,0,0,0,0,1
8445725,Aaron Broten,New Jersey Devils,57,26,80,180,80,7,31,80,14.44,4,1,2,3,20,83
8445730,Doug Brown,New Jersey Devils,11,14,20,112,70,1,2,20,12.5,2,0,4,5,7,25
8445937,Anders Carlsson,New Jersey Devils,0,1,0,6,9,0,0,0,16.67,0,0,0,0,-5,1
8446062,Joe Cirella,New Jersey Devils,31,8,191,135,80,2,14,191,5.93,2,0,0,2,15,39
8446072,Christopher Cichocki,New Jersey Devils,0,1,2,2,5,0,0,2,50.0,0,0,0,0,1,1
8446129,Pat Conacher,New Jersey Devils,5,2,12,22,24,0,0,12,9.09,0,0,0,0,8,7
8446309,Ken Daneyko,New Jersey Devils,7,5,239,82,80,1,1,239,6.1,0,0,0,1,-3,12
8446448,Dan Dorion,New Jersey Devils,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0
8446484,Bruce Driver,New Jersey Devils,40,15,68,190,74,7,34,68,7.89,0,0,0,0,7,55
8448304,Mark Johnson,New Jersey Devils,19,14,14,121,54,2,12,14,11.57,3,0,3,4,-10,33
8448523,Jim Korn,New Jersey Devils,13,8,140,49,52,3,7,140,16.33,0,0,0,0,-22,21
8448568,Tom Kurvers,New Jersey Devils,29,5,46,88,56,2,21,46,5.68,1,0,0,2,6,34
8448870,Claude Loiselle,New Jersey Devils,18,17,121,117,68,3,7,121,14.53,2,0,2,2,7,35
8449095,David Maley,New Jersey Devils,2,4,65,44,44,1,1,65,9.09,1,0,0,0,-13,6
8449167,Gordon Mark,New Jersey Devils,2,0,27,11,19,0,0,27,0.0,0,0,0,0,-13,2
8449499,John MacLean,New Jersey Devils,16,23,147,204,76,12,16,147,11.27,4,1,0,0,-10,39
8449513,George McPhee,New Jersey Devils,0,3,8,5,5,0,0,8,60.0,1,0,0,0,2,3
8449740,Kirk Muller,New Jersey Devils,57,37,114,215,80,17,37,114,17.21,1,0,2,2,19,94
8449949,Jack O'Callahan,New Jersey Devils,19,7,97,90,50,4,17,97,7.78,1,0,0,0,-3,26
8451302,Brendan Shanahan,New Jersey Devils,19,7,131,72,65,2,7,131,9.72,2,0,0,0,-20,26
8451719,Allan Stewart,New Jersey Devils,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0
8451778,Doug Sulliman,New Jersey Devils,14,16,22,89,59,8,10,22,17.98,0,0,1,4,-8,30
8451786,Patrik Sundstrom,New Jersey Devils,36,15,42,126,78,9,22,42,11.9,0,0,1,2,-16,51
8452209,Randy Velischek,New Jersey Devils,9,3,66,39,51,0,1,66,7.69,0,0,1,1,-13,12
8452216,Pat Verbeek,New Jersey Devils,31,46,227,179,73,13,27,227,25.7,8,0,0,2,29,77
8452516,Craig Wolanin,New Jersey Devils,25,6,170,113,78,1,7,170,5.31,3,1,1,1,0,31
8446252,Troy Crowder,New Jersey Devils,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8444944,John Anderson,Hartford Whalers,32,17,20,149,63,9,26,20,11.41,3,0,0,0,-5,49
8445208,Dave Babych,Hartford Whalers,36,14,54,233,71,10,37,54,6.01,2,0,0,1,-25,50
8445623,Charlie Bourgeois,Hartford Whalers,1,0,78,9,31,0,0,78,0.0,0,0,0,0,-3,1
8446007,Lindsay Carson,Hartford Whalers,11,7,67,73,63,1,2,67,9.59,1,0,1,2,-4,18
8446071,Shane Churla,Hartford Whalers,5,1,146,15,31,0,0,146,6.67,0,0,0,0,1,6
8446181,Sylvain Cote,Hartford Whalers,21,7,30,142,67,0,5,30,4.93,0,0,1,4,-8,28
8446257,Jim Culhane,Hartford Whalers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8446423,Kevin Dineen,Hartford Whalers,25,25,217,223,74,5,16,217,11.21,4,1,0,1,-14,50
8446743,Dean Evason,Hartford Whalers,18,10,115,126,77,6,10,115,7.94,0,0,0,1,-29,28
8446823,Ray Ferraro,Hartford Whalers,29,21,81,105,68,6,18,81,20.0,2,1,0,0,1,50
8446951,Ron Francis,Hartford Whalers,50,25,87,172,80,11,36,87,14.53,3,0,1,1,-8,75
8447078,Stew Gavin,Hartford Whalers,10,11,59,125,56,2,4,59,8.8,1,0,3,4,-17,21
8448254,Doug Jarvis,Hartford Whalers,0,0,2,2,2,0,0,2,0.0,0,0,0,0,0,0
8448516,Scot Kleinendorst,Hartford Whalers,6,3,86,44,44,0,0,86,6.82,0,0,0,0,-5,9
8448616,Randy Ladouceur,Hartford Whalers,7,1,91,37,67,0,2,91,2.7,1,0,0,0,7,8
8448691,Paul Lawless,Hartford Whalers,11,4,16,96,49,0,3,16,4.17,1,0,0,0,-11,15
8448919,Paul MacDermid,Hartford Whalers,15,20,139,96,80,4,7,139,20.83,2,0,0,0,3,35
8449280,Tom Martin,Hartford Whalers,2,1,14,8,5,0,0,14,12.5,0,0,0,0,-1,3
8449420,Mike McEwen,Hartford Whalers,3,0,10,22,9,0,2,10,0.0,0,0,0,0,-1,3
8449610,Mike Millar,Hartford Whalers,7,7,6,58,28,4,8,6,12.07,2,0,0,0,-5,14
8449774,Dana Murzyn,Hartford Whalers,11,7,139,107,74,1,1,139,6.54,1,0,0,0,1,18
8450341,Brent Peterson,Hartford Whalers,7,2,40,33,52,0,0,40,6.06,0,0,0,0,-9,9
8450633,Joel Quenneville,Hartford Whalers,8,1,44,42,77,0,0,44,2.38,0,0,0,0,-13,9
8450741,Mark Reeds,Hartford Whalers,7,0,31,36,38,0,0,31,0.0,0,0,0,1,-13,7
8450920,Torrie Robertson,Hartford Whalers,8,2,293,46,63,0,0,293,4.35,1,0,0,0,0,10
8451107,Ulf Samuelsson,Hartford Whalers,33,8,159,156,76,3,17,159,5.13,0,0,0,1,-10,41
8451305,Brad Shaw,Hartford Whalers,0,0,0,1,1,0,0,0,0.0,0,0,0,0,-1,0
8451319,Neil Sheehy,Hartford Whalers,10,3,189,40,62,0,1,189,7.5,0,0,0,0,13,13
8451346,Gord Sherven,Hartford Whalers,0,0,0,2,1,0,0,0,0.0,0,0,0,0,0,0
8451911,Dave Tippett,Hartford Whalers,21,16,32,126,80,1,3,32,12.7,2,0,2,2,-4,37
8451988,Sylvain Turgeon,Hartford Whalers,26,23,71,247,71,13,23,71,9.31,3,1,0,0,-5,49
8452207,Mike Vellucci,Hartford Whalers,0,0,11,2,2,0,0,11,0.0,0,0,0,0,-1,0
8452457,Dave Williams,Hartford Whalers,0,6,93,33,28,1,1,93,18.18,1,0,0,0,3,6
8452482,Carey Wilson,Hartford Whalers,41,27,40,138,70,10,19,40,19.57,9,0,1,4,-3,68
