id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8449001,Gerry Shannon,Boston Bruins,1,0,6,23,0,0,6,0,0,0,0,1
8449024,Eddie Shore,Boston Bruins,16,3,61,45,0,6,61,1,0,0,0,19
8449038,Babe Siebert,Boston Bruins,9,12,66,45,4,6,66,2,0,0,0,21
8449381,Cooney Weiland,Boston Bruins,14,14,15,48,2,2,15,1,0,1,1,28
8445057,Max Bennett,Montréal Canadiens,0,0,0,1,0,0,0,0,0,0,0,0
8445098,Toe Blake,Montréal Canadiens,2,1,38,11,0,1,38,1,0,0,0,3
8445140,Conrad Bourcier,Montréal Canadiens,0,0,0,6,0,0,0,0,0,0,0,0
8445141,Jean Bourcier,Montréal Canadiens,1,0,0,9,0,0,0,0,0,0,0,1
8445296,Walt Buswell,Montréal Canadiens,2,0,34,44,0,0,34,0,0,0,0,2
8445746,Rosie Couture,Montréal Canadiens,1,0,0,10,0,0,0,0,0,0,0,1
8445884,Joffre Desilets,Montréal Canadiens,6,7,0,38,1,1,0,1,0,0,0,13
8445953,Polly Drouin,Montréal Canadiens,8,1,19,30,0,1,19,0,0,0,0,9
8446502,Irv Frew,Montréal Canadiens,2,0,16,18,0,0,16,0,0,0,0,2
8446553,Johnny Gagnon,Montréal Canadiens,9,7,42,48,0,2,42,1,0,0,0,16
8446607,Leroy Goldsworthy,Montréal Canadiens,11,15,8,47,1,2,8,2,0,0,0,26
8446621,Red Goupille,Montréal Canadiens,0,0,0,4,0,0,0,0,0,0,0,0
8446753,Paul Haynes,Montréal Canadiens,19,5,24,48,0,4,24,0,0,0,0,24
8447110,Aurel Joliat,Montréal Canadiens,8,15,16,48,4,4,16,3,0,0,0,23
8447328,Wildor Larochelle,Montréal Canadiens,3,2,14,40,0,0,14,0,0,0,0,5
8447466,Pit Lepine,Montréal Canadiens,10,6,4,32,0,2,4,1,0,0,0,16
8447467,Gaston Leroux,Montréal Canadiens,0,0,0,2,0,0,0,0,0,0,0,0
8447468,Art Lesieur,Montréal Canadiens,0,1,24,38,0,0,24,0,0,0,0,1
8447516,Rod Lorrain,Montréal Canadiens,0,0,2,1,0,0,2,0,0,0,0,0
8447604,Georges Mantha,Montréal Canadiens,12,1,14,35,0,0,14,0,0,0,0,13
8447606,Sylvio Mantha,Montréal Canadiens,4,2,25,42,0,0,25,0,0,0,0,6
8447777,Jack McGill,Montréal Canadiens,7,13,28,46,3,5,28,2,0,0,0,20
8447864,Bill Miller,Montréal Canadiens,2,1,2,25,0,0,2,0,0,0,0,3
8447884,Armand Mondou,Montréal Canadiens,11,7,10,36,1,4,10,0,0,0,0,18
8448233,Jean Pusie,Montréal Canadiens,2,0,11,31,0,0,11,0,0,0,0,2
8448605,Paul Runge,Montréal Canadiens,4,8,18,45,2,2,18,1,1,1,1,12
8445093,Andy Blair,Toronto Maple Leafs,5,5,60,48,1,1,60,2,0,2,3,10
8445097,Mickey Blake,Toronto Maple Leafs,0,0,2,8,0,0,2,0,0,0,0,0
8445113,Buzz Boll,Toronto Maple Leafs,13,15,14,44,0,1,14,2,0,0,0,28
8445471,King Clancy,Toronto Maple Leafs,10,5,61,47,0,1,61,2,0,0,0,15
8445512,Charlie Conacher,Toronto Maple Leafs,15,23,74,44,4,9,74,6,1,0,0,38
8445846,Bob Davidson,Toronto Maple Leafs,4,4,32,35,1,1,32,1,0,0,0,8
8445854,Hap Day,Toronto Maple Leafs,13,1,41,44,0,0,41,0,0,0,2,14
8446298,Frank Finnigan,Toronto Maple Leafs,7,2,10,48,1,2,10,0,0,0,1,9
8446689,Reg Hamilton,Toronto Maple Leafs,0,0,0,7,0,0,0,0,0,0,0,0
8446895,Flash Hollett,Toronto Maple Leafs,6,2,10,16,0,2,10,0,0,0,1,8
8446915,Red Horner,Toronto Maple Leafs,9,2,167,43,0,0,167,0,0,1,1,11
8447023,Art Jackson,Toronto Maple Leafs,15,5,14,48,3,4,14,0,0,1,1,20
8447025,Busher Jackson,Toronto Maple Leafs,11,11,19,47,2,5,19,3,1,0,0,22
8447150,Pep Kelly,Toronto Maple Leafs,8,11,24,42,1,3,24,2,0,1,1,19
8447615,Jack Markle,Toronto Maple Leafs,1,0,0,8,0,0,0,0,0,0,0,1
8447850,Nick Metz,Toronto Maple Leafs,6,14,14,38,2,5,14,2,2,1,1,20
8448197,Joe Primeau,Toronto Maple Leafs,13,4,10,45,1,5,10,0,0,0,0,17
8449022,Jack Shill,Toronto Maple Leafs,1,0,0,3,0,0,0,0,0,0,0,1
8449233,Bill Thoms,Toronto Maple Leafs,15,23,29,48,2,3,29,3,1,0,1,38
8447601,Norm Mann,Toronto Maple Leafs,0,0,0,0,0,0,0,0,0,0,0,0
8445099,Russ Blinco,Montreal Maroons,10,13,10,46,0,2,10,1,0,2,2,23
8445307,Herb Cain,Montreal Maroons,13,5,16,48,0,2,16,0,0,0,1,18
8445514,Lionel Conacher,Montreal Maroons,7,7,65,46,4,4,65,1,0,0,0,14
8446182,Stewart Evans,Montreal Maroons,5,3,57,48,1,4,57,1,0,0,0,8
8446628,Bob Gracie,Montreal Maroons,14,11,31,48,1,2,31,0,1,0,1,25
8447306,Joe Lamb,Montreal Maroons,3,0,12,35,0,1,12,0,0,0,0,3
8447614,Gus Marker,Montreal Maroons,12,7,10,48,1,1,10,4,0,0,0,19
8447864,Bill Miller,Montreal Maroons,2,1,2,25,0,0,2,0,0,0,0,3
8448034,Baldy Northcott,Montreal Maroons,21,15,41,48,1,6,41,2,0,1,1,36
8448372,Earl Robinson,Montreal Maroons,14,6,27,39,2,5,27,1,0,0,0,20
8449019,Al Shields,Montreal Maroons,7,2,77,45,1,3,77,0,0,0,0,9
8449077,Hooley Smith,Montreal Maroons,19,19,75,47,3,6,75,5,0,0,0,38
8449264,Dave Trottier,Montreal Maroons,10,10,25,46,2,3,25,3,0,0,0,20
8449341,Jimmy Ward,Montreal Maroons,19,12,30,48,2,3,30,4,1,1,4,31
8449383,Cy Wentworth,Montreal Maroons,5,4,24,48,0,2,24,0,0,2,2,9
8444931,Tom Anderson,New York Americans,2,3,20,24,0,0,20,0,0,0,0,5
8445203,Bill Brydge,New York Americans,0,0,27,21,0,0,27,0,0,0,0,0
8445333,Lorne Carr,New York Americans,10,8,4,44,1,1,4,2,1,0,0,18
8445362,Art Chapman,New York Americans,28,10,14,48,1,10,14,1,0,0,0,38
8445648,Baldy Cotton,New York Americans,9,7,27,45,0,2,27,2,0,0,0,16
8445926,John Doran,New York Americans,2,4,44,25,0,0,44,0,1,0,0,6
8445969,Red Dutton,New York Americans,8,5,69,46,1,5,69,1,0,0,0,13
8446152,Hap Emms,New York Americans,5,1,12,32,0,1,12,0,0,0,0,6
8446771,Tony Hemmerling,New York Americans,0,0,0,3,0,0,0,0,0,0,0,0
8446787,Fred Hergerts,New York Americans,0,0,0,1,0,0,0,0,0,0,0,0
8447056,Joe Jerwa,New York Americans,12,9,65,47,1,1,65,3,1,0,0,21
8447130,Walter Kalbfleish,New York Americans,0,0,2,4,0,0,2,0,0,0,0,0
8447221,Lloyd Klein,New York Americans,8,4,14,42,0,2,14,1,0,0,0,12
8447924,Allan Murray,New York Americans,0,1,33,48,0,0,33,0,0,0,0,1
8448055,Harry Oliver,New York Americans,16,9,12,45,4,6,12,1,0,1,1,25
8448946,Sweeney Schriner,New York Americans,26,19,8,48,4,12,8,3,3,0,0,45
8449189,Nels Stewart,New York Americans,15,14,16,48,2,7,16,1,2,0,0,29
8449308,Carl Voss,New York Americans,9,3,10,46,1,2,10,0,0,0,0,12
8449593,Eddie Wiseman,New York Americans,16,12,15,45,3,7,15,1,0,0,0,28
