id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8449359,Eddie Wares,Detroit Red Wings,18,12,10,47,0,5,10,3,0,0,0,30
8449369,Harry Watson,Detroit Red Wings,18,13,10,50,5,10,10,2,0,0,0,31
8445046,Joe Bell,New York Rangers,5,2,6,15,0,0,6,0,0,0,0,7
8445051,Lin Bend,New York Rangers,1,3,2,8,0,0,2,0,0,0,0,4
8445315,Scotty Cameron,New York Rangers,11,8,0,35,2,5,0,0,0,0,0,19
8445847,Gord Davidson,New York Rangers,3,2,4,35,0,0,4,0,0,0,0,5
8446568,Red Garrett,New York Rangers,1,1,18,23,0,0,18,1,0,0,0,2
8446610,Hank Goldup,New York Rangers,27,12,37,44,1,5,37,2,0,0,0,39
8446611,Billy Gooden,New York Rangers,4,0,0,12,0,0,0,0,0,0,0,4
8446766,Ott Heller,New York Rangers,14,4,14,45,0,1,14,0,0,0,0,18
8446850,Bryan Hextall Sr.,New York Rangers,32,27,28,50,5,10,28,1,1,0,0,59
8447200,Bob Kirkpatrick,New York Rangers,12,12,6,49,1,4,6,0,0,0,0,24
8447532,Vic Lynn,New York Rangers,0,0,0,1,0,0,0,0,0,0,0,0
8447539,Hub Macey,New York Rangers,3,3,0,9,1,2,0,0,0,0,0,6
8447598,Gus Mancuso,New York Rangers,8,6,13,21,0,0,13,2,0,0,0,14
8447972,Vic Myles,New York Rangers,8,6,57,45,1,2,57,0,0,0,0,14
8448096,Lynn Patrick,New York Rangers,39,22,28,50,4,13,28,1,1,1,1,61
8448151,Alf Pike,New York Rangers,16,6,48,41,1,4,48,2,1,0,0,22
8448187,Babe Pratt,New York Rangers,27,12,50,44,2,8,50,0,0,0,0,39
8448976,Joe Shack,New York Rangers,9,5,6,20,0,0,6,1,0,0,0,14
8449068,Clint Smith,New York Rangers,21,12,4,47,2,4,4,1,0,0,0,33
8449225,Spence Tatchell,New York Rangers,0,0,0,1,0,0,0,0,0,0,0,0
8449360,Billy Warwick,New York Rangers,1,0,4,1,0,0,4,0,0,0,0,1
8449363,Grant Warwick,New York Rangers,18,17,31,50,5,7,31,0,0,0,0,35
8449372,Phil Watson,New York Rangers,28,14,44,47,1,7,44,0,0,0,1,42
8444986,Ozzie Aubuchon,Boston Bruins,0,3,0,3,0,0,0,1,0,0,0,3
8445113,Buzz Boll,Boston Bruins,27,25,20,43,5,13,20,2,0,0,0,52
8445150,Irwin Boyd,Boston Bruins,5,6,6,20,0,0,6,0,0,0,0,11
8445307,Herb Cain,Boston Bruins,18,18,19,45,0,1,19,1,0,0,0,36
8445310,Norm Calladine,Boston Bruins,1,0,0,3,0,0,0,0,0,0,0,1
8445358,Murph Chamberlain,Boston Bruins,24,9,67,45,1,2,67,2,0,0,0,33
8445474,Dit Clapper,Boston Bruins,18,5,12,38,2,4,12,1,0,0,0,23
8445754,Bill Cowley,Boston Bruins,45,27,10,48,9,15,10,6,0,0,0,72
8445767,Jack Crawford,Boston Bruins,18,5,24,49,0,1,24,0,0,0,1,23
8445866,Ab DeMarco Sr.,Boston Bruins,3,4,0,7,0,0,0,0,0,0,0,7
8446561,Don Gallinger,Boston Bruins,20,14,16,48,0,2,16,1,0,0,0,34
8446656,Bep Guidolin,Boston Bruins,15,7,53,42,1,3,53,0,0,0,0,22
8446861,Dutch Hiller,Boston Bruins,6,8,4,42,2,4,4,0,0,0,0,14
8446895,Flash Hollett,Boston Bruins,25,19,19,50,2,12,19,4,0,1,1,44
8447023,Art Jackson,Boston Bruins,31,22,20,50,4,9,20,2,0,0,0,53
8447025,Busher Jackson,Boston Bruins,15,19,38,44,1,1,38,2,0,0,0,34
8448928,Jackie Schmidt,Boston Bruins,7,6,6,45,0,0,6,1,0,0,0,13
8449017,Jack Shewchuk,Boston Bruins,6,2,50,48,0,2,50,0,0,0,0,8
8449021,Bill Shill,Boston Bruins,1,4,4,7,1,2,4,1,0,0,0,5
8444877,Bill Anderson,Boston Bruins,0,0,0,0,0,0,0,0,0,0,0,0
8445059,Joe Benoit,Montréal Canadiens,27,30,23,49,4,19,23,2,0,0,0,57
8445098,Toe Blake,Montréal Canadiens,36,23,26,48,7,12,26,2,0,0,0,59
8445132,Butch Bouchard,Montréal Canadiens,16,2,47,45,1,2,47,1,0,0,0,18
8445868,Tony Demers,Montréal Canadiens,5,2,0,9,0,0,0,1,0,0,0,7
8445891,Marcel Dheere,Montréal Canadiens,2,1,2,11,0,0,2,0,0,0,0,3
8445950,Gordie Drillon,Montréal Canadiens,22,28,14,49,2,4,14,3,0,0,0,50
8446582,Ray Getliffe,Montréal Canadiens,28,18,26,50,3,6,26,2,0,0,0,46
8446621,Red Goupille,Montréal Canadiens,0,2,8,6,0,0,8,1,0,0,0,2
8446627,Tony Graboski,Montréal Canadiens,2,0,4,9,0,0,4,0,0,0,0,2
8446699,Glen Harmon,Montréal Canadiens,9,5,25,27,3,5,25,0,0,0,0,14
8446762,Gerry Heffernan,Montréal Canadiens,0,0,0,1,0,0,0,0,0,0,0,0
8446861,Dutch Hiller,Montréal Canadiens,6,8,4,42,2,4,4,0,0,0,0,14
8447271,Elmer Lach,Montréal Canadiens,40,18,14,45,5,17,14,2,0,0,0,58
8447273,Ernie Laforce,Montréal Canadiens,0,0,0,1,0,0,0,0,0,0,0,0
8447309,Leo Lamoureux,Montréal Canadiens,16,2,53,46,0,2,53,1,0,0,0,18
8447372,Bobby Lee,Montréal Canadiens,0,0,0,1,0,0,0,0,0,0,0,0
8447587,John Mahaffy,Montréal Canadiens,5,2,4,9,0,0,4,0,0,0,0,7
8447588,Frank Mailley,Montréal Canadiens,0,0,0,1,0,0,0,0,0,0,0,0
8447772,Irv McGibbon,Montréal Canadiens,0,0,2,1,0,0,2,0,0,0,0,0
8447804,Mike McMahon,Montréal Canadiens,0,0,0,1,0,0,0,0,0,0,0,0
8447847,Bill Meronek,Montréal Canadiens,6,3,0,12,1,2,0,0,0,0,0,9
8448042,Buddy O'Connor,Montréal Canadiens,43,15,2,50,3,11,2,1,0,0,0,58
8448145,Charlie Phillips,Montréal Canadiens,0,0,6,17,0,0,6,0,0,0,0,0
8448179,Jack Portland,Montréal Canadiens,14,3,52,49,1,3,52,0,0,0,0,17
8448258,Terry Reardon,Montréal Canadiens,6,6,2,13,3,5,2,0,0,0,0,12
8448321,Maurice Richard,Montréal Canadiens,6,5,4,16,0,1,4,2,0,0,0,11
8448784,Charlie Sands,Montréal Canadiens,9,3,0,31,0,1,0,0,0,0,0,12
8449056,Alex Smart,Montréal Canadiens,2,5,0,8,0,0,0,1,0,0,0,7
8444954,Syl Apps,Toronto Maple Leafs,17,23,2,29,5,6,2,5,0,1,1,40
8445124,George Boothman,Toronto Maple Leafs,1,1,4,9,0,0,4,0,0,0,0,2
8445333,Lorne Carr,Toronto Maple Leafs,33,27,15,50,3,10,15,3,0,0,0,60
8445547,Bob Copp,Toronto Maple Leafs,9,3,24,28,0,1,24,1,0,0,0,12
8445846,Bob Davidson,Toronto Maple Leafs,23,13,20,50,0,1,20,1,0,0,0,36
8445866,Ab DeMarco Sr.,Toronto Maple Leafs,3,4,0,7,0,0,0,0,0,0,0,7
8446409,Jack Forsey,Toronto Maple Leafs,9,7,10,19,1,1,10,0,0,0,0,16
8446610,Hank Goldup,Toronto Maple Leafs,27,12,37,44,1,5,37,2,0,0,0,39
8446688,Jack Hamilton,Toronto Maple Leafs,6,1,4,13,0,0,4,0,0,0,0,7
8446689,Reg Hamilton,Toronto Maple Leafs,17,4,68,48,0,1,68,0,0,0,0,21
8446860,Mel Hill,Toronto Maple Leafs,27,17,47,49,1,3,47,2,0,0,0,44
8447017,Johnny Ingoldsby,Toronto Maple Leafs,1,0,0,8,0,0,0,0,0,0,0,1
8447113,Buck Jones,Toronto Maple Leafs,0,0,22,16,0,0,22,0,0,0,0,0
8447166,Ted Kennedy,Toronto Maple Leafs,1,0,0,2,0,0,0,0,0,0,0,1
8447644,Shep Mayer,Toronto Maple Leafs,2,1,4,2,0,0,4,0,0,0,0,3
8447746,Bucko McDonald,Toronto Maple Leafs,11,2,39,40,0,1,39,0,0,0,1,13
8447797,Jack McLean,Toronto Maple Leafs,8,9,33,27,0,0,33,1,0,0,0,17
8448167,Bud Poile,Toronto Maple Leafs,19,16,24,48,0,0,24,4,0,0,0,35
8448187,Babe Pratt,Toronto Maple Leafs,27,12,50,44,2,8,50,0,0,0,0,39
8448946,Sweeney Schriner,Toronto Maple Leafs,17,19,13,37,5,7,13,1,0,0,0,36
8449183,Gaye Stewart,Toronto Maple Leafs,23,24,40,48,1,2,40,3,0,0,0,47
8449216,Billy Taylor Sr.,Toronto Maple Leafs,42,18,2,50,3,11,2,1,0,0,0,60
8449237,Rhys Thomson,Toronto Maple Leafs,2,0,22,18,0,0,22,0,0,0,0,2
8447223,Joe Klukay,Toronto Maple Leafs,0,0,0,0,0,0,0,0,0,0,0,0
