id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8445062,Doug Bentley,Chicago Blackhawks,43,23,38,58,3,13,38,2,0,0,2,66
8445105,Gus Bodnar,Chicago Blackhawks,26,19,14,59,4,11,14,2,0,0,0,45
8445180,Adam Brown,Chicago Blackhawks,12,8,69,58,3,7,69,1,0,0,0,20
8445513,Jimmy Conacher,Chicago Blackhawks,23,26,43,59,5,11,43,2,0,0,0,49
8445517,Roy Conacher,Chicago Blackhawks,42,26,8,60,8,22,8,5,0,0,0,68
8445902,Ernie Dickens,Chicago Blackhawks,3,2,14,59,0,0,14,0,0,1,1,5
8446513,Bill Gadsby,Chicago Blackhawks,10,3,85,50,0,1,85,0,0,0,0,13
8446575,George Gee,Chicago Blackhawks,14,7,33,51,0,2,33,0,0,0,0,21
8446603,Bob Goldham,Chicago Blackhawks,10,1,43,60,0,0,43,0,0,0,0,11
8446656,Bep Guidolin,Chicago Blackhawks,17,4,116,60,0,4,116,1,0,1,1,21
8446686,Red Hamill,Chicago Blackhawks,4,8,16,57,1,2,16,2,0,0,0,12
8447656,Doug McCaig,Chicago Blackhawks,3,1,60,56,0,0,60,0,0,0,0,4
8447902,Bill Mosienko,Chicago Blackhawks,25,17,6,60,0,3,6,2,0,1,1,42
8447977,Ralph Nattrass,Chicago Blackhawks,10,4,99,60,0,1,99,0,0,0,0,14
8448057,Bert Olmstead,Chicago Blackhawks,2,0,4,9,0,0,4,0,0,0,0,2
8448167,Bud Poile,Chicago Blackhawks,21,21,8,60,6,16,8,5,0,0,0,42
8448223,Metro Prystai,Chicago Blackhawks,7,12,19,59,4,4,19,0,0,0,0,19
8449183,Gaye Stewart,Chicago Blackhawks,18,20,57,54,5,8,57,4,0,0,0,38
8444857,Sid Abel,Detroit Red Wings,26,28,49,60,8,15,49,5,0,1,2,54
8445193,Eddie Bruneteau,Detroit Red Wings,0,0,0,1,0,0,0,0,0,0,0,0
8445513,Jimmy Conacher,Detroit Red Wings,23,26,43,59,5,11,43,2,0,0,0,49
8445745,Gerry Couture,Detroit Red Wings,10,19,6,51,4,6,6,4,0,0,0,29
8446333,Lee Fogolin,Detroit Red Wings,2,1,59,43,0,0,59,0,0,0,0,3
8446573,Fern Gauthier,Detroit Red Wings,2,3,0,41,0,0,0,1,0,1,2,5
8446575,George Gee,Detroit Red Wings,14,7,33,51,0,2,33,0,0,0,0,21
8446656,Bep Guidolin,Detroit Red Wings,17,4,116,60,0,4,116,1,0,1,1,21
8446913,Pete Horeck,Detroit Red Wings,16,14,46,60,3,7,46,4,0,0,0,30
8447149,Red Kelly,Detroit Red Wings,11,5,10,59,0,5,10,2,0,1,1,16
8447500,Ted Lindsay,Detroit Red Wings,28,26,97,50,6,13,97,4,0,1,1,54
8447530,Pat Lundy,Detroit Red Wings,3,4,4,15,0,0,4,0,0,0,0,7
8447544,Calum MacKay,Detroit Red Wings,0,0,0,1,0,0,0,0,0,0,0,0
8447656,Doug McCaig,Detroit Red Wings,3,1,60,56,0,0,60,0,0,0,0,4
8447769,Jim McFadden,Detroit Red Wings,20,12,10,55,4,9,10,3,0,0,1,32
8447810,Max McNab,Detroit Red Wings,13,10,14,51,1,4,14,1,0,0,0,23
8447894,Don Morrison,Detroit Red Wings,1,0,0,13,0,0,0,0,0,0,0,1
8448000,Gordie Howe,Detroit Red Wings,25,12,57,40,2,6,57,2,0,0,0,37
8448103,Marty Pavelich,Detroit Red Wings,16,10,40,60,2,3,40,2,0,0,0,26
8448163,Nels Podolsky,Detroit Red Wings,0,0,0,1,0,0,0,0,0,0,0,0
8448167,Bud Poile,Detroit Red Wings,21,21,8,60,6,16,8,5,0,0,0,42
8448235,Bill Quackenbush,Detroit Red Wings,17,6,0,60,2,6,0,1,0,0,0,23
8448317,Leo Reise Jr.,Detroit Red Wings,7,3,60,59,0,1,60,0,0,0,0,10
8448947,Enio Sclisizzi,Detroit Red Wings,8,9,24,50,1,3,24,0,0,0,0,17
8449184,Jack Stewart,Detroit Red Wings,11,4,96,60,0,2,96,0,0,0,0,15
8446594,Fred Glover,Detroit Red Wings,0,0,0,0,0,0,0,0,0,0,0,0
8448308,Gerry Reid,Detroit Red Wings,0,0,0,0,0,0,0,0,0,0,0,0
