id,fullName,teamName,assists,goals,pim,shots,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,plusMinus,points
8444952,Lou Angotti,Chicago Blackhawks,26,12,25,97,70,5,12,25,12.37,2,0,0,0,2,38
8445304,Terry Caffery,Chicago Blackhawks,0,0,0,2,6,0,0,0,0.0,0,0,0,0,0,0
8445316,Bryan Campbell,Chicago Blackhawks,5,5,6,61,46,0,2,6,8.2,0,0,0,0,-13,10
8446967,Dennis Hull,Chicago Blackhawks,35,17,31,223,76,5,11,31,7.62,3,0,0,0,2,52
8447045,Doug Jarrett,Chicago Blackhawks,20,4,78,134,72,1,2,78,2.99,2,0,0,1,36,24
8447591,Chico Maki,Chicago Blackhawks,24,10,27,93,75,0,4,27,10.75,2,0,1,1,10,34
8447617,Gilles Marotte,Chicago Blackhawks,19,5,84,158,72,0,4,84,3.16,1,0,0,0,-10,24
8447627,Pit Martin,Chicago Blackhawks,33,30,61,160,73,5,14,61,18.75,1,0,0,0,21,63
8447845,Howie Menard,Chicago Blackhawks,10,4,24,62,57,0,1,24,6.45,0,0,0,1,1,14
8447880,Doug Mohns,Chicago Blackhawks,27,6,46,118,66,3,11,46,5.08,1,0,1,1,31,33
8447998,Eric Nesterenko,Chicago Blackhawks,18,16,26,124,67,3,5,26,12.9,3,0,2,3,18,34
8448085,Jim Pappin,Chicago Blackhawks,25,28,68,158,66,9,14,68,17.72,7,0,0,0,16,53
8448108,Bobby Hull,Chicago Blackhawks,29,38,8,289,61,10,21,8,13.15,8,0,2,2,20,67
8448153,Gerry Pinder,Chicago Blackhawks,20,19,41,169,75,5,11,41,11.24,3,0,1,1,22,39
8448526,Cliff Koroll,Chicago Blackhawks,19,18,44,160,73,0,3,44,11.25,3,0,0,0,14,37
8449032,Keith Magnuson,Chicago Blackhawks,24,0,213,77,76,0,1,213,0.0,0,0,0,1,38,24
8449159,Pat Stapleton,Chicago Blackhawks,38,4,28,106,49,1,13,28,3.77,1,0,0,0,17,42
8449273,Gene Ubriaco,Chicago Blackhawks,2,2,6,20,37,0,1,6,10.0,0,0,0,0,-2,4
8449389,Bill White,Chicago Blackhawks,16,4,39,94,61,3,7,39,4.26,0,0,0,0,-13,20
8449435,Ray McKay,Chicago Blackhawks,0,0,23,7,17,0,0,23,0.0,0,0,0,0,-10,0
8449594,Jim Wiste,Chicago Blackhawks,8,0,8,11,26,0,1,8,0.0,0,0,0,0,1,8
8449602,Stan Mikita,Chicago Blackhawks,47,39,50,352,76,7,26,50,11.08,8,0,0,3,27,86
8451352,Paul Shmyr,Chicago Blackhawks,4,0,26,13,24,0,0,26,0.0,0,0,0,0,9,4
8445600,J.P. Bordeleau,Chicago Blackhawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8445036,Bob Baun,Detroit Red Wings,18,1,110,112,71,0,1,110,0.89,0,0,0,0,8,19
8445070,Gary Bergman,Detroit Red Wings,17,6,122,146,69,1,5,122,4.11,1,0,0,2,5,23
8445521,Wayne Connelly,Detroit Red Wings,36,23,10,242,76,5,21,10,9.5,5,0,0,0,24,59
8445696,Carl Brewer,Detroit Red Wings,37,2,51,109,70,0,15,51,1.83,0,0,0,1,43,39
8445855,Billy Dea,Detroit Red Wings,3,10,6,63,70,0,0,6,15.87,3,0,0,0,4,13
8445865,Alex Delvecchio,Detroit Red Wings,47,21,24,218,73,4,21,24,9.63,3,0,0,3,26,68
8446253,Gary Croteau,Detroit Red Wings,2,0,2,6,13,0,0,2,0.0,0,0,0,0,-2,2
8446714,Ron Harris,Detroit Red Wings,19,2,99,126,72,0,6,99,1.59,0,0,0,0,15,21
8446747,Ed Hatoum,Detroit Red Wings,2,0,2,1,5,0,0,2,0.0,0,0,0,0,1,2
8447138,Al Karlander,Detroit Red Wings,10,5,6,41,41,0,0,6,12.2,0,0,0,0,8,15
8447540,Bruce MacGregor,Detroit Red Wings,23,15,24,153,73,3,8,24,9.8,4,0,1,1,1,38
8447666,Gerry Hart,Detroit Red Wings,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0
8447672,Rick McCann,Detroit Red Wings,1,0,4,10,18,0,0,4,0.0,0,0,0,0,-1,1
8447807,Mike McMahon, Jr.,Detroit Red Wings,3,1,19,12,14,1,2,19,8.33,0,0,0,0,2,4
8447883,Garry Monahan,Detroit Red Wings,7,3,36,59,72,0,0,36,5.08,1,0,0,0,-14,10
8447885,Hank Monteith,Detroit Red Wings,0,0,0,4,9,0,0,0,0.0,0,0,0,0,-1,0
8448000,Gordie Howe,Detroit Red Wings,40,31,58,268,76,11,23,58,11.57,5,0,4,4,23,71
8448178,Poul Popiel,Detroit Red Wings,4,0,31,22,32,0,0,31,0.0,0,0,0,0,5,4
8448249,Matt Ravlich,Detroit Red Wings,13,3,67,44,67,0,1,67,6.82,1,0,0,0,-1,16
8448437,Dale Rolfe,Detroit Red Wings,18,3,89,177,75,0,2,89,1.69,1,0,0,0,-16,21
8448846,Nick Libett,Detroit Red Wings,20,20,39,148,76,3,5,39,13.51,2,0,1,1,11,40
8449044,Frank Mahovlich,Detroit Red Wings,32,38,59,251,74,14,26,59,15.14,5,0,1,1,14,70
8449130,Fred Speck,Detroit Red Wings,0,0,0,8,5,0,0,0,0.0,0,0,0,0,-3,0
8449179,Pete Stemkowski,Detroit Red Wings,24,25,114,268,76,4,10,114,9.33,6,0,1,1,14,49
8449370,Jim Watson,Detroit Red Wings,0,0,0,6,4,0,0,0,0.0,0,0,0,0,0,0
8452086,Garry Unger,Detroit Red Wings,24,42,67,234,76,12,16,67,17.95,4,0,0,1,24,66
8449307,Doug Volmar,Detroit Red Wings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8444928,Ron Anderson,St. Louis Blues,9,9,36,107,59,1,2,36,8.41,0,0,0,0,9,18
8444955,Al Arbour,St. Louis Blues,3,0,85,30,68,0,0,85,0.0,0,0,0,0,7,3
8445067,Red Berenson,St. Louis Blues,39,33,38,282,67,16,39,38,11.7,8,0,0,1,-3,72
8445137,Andre Boudrias,St. Louis Blues,14,3,20,95,50,1,1,20,3.16,2,0,0,0,7,17
8445239,Ron Buchanan,St. Louis Blues,0,0,0,4,2,0,0,0,0.0,0,0,0,0,-1,0
8445816,Terry Crisp,St. Louis Blues,6,5,2,44,26,0,2,2,11.36,1,0,0,0,0,11
8445875,Norm Dennis,St. Louis Blues,0,3,5,8,5,1,1,5,37.5,0,0,0,0,0,3
8445998,Tim Ecclestone,St. Louis Blues,21,16,59,166,65,5,11,59,9.64,2,0,0,0,9,37
8446414,Ray Fortin,St. Louis Blues,4,1,19,66,57,0,2,19,1.52,0,0,0,0,3,5
8446623,Phil Goyette,St. Louis Blues,49,29,16,152,72,13,41,16,19.08,5,0,0,0,3,78
8446642,Terry Gray,St. Louis Blues,5,2,17,63,28,0,1,17,3.17,2,0,0,0,1,7
8446784,Camille Henry,St. Louis Blues,2,1,0,5,4,1,2,0,20.0,0,0,0,0,-1,3
8447057,Jaroslav Jirik,St. Louis Blues,0,0,0,4,3,0,0,0,0.0,0,0,0,0,1,0
