id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8444992,Pete Babando,Chicago Blackhawks,19,18,36,70,2,5,36,2,0,0,0,37
8445040,James Bedard,Chicago Blackhawks,1,1,6,17,0,0,6,0,0,0,0,2
8445062,Doug Bentley,Chicago Blackhawks,23,9,20,44,3,5,20,2,0,1,1,32
8445082,Steve Black,Chicago Blackhawks,6,4,24,44,1,1,24,0,0,0,0,10
8445105,Gus Bodnar,Chicago Blackhawks,12,8,8,44,0,1,8,0,0,0,1,20
8445180,Adam Brown,Chicago Blackhawks,12,10,61,53,0,1,61,1,0,0,0,22
8445503,Hugh Coflin,Chicago Blackhawks,3,0,33,31,0,0,33,0,0,0,0,3
8445513,Jimmy Conacher,Chicago Blackhawks,27,10,16,52,3,4,16,2,0,0,0,37
8445517,Roy Conacher,Chicago Blackhawks,24,26,14,70,3,6,14,2,0,0,0,50
8445888,Al Dewsbury,Chicago Blackhawks,14,5,79,67,0,6,79,0,0,1,1,19
8445902,Ernie Dickens,Chicago Blackhawks,8,2,20,70,0,1,20,0,0,0,0,10
8446194,Gordie Fashoway,Chicago Blackhawks,2,3,14,13,0,0,14,0,0,0,0,5
8446228,Guyle Fielder,Chicago Blackhawks,0,0,0,3,0,0,0,0,0,0,0,0
8446333,Lee Fogolin,Chicago Blackhawks,11,3,79,54,0,1,79,0,0,0,0,14
8446513,Bill Gadsby,Chicago Blackhawks,7,3,32,25,1,3,32,0,0,0,0,10
8446656,Bep Guidolin,Chicago Blackhawks,22,12,56,69,0,2,56,0,0,1,1,34
8446686,Red Hamill,Chicago Blackhawks,0,0,0,2,0,0,0,0,0,0,0,0
8446941,Fred Hucul,Chicago Blackhawks,0,1,2,3,0,0,2,0,0,1,1,1
8447377,Edward Leier,Chicago Blackhawks,0,2,2,11,0,0,2,0,0,0,0,2
8447530,Pat Lundy,Chicago Blackhawks,9,9,9,61,0,2,9,0,0,0,0,18
8447656,Doug McCaig,Chicago Blackhawks,5,2,29,54,0,1,29,0,0,0,0,7
8447852,John Michaluk,Chicago Blackhawks,0,0,0,1,0,0,0,0,0,0,0,0
8447871,Jack Miller,Chicago Blackhawks,0,0,4,11,0,0,4,0,0,0,0,0
