id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8447623,Clare Martin,Boston Bruins,1,0,4,13,0,0,4,0,0,0,0,1
8447773,Jack McGill,Boston Bruins,11,8,2,13,0,4,2,1,0,0,0,19
8447824,Pat McReavy,Boston Bruins,7,5,0,40,0,0,0,1,0,0,0,12
8448931,Milt Schmidt,Boston Bruins,21,14,34,36,0,2,34,2,1,1,1,35
8449017,Jack Shewchuk,Boston Bruins,0,2,14,22,1,1,14,0,0,0,0,2
8449071,Des Smith,Boston Bruins,8,7,80,48,0,1,80,2,0,0,0,15
8449229,Cliff Thompson,Boston Bruins,0,0,2,6,0,0,2,0,0,0,0,0
8449593,Eddie Wiseman,Boston Bruins,22,12,8,45,3,6,8,3,2,0,0,34
8445059,Joe Benoit,Montréal Canadiens,16,20,27,46,7,9,27,3,1,0,0,36
8445098,Toe Blake,Montréal Canadiens,28,17,39,48,3,9,39,1,0,1,1,45
8445132,Butch Bouchard,Montréal Canadiens,6,0,38,44,0,0,38,0,0,0,0,6
8445358,Murph Chamberlain,Montréal Canadiens,12,12,46,37,1,2,46,1,0,0,1,24
8445841,Bunny Dame,Montréal Canadiens,5,2,4,31,0,1,4,0,0,0,0,7
8445868,Tony Demers,Montréal Canadiens,4,3,4,7,1,2,4,0,0,0,0,7
8446582,Ray Getliffe,Montréal Canadiens,15,11,55,47,1,3,55,0,0,0,0,26
8446621,Red Goupille,Montréal Canadiens,5,1,51,48,0,0,51,0,0,0,0,6
8446627,Tony Graboski,Montréal Canadiens,5,2,8,23,1,4,8,0,0,0,0,7
8446659,Jim Haggarty,Montréal Canadiens,1,1,0,5,1,1,0,0,0,0,0,2
8446762,Gerry Heffernan,Montréal Canadiens,15,5,15,41,3,8,15,1,1,0,0,20
8446842,Red Heron,Montréal Canadiens,2,1,14,23,0,1,14,0,0,0,0,3
8447271,Elmer Lach,Montréal Canadiens,1,0,0,1,0,0,0,0,0,0,0,1
8447309,Leo Lamoureux,Montréal Canadiens,0,0,0,1,0,0,0,0,0,0,0,0
8447516,Rod Lorrain,Montréal Canadiens,0,1,0,4,0,0,0,0,0,0,0,1
8447889,Pete Morin,Montréal Canadiens,12,10,7,32,4,9,7,2,0,0,0,22
8448042,Buddy O'Connor,Montréal Canadiens,16,9,4,36,0,10,4,2,1,0,0,25
8448061,Jim O'Neil,Montréal Canadiens,1,0,4,4,0,0,4,0,0,0,0,1
8448179,Jack Portland,Montréal Canadiens,9,2,53,46,0,0,53,1,1,0,0,11
8448239,John Quilty,Montréal Canadiens,12,12,44,48,1,1,44,2,0,0,0,24
8448257,Ken Reardon,Montréal Canadiens,12,3,93,41,1,4,93,1,0,0,0,15
8448258,Terry Reardon,Montréal Canadiens,17,17,24,33,5,8,24,2,0,0,0,34
8448784,Charlie Sands,Montréal Canadiens,16,11,6,39,2,6,6,3,0,0,0,27
8449086,Stu Smith,Montréal Canadiens,1,0,0,1,0,0,0,0,0,0,0,1
8449268,Connie Tudin,Montréal Canadiens,1,0,4,4,0,1,4,0,0,0,0,1
8444954,Syl Apps,Toronto Maple Leafs,23,18,0,38,4,7,0,1,0,0,0,41
8445333,Lorne Carr,Toronto Maple Leafs,17,16,4,47,0,3,4,4,1,1,1,33
8445467,Jack Church,Toronto Maple Leafs,6,1,40,42,0,1,40,0,0,0,0,7
8445846,Bob Davidson,Toronto Maple Leafs,20,6,39,37,0,6,39,3,0,1,1,26
8445902,Ernie Dickens,Toronto Maple Leafs,2,2,6,10,0,1,6,0,0,0,0,4
8445950,Gordie Drillon,Toronto Maple Leafs,18,23,6,48,5,7,6,1,0,0,0,41
8446603,Bob Goldham,Toronto Maple Leafs,7,4,25,19,1,1,25,0,0,0,0,11
8446610,Hank Goldup,Toronto Maple Leafs,18,12,13,44,0,1,13,2,1,1,1,30
8446689,Reg Hamilton,Toronto Maple Leafs,4,0,27,22,0,0,27,0,0,0,0,4
8447133,Bingo Kampman,Toronto Maple Leafs,7,4,67,38,0,1,67,0,0,0,0,11
8447320,Pete Langelle,Toronto Maple Leafs,22,10,9,48,0,1,9,3,0,0,1,32
8447724,John McCreedy,Toronto Maple Leafs,8,15,14,47,2,2,14,5,0,0,0,23
8447746,Bucko McDonald,Toronto Maple Leafs,19,2,24,48,0,4,24,0,0,0,0,21
8447849,Don Metz,Toronto Maple Leafs,3,2,8,25,0,1,8,1,0,0,0,5
8447850,Nick Metz,Toronto Maple Leafs,9,11,20,30,4,8,20,2,1,0,0,20
8448946,Sweeney Schriner,Toronto Maple Leafs,16,20,21,47,3,3,21,0,0,2,3,36
8449157,Wally Stanowski,Toronto Maple Leafs,7,1,10,24,0,1,10,0,0,0,0,8
8449216,Billy Taylor Sr.,Toronto Maple Leafs,26,12,20,48,1,4,20,5,0,1,1,38
8449183,Gaye Stewart,Toronto Maple Leafs,0,0,0,0,0,0,0,0,0,0,0,0
