id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8447229,Russ Kopak,Boston Bruins,9,7,0,24,0,0,0,1,0,0,0,16
8447270,Guy Labrie,Boston Bruins,7,2,2,15,0,1,2,0,0,0,1,9
8448081,Aldo Palazzari,Boston Bruins,3,8,4,35,0,0,4,0,0,0,0,11
8448344,Alan Rittinger,Boston Bruins,7,3,0,19,0,0,0,0,0,0,0,10
8448792,Chuck Scherza,Boston Bruins,3,4,17,14,0,0,17,0,0,0,0,7
8448927,Clarence Schmidt,Boston Bruins,0,1,2,7,0,0,2,0,0,0,0,1
8448930,Otto Schmidt,Boston Bruins,0,0,0,2,0,0,0,0,0,0,0,0
8449478,John Wilkinson,Boston Bruins,0,0,6,9,0,0,6,0,0,0,0,0
8445098,Toe Blake,Montréal Canadiens,33,26,10,41,1,5,10,3,0,1,1,59
8445132,Butch Bouchard,Montréal Canadiens,14,5,52,39,1,4,52,2,0,0,1,19
8445320,Tod Campeau,Montréal Canadiens,0,0,0,2,0,0,0,0,0,0,0,0
8445358,Murph Chamberlain,Montréal Canadiens,32,15,105,47,1,4,105,3,0,1,2,47
8446230,Bob Fillion,Montréal Canadiens,23,7,14,41,0,3,14,0,0,0,0,30
8446582,Ray Getliffe,Montréal Canadiens,25,28,54,44,4,6,54,2,0,2,3,53
8446699,Glen Harmon,Montréal Canadiens,16,5,36,43,0,1,36,2,0,0,0,21
8446762,Gerry Heffernan,Montréal Canadiens,20,28,12,43,4,7,12,5,0,0,0,48
8447271,Elmer Lach,Montréal Canadiens,48,24,23,48,5,12,23,5,0,0,0,72
8447309,Leo Lamoureux,Montréal Canadiens,23,8,32,45,2,7,32,0,0,0,1,31
8447590,Fern Majeau,Montréal Canadiens,18,20,39,44,6,8,39,3,0,0,0,38
8447804,Mike McMahon,Montréal Canadiens,17,7,86,42,1,2,86,3,0,0,0,24
8448042,Buddy O'Connor,Montréal Canadiens,42,12,6,44,1,12,6,2,0,0,0,54
8448321,Maurice Richard,Montréal Canadiens,22,32,45,46,4,5,45,5,0,0,0,54
8449335,Bobby Walton,Montréal Canadiens,0,0,0,4,0,0,0,0,0,0,0,0
8449372,Phil Watson,Montréal Canadiens,32,17,71,44,0,3,71,3,0,0,0,49
8445105,Gus Bodnar,Toronto Maple Leafs,40,22,18,50,1,4,18,2,0,0,0,62
8445124,George Boothman,Toronto Maple Leafs,18,16,14,49,0,1,14,1,0,0,0,34
8445331,Red Carr,Toronto Maple Leafs,1,0,4,5,0,0,4,0,0,0,0,1
8445333,Lorne Carr,Toronto Maple Leafs,38,36,9,50,8,12,9,3,0,0,0,74
8445846,Bob Davidson,Toronto Maple Leafs,28,19,21,47,3,6,21,2,0,0,0,47
8445963,Frank Dunlap,Toronto Maple Leafs,1,0,2,5,0,0,2,0,0,0,0,1
8446688,Jack Hamilton,Toronto Maple Leafs,17,20,4,49,2,4,4,4,0,1,1,37
8446689,Reg Hamilton,Toronto Maple Leafs,12,4,32,39,0,1,32,0,0,0,0,16
8446860,Mel Hill,Toronto Maple Leafs,10,9,14,17,1,3,14,3,0,0,0,19
8447017,Johnny Ingoldsby,Toronto Maple Leafs,0,5,15,21,0,0,15,1,0,0,0,5
8447109,Ross Johnstone,Toronto Maple Leafs,0,2,6,18,0,0,6,0,0,0,0,2
8447166,Ted Kennedy,Toronto Maple Leafs,24,25,2,49,5,6,2,2,0,0,0,49
8447746,Bucko McDonald,Toronto Maple Leafs,10,7,22,50,2,2,22,0,0,0,0,17
8447797,Jack McLean,Toronto Maple Leafs,15,3,40,32,0,5,40,0,0,0,1,18
8447893,Moe Morris,Toronto Maple Leafs,21,13,22,50,0,5,22,1,0,0,0,34
8448062,Tom O'Neill,Toronto Maple Leafs,7,8,29,33,4,4,29,1,0,0,0,15
8448167,Bud Poile,Toronto Maple Leafs,8,6,9,11,0,1,9,0,0,0,0,14
8448187,Babe Pratt,Toronto Maple Leafs,41,17,48,50,2,11,48,2,0,0,0,58
8448192,Eric Prentice,Toronto Maple Leafs,0,0,4,5,0,0,4,0,0,0,0,0
8449376,Don Webster,Toronto Maple Leafs,6,7,28,27,0,0,28,1,0,0,0,13
