id,fullName,teamName,assists,goals,pim,shots,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,plusMinus,points
8445137,Andre Boudrias,Chicago Blackhawks,19,8,10,127,73,2,4,10,6.3,1,0,0,1,-19,27
8446967,Dennis Hull,Chicago Blackhawks,34,30,25,233,72,3,10,25,12.88,3,0,0,0,8,64
8447045,Doug Jarrett,Chicago Blackhawks,13,0,58,116,69,0,0,58,0.0,0,0,0,1,7,13
8447591,Chico Maki,Chicago Blackhawks,21,7,30,127,66,0,1,30,5.51,0,0,1,2,-3,28
8447592,Wayne Maki,Chicago Blackhawks,0,0,0,1,1,0,0,0,0.0,0,0,0,0,0,0
8447617,Gilles Marotte,Chicago Blackhawks,29,5,120,131,68,1,1,120,3.82,1,0,0,1,23,34
8447627,Pit Martin,Chicago Blackhawks,38,23,73,173,76,5,10,73,13.29,4,0,0,0,9,61
8447807,Mike McMahon, Jr.,Chicago Blackhawks,19,0,27,144,63,0,9,27,0.0,0,0,0,0,-11,19
8447880,Doug Mohns,Chicago Blackhawks,19,22,47,149,65,7,9,47,14.77,2,0,0,0,7,41
8447998,Eric Nesterenko,Chicago Blackhawks,17,15,29,90,72,1,4,29,16.67,1,0,3,4,5,32
8448063,Bill Orban,Chicago Blackhawks,11,5,43,62,66,0,1,43,8.06,0,0,0,0,-9,16
8448085,Jim Pappin,Chicago Blackhawks,40,30,49,208,75,3,15,49,14.42,4,0,0,0,7,70
8448108,Bobby Hull,Chicago Blackhawks,49,58,48,414,74,20,36,48,14.01,11,0,2,2,12,107
8448249,Matt Ravlich,Chicago Blackhawks,12,2,57,74,60,0,0,57,2.7,0,0,0,1,15,14
8448311,Tom Reid,Chicago Blackhawks,7,0,50,22,48,0,0,50,0.0,0,0,0,0,-17,7
8448731,J.P. Leblanc,Chicago Blackhawks,2,1,0,9,6,0,0,0,11.11,0,0,0,0,1,3
8449159,Pat Stapleton,Chicago Blackhawks,50,6,44,112,75,0,18,44,5.36,0,0,0,2,19,56
8449385,Kenny Wharram,Chicago Blackhawks,39,30,19,167,76,5,19,19,17.96,4,0,0,0,18,69
8449435,Ray McKay,Chicago Blackhawks,1,0,12,4,9,0,0,12,0.0,0,0,0,0,3,1
8449594,Jim Wiste,Chicago Blackhawks,0,0,0,3,3,0,0,0,0.0,0,0,0,0,1,0
8449602,Stan Mikita,Chicago Blackhawks,67,30,52,299,74,7,30,52,10.03,2,0,3,3,14,97
8449667,Howie Young,Chicago Blackhawks,7,3,67,64,57,0,0,67,4.69,0,0,0,0,-13,10
8451204,Bobby Schmautz,Chicago Blackhawks,7,9,37,81,63,3,5,37,11.11,1,0,0,0,-8,16
8451352,Paul Shmyr,Chicago Blackhawks,0,1,8,5,3,0,0,8,20.0,0,0,0,0,-3,1
8444928,Ron Anderson,Detroit Red Wings,5,3,34,72,63,0,1,34,4.17,0,0,0,0,-12,8
8445036,Bob Baun,Detroit Red Wings,16,4,121,117,76,0,1,121,3.42,0,0,0,0,26,20
8445070,Gary Bergman,Detroit Red Wings,30,7,80,190,76,2,6,80,3.68,2,0,0,0,44,37
8445521,Wayne Connelly,Detroit Red Wings,25,18,11,251,74,5,15,11,7.17,1,0,0,0,-37,43
8445764,Bart Crashley,Detroit Red Wings,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8445865,Alex Delvecchio,Detroit Red Wings,58,25,8,221,72,7,17,8,11.31,2,0,0,1,42,83
8445945,Kent Douglas,Detroit Red Wings,29,2,97,114,69,1,13,97,1.75,0,0,0,1,5,31
8446189,Bob Falkenberg,Detroit Red Wings,0,0,0,0,5,0,0,0,0,0,0,0,0,-3,0
8446714,Ron Harris,Detroit Red Wings,13,3,91,74,72,0,0,91,4.05,1,0,0,0,7,16
8446747,Ed Hatoum,Detroit Red Wings,1,2,2,20,16,0,0,2,10.0,1,0,0,0,1,3
8447362,Rene Leclerc,Detroit Red Wings,3,2,62,38,43,0,0,62,5.26,0,0,0,0,-7,5
8447540,Bruce MacGregor,Detroit Red Wings,23,18,14,168,69,2,3,14,10.71,3,0,3,3,6,41
8447666,Gerry Hart,Detroit Red Wings,0,0,2,0,1,0,0,2,0,0,0,0,0,0,0
8447672,Rick McCann,Detroit Red Wings,0,0,0,2,3,0,0,0,0.0,0,0,0,0,-1,0
8447885,Hank Monteith,Detroit Red Wings,9,1,6,20,34,0,3,6,5.0,0,0,0,0,4,10
8448000,Gordie Howe,Detroit Red Wings,59,44,58,284,76,9,25,58,15.49,6,0,0,0,45,103
