id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8445156,Russ Brayshaw,Chicago Blackhawks,9,5,24,43,1,1,24,0,0,0,0,14
8445161,Joe Bretto,Chicago Blackhawks,0,0,4,3,0,0,4,0,0,0,0,0
8445364,Lude Check,Chicago Blackhawks,2,6,4,26,0,0,4,2,0,1,1,8
8445543,Joe Cooper,Chicago Blackhawks,17,4,50,50,0,4,50,0,0,0,0,21
8445838,Cully Dahlstrom,Chicago Blackhawks,13,6,0,40,0,3,0,0,0,0,0,19
8446215,Wilf Field,Chicago Blackhawks,4,4,30,48,0,1,30,1,0,0,0,8
8446491,Harvey Fraser,Chicago Blackhawks,4,5,0,21,1,1,0,0,0,0,0,9
8446617,Johnny Gottselig,Chicago Blackhawks,0,0,0,1,0,0,0,0,0,0,0,0
8446651,Don Grosso,Chicago Blackhawks,16,15,10,41,2,4,10,1,0,0,0,31
8446700,John Harms,Chicago Blackhawks,5,5,21,43,0,0,21,0,0,0,0,10
8446913,Pete Horeck,Chicago Blackhawks,16,20,44,50,3,5,44,0,0,0,0,36
8447102,Virgil Johnson,Chicago Blackhawks,1,0,2,2,0,0,2,0,0,0,0,1
8447609,Mush March,Chicago Blackhawks,5,5,12,38,1,3,12,1,0,0,0,10
8447747,Butch McDonald,Chicago Blackhawks,14,7,0,29,0,1,0,2,0,0,0,21
8447877,Red Mitchell,Chicago Blackhawks,4,3,16,40,0,0,16,0,0,0,0,7
8447902,Bill Mosienko,Chicago Blackhawks,26,28,0,50,8,13,0,6,0,0,0,54
8448084,Joe Papike,Chicago Blackhawks,1,0,2,2,0,0,2,0,0,0,0,1
8448231,Fido Purpur,Chicago Blackhawks,7,2,11,21,0,1,11,0,0,0,1,9
8448245,Les Ramsay,Chicago Blackhawks,2,2,2,11,0,0,2,0,0,0,0,4
8448951,Earl Seibert,Chicago Blackhawks,17,12,23,47,2,4,23,2,0,0,0,29
8449041,Cully Simon,Chicago Blackhawks,3,0,35,50,0,0,35,0,0,0,0,3
8449068,Clint Smith,Chicago Blackhawks,31,23,0,50,5,11,0,1,0,0,0,54
8449233,Bill Thoms,Chicago Blackhawks,8,6,8,38,0,1,8,0,0,0,1,14
8449670,Marty Zoborosky,Chicago Blackhawks,0,0,2,1,0,0,2,0,0,0,0,0
8444972,Murray Armstrong,Detroit Red Wings,24,15,41,50,0,1,41,2,0,0,0,39
8445193,Eddie Bruneteau,Detroit Red Wings,13,12,6,42,3,5,6,1,0,0,0,25
8445194,Mud Bruneteau,Detroit Red Wings,25,23,6,43,2,5,6,2,0,0,0,48
8445242,Tony Bukovich,Detroit Red Wings,2,7,6,14,0,0,6,0,0,1,1,9
8445244,Hy Buller,Detroit Red Wings,0,0,2,2,0,0,2,0,0,0,0,0
8445349,Joe Carveth,Detroit Red Wings,28,26,6,50,3,9,6,7,0,1,1,54
8446651,Don Grosso,Detroit Red Wings,16,15,10,41,2,4,10,1,0,0,0,31
8446895,Flash Hollett,Detroit Red Wings,21,20,39,50,1,3,39,2,0,0,1,41
8446924,Syd Howe,Detroit Red Wings,36,17,6,46,1,8,6,1,0,0,0,53
8447024,Harold Jackson,Detroit Red Wings,6,5,45,50,1,1,45,1,0,0,0,11
8447500,Ted Lindsay,Detroit Red Wings,6,17,43,45,2,3,43,5,0,0,0,23
8447501,Carl Liscombe,Detroit Red Wings,9,23,18,42,4,4,18,3,0,0,1,32
8447649,Jud McAtee,Detroit Red Wings,11,15,6,44,1,2,6,1,0,0,0,26
8447747,Butch McDonald,Detroit Red Wings,14,7,0,29,0,1,0,2,0,0,0,21
8448235,Bill Quackenbush,Detroit Red Wings,14,7,10,50,0,2,10,1,0,0,0,21
8448262,Billy Reay,Detroit Red Wings,0,0,0,2,0,0,0,0,0,0,0,0
8448951,Earl Seibert,Detroit Red Wings,17,12,23,47,2,4,23,2,0,0,0,29
8449041,Cully Simon,Detroit Red Wings,3,0,35,50,0,0,35,0,0,0,0,3
8449226,Lorrain Thibeault,Detroit Red Wings,2,0,2,4,0,0,2,0,0,0,0,2
8449599,Steve Wojciechowski,Detroit Red Wings,20,19,17,49,2,3,17,2,0,0,0,39
8445745,Gerry Couture,Detroit Red Wings,0,0,0,0,0,0,0,0,0,0,0,0
8448231,Fido Purpur,Detroit Red Wings,7,2,11,21,0,1,11,0,0,0,1,9
8444983,Walt Atanas,New York Rangers,8,13,40,49,0,1,40,1,0,1,1,21
8445509,Neil Colville,New York Rangers,1,0,2,4,0,1,2,0,0,0,0,1
8445542,Hal Cooper,New York Rangers,0,0,2,8,0,0,2,0,0,0,0,0
8445866,Ab DeMarco Sr.,New York Rangers,30,24,10,50,2,9,10,2,0,0,0,54
8445904,Bob Dill,New York Rangers,5,9,69,48,0,0,69,0,0,0,0,14
8445954,Jim Drummond,New York Rangers,0,0,0,2,0,0,0,0,0,0,0,0
8446610,Hank Goldup,New York Rangers,25,17,25,48,4,9,25,2,0,0,0,42
8446766,Ott Heller,New York Rangers,12,7,26,45,0,0,26,1,0,0,0,19
8446968,Fred Hunt,New York Rangers,9,13,6,44,0,2,6,0,0,0,0,22
8447270,Guy Labrie,New York Rangers,2,2,14,27,0,0,14,0,0,0,0,4
8447535,Kilby MacDonald,New York Rangers,6,9,12,36,0,2,12,1,0,0,0,15
8447599,Jack Mann,New York Rangers,4,3,0,6,0,0,0,1,0,0,0,7
8447746,Bucko McDonald,New York Rangers,9,2,0,40,1,1,0,0,0,0,0,11
8447878,Bill Moe,New York Rangers,4,2,14,35,0,0,14,0,0,0,0,6
8448343,Alex Ritson,New York Rangers,0,0,0,1,0,0,0,0,0,0,0,0
8448792,Chuck Scherza,New York Rangers,3,2,18,22,0,0,18,0,0,0,0,5
8448976,Joe Shack,New York Rangers,18,4,14,50,1,1,14,0,0,0,0,22
8449239,Fred Thurier,New York Rangers,19,16,14,50,2,3,14,0,0,0,0,35
8449363,Grant Warwick,New York Rangers,22,20,25,42,4,10,25,1,0,0,0,42
8449372,Phil Watson,New York Rangers,8,11,24,45,3,3,24,2,0,0,0,19
8449387,Len Wharton,New York Rangers,0,0,0,1,0,0,0,0,0,0,0,0
8445159,Tom Brennan,Boston Bruins,1,0,0,1,0,0,0,0,0,0,0,1
8445307,Herb Cain,Boston Bruins,13,32,16,50,2,3,16,3,0,2,2,45
8445310,Norm Calladine,Boston Bruins,1,3,0,11,0,0,0,1,0,0,0,4
8445474,Dit Clapper,Boston Bruins,15,8,16,46,1,2,16,1,0,0,0,23
8445754,Bill Cowley,Boston Bruins,40,25,12,49,3,6,12,3,0,0,0,65
8445767,Jack Crawford,Boston Bruins,19,5,10,40,1,2,10,0,0,0,1,24
8445831,Bill Cupolo,Boston Bruins,14,11,10,49,2,2,10,3,0,0,0,25
8446135,Pat Egan,Boston Bruins,15,7,86,48,0,4,86,0,0,1,1,22
8446234,Marcel Fillion,Boston Bruins,0,0,0,1,0,0,0,0,0,0,0,0
8446318,Fern Flaman,Boston Bruins,0,0,0,1,0,0,0,0,0,0,0,0
8446570,Armand Gaudreault,Boston Bruins,9,15,27,45,0,0,27,1,0,1,1,24
8446591,Jean-Paul Gladu,Boston Bruins,14,6,2,40,0,0,2,0,0,0,0,20
8446777,Murray Henderson,Boston Bruins,1,0,4,5,0,0,4,0,0,0,0,1
8447023,Art Jackson,Boston Bruins,21,14,16,52,0,0,16,1,0,0,0,35
8447053,Bill Jennings,Boston Bruins,14,20,25,39,2,6,25,2,0,0,0,34
8447470,Pete Leswick,Boston Bruins,0,0,0,2,0,0,0,0,0,0,0,0
8447612,Frank Mario,Boston Bruins,18,8,24,44,0,3,24,0,0,0,0,26
8447773,Jack McGill,Boston Bruins,2,4,0,14,0,0,0,1,0,0,0,6
8448586,Gino Rozzini,Boston Bruins,10,5,20,31,0,0,20,0,0,0,1,15
8449017,Jack Shewchuk,Boston Bruins,7,1,31,47,0,0,31,0,0,0,0,8
8449081,Ken Smith,Boston Bruins,14,20,2,49,1,2,2,1,0,0,0,34
8449233,Bill Thoms,Boston Bruins,8,6,8,38,0,1,8,0,0,0,1,14
8445098,Toe Blake,Montréal Canadiens,38,29,35,49,5,11,35,6,0,0,0,67
8445132,Butch Bouchard,Montréal Canadiens,23,11,34,50,3,8,34,0,0,0,0,34
8445358,Murph Chamberlain,Montréal Canadiens,12,2,38,32,0,0,38,1,0,0,0,14
8445999,Frank Eddolls,Montréal Canadiens,8,5,20,43,1,2,20,0,0,0,0,13
8446215,Wilf Field,Montréal Canadiens,4,4,30,48,0,1,30,1,0,0,0,8
8446230,Bob Fillion,Montréal Canadiens,8,6,12,31,1,1,12,1,0,0,0,14
8446573,Fern Gauthier,Montréal Canadiens,13,18,23,50,1,1,23,3,0,0,0,31
8446582,Ray Getliffe,Montréal Canadiens,7,16,34,41,0,0,34,3,0,0,0,23
8446699,Glen Harmon,Montréal Canadiens,8,5,41,42,0,1,41,0,0,1,1,13
8446861,Dutch Hiller,Montréal Canadiens,16,20,20,48,2,3,20,7,0,0,0,36
8447058,Rosario Joanette,Montréal Canadiens,1,0,4,2,0,0,4,0,0,0,0,1
8447271,Elmer Lach,Montréal Canadiens,54,26,37,50,3,15,37,5,0,0,0,80
8447309,Leo Lamoureux,Montréal Canadiens,22,2,62,49,0,1,62,1,0,0,0,24
8447590,Fern Majeau,Montréal Canadiens,6,2,4,12,0,0,4,0,0,0,0,8
8447901,Ken Mosdell,Montréal Canadiens,6,12,16,31,1,1,16,3,0,1,1,18
8448042,Buddy O'Connor,Montréal Canadiens,23,21,2,50,0,4,2,1,0,0,0,44
8448321,Maurice Richard,Montréal Canadiens,23,50,46,50,11,12,46,7,0,0,0,73
8448459,Roly Rossignol,Montréal Canadiens,2,2,2,5,0,0,2,0,0,0,0,4
8449263,Nils Tremblay,Montréal Canadiens,1,0,0,1,0,0,0,0,0,0,0,1
8446148,Eddie Emberg,Montréal Canadiens,0,0,0,0,0,0,0,0,0,0,0,0
8447587,John Mahaffy,Montréal Canadiens,0,0,0,0,0,0,0,0,0,0,0,0
8449146,Butch Stahan,Montréal Canadiens,0,0,0,0,0,0,0,0,0,0,0,0
