id,fullName,teamName,assists,goals,pim,shots,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,plusMinus,points
8445430,Michel Bergeron,New York Islanders,6,10,2,46,28,0,0,2,21.74,2,0,0,0,14,16
8445611,Mike Bossy,New York Islanders,38,53,6,235,73,25,40,6,22.55,4,0,0,0,31,91
8445617,Bob Bourne,New York Islanders,33,30,31,178,80,2,7,31,16.85,8,0,0,0,15,63
8446482,Jude Drouin,New York Islanders,17,5,12,78,56,0,0,12,6.41,0,0,0,0,14,22
8447193,Clark Gillies,New York Islanders,50,35,76,277,80,9,26,76,12.64,2,0,0,0,49,85
8447551,Richie Hansen,New York Islanders,0,0,0,2,2,0,0,0,0.0,0,0,0,0,0,0
8447658,Billy Harris,New York Islanders,38,22,40,148,80,1,5,40,14.86,1,0,1,3,27,60
8447666,Gerry Hart,New York Islanders,23,2,94,126,78,0,0,94,1.59,1,0,0,0,44,25
8447740,Lorne Henning,New York Islanders,15,12,6,79,79,0,0,6,15.19,4,0,2,4,10,27
8447995,Garry Howatt,New York Islanders,12,7,146,60,61,0,0,146,11.67,0,0,0,0,7,19
8448401,Mike Kaszycki,New York Islanders,29,13,24,85,58,3,6,24,15.29,2,0,0,0,15,42
8448811,Dave Lewis,New York Islanders,11,3,58,111,77,0,0,58,2.7,1,0,1,2,33,14
8448885,Bob Lorimer,New York Islanders,0,1,0,4,5,0,0,0,25.0,0,0,0,0,0,1
8449206,Bert Marshall,New York Islanders,7,0,44,32,58,0,0,44,0.0,0,0,0,0,10,7
8449384,Ed Westfall,New York Islanders,19,5,14,72,71,0,1,14,6.94,1,0,1,2,7,24
8449457,Alex McKendry,New York Islanders,0,0,2,7,4,0,0,2,0.0,0,0,0,0,0,0
8449570,Wayne Merrick,New York Islanders,19,12,16,102,55,2,6,16,11.76,3,0,0,0,-8,31
8449877,Neil Nicholson,New York Islanders,0,0,0,2,1,0,0,0,0.0,0,0,0,0,2,0
8449932,Bobby Nystrom,New York Islanders,29,30,94,178,80,3,5,94,16.85,6,0,0,0,18,59
8450196,J.P. Parise,New York Islanders,29,21,39,129,79,2,3,39,16.28,0,0,0,0,3,50
8450314,Stefan Persson,New York Islanders,50,6,54,77,66,3,35,54,7.79,0,0,0,0,19,56
8450505,Denis Potvin,New York Islanders,64,30,81,287,80,9,42,81,10.45,6,0,0,2,57,94
8450508,Jean Potvin,New York Islanders,24,4,38,122,74,0,3,38,3.28,1,0,0,1,6,28
8450554,Pat Price,New York Islanders,10,2,27,50,52,0,2,27,4.0,1,0,0,0,25,12
8451741,Andre St. Laurent,New York Islanders,39,31,110,197,79,10,18,110,15.74,4,0,0,1,7,70
8451965,Bryan Trottier,New York Islanders,77,46,46,193,77,13,33,46,23.83,6,0,2,2,52,123
8444908,Fred Ahern,Colorado Rockies,17,8,67,103,74,1,4,67,7.77,1,0,0,0,-32,25
8444999,Ron Andruff,Colorado Rockies,18,15,31,135,78,0,4,31,11.11,1,0,0,0,-15,33
8445089,Chuck Arnason,Colorado Rockies,21,25,18,161,69,7,10,18,15.53,2,0,0,0,-5,46
8445397,Barry Beck,Colorado Rockies,38,22,89,271,75,6,24,89,8.12,4,0,0,1,-14,60
8445964,Denis Dupere,Colorado Rockies,15,15,4,67,54,2,5,4,22.39,4,0,2,3,9,30
8446058,Mike Christie,Colorado Rockies,14,3,77,51,69,0,2,77,5.88,0,0,0,0,-20,17
8446149,Joe Contini,Colorado Rockies,9,12,28,49,37,3,4,28,24.49,0,0,0,0,-2,21
8446253,Gary Croteau,Colorado Rockies,22,17,24,105,62,8,15,24,16.19,0,0,0,0,-15,39
8446371,Ron Delorme,Colorado Rockies,11,10,47,76,68,0,0,47,13.16,0,0,0,0,-20,21
8446593,Tom Edur,Colorado Rockies,45,10,28,173,78,3,17,28,5.78,1,0,0,1,1,55
8446944,Dave Hudson,Colorado Rockies,22,10,12,86,60,1,4,12,11.63,0,0,0,1,-8,32
8447047,Paul Gardner,Colorado Rockies,22,30,29,133,46,13,23,29,22.56,3,0,0,0,-17,52
8447373,Bryan Lefley,Colorado Rockies,13,4,12,65,71,0,4,12,6.15,1,0,1,1,-4,17
8447768,Jim McElmury,Colorado Rockies,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0
8448012,Lou Nistico,Colorado Rockies,0,0,6,3,3,0,0,6,0.0,0,0,0,0,0,0
8448040,Dennis O'Brien,Colorado Rockies,10,2,104,51,68,0,0,104,3.92,0,0,0,0,-21,12
8448283,Rick Jodzio,Colorado Rockies,8,2,71,48,70,0,0,71,4.17,1,0,0,0,-14,10
8448498,Mike Kitchen,Colorado Rockies,17,2,45,57,61,0,0,45,3.51,1,0,0,0,-12,19
8448501,Ralph Klassen,Colorado Rockies,10,8,14,61,57,3,5,14,13.11,0,0,1,2,-21,18
8448760,Roger Lemelin,Colorado Rockies,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
8449325,John McCahill,Colorado Rockies,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8449813,Bob Neely,Colorado Rockies,7,3,2,41,33,1,4,2,7.32,0,0,0,0,-12,10
8450085,Dennis Owchar,Colorado Rockies,31,10,48,171,82,2,6,48,5.85,0,0,0,2,-61,41
8450107,Wilf Paiement,Colorado Rockies,56,31,114,288,80,7,30,114,10.76,1,0,2,3,-14,87
8450384,Randy Pierce,Colorado Rockies,10,9,15,59,35,1,5,15,15.25,3,0,0,0,0,19
8450631,Nelson Pyatt,Colorado Rockies,12,9,8,87,71,1,2,8,10.34,0,0,0,0,-23,21
8451403,Larry Skinner,Colorado Rockies,5,3,0,28,14,1,2,0,10.71,0,0,0,0,2,8
8451623,Andy Spruce,Colorado Rockies,21,19,43,119,74,3,5,43,15.97,1,0,0,0,-7,40
8451802,Mark Suzor,Colorado Rockies,15,4,56,89,60,2,6,56,4.49,0,0,0,0,-35,19
8452156,John Van Boxmeer,Colorado Rockies,42,12,87,260,80,5,21,87,4.62,0,0,0,0,-11,54
8444988,Don Awrey,New York Rangers,8,2,38,40,78,0,1,38,5.0,1,0,0,0,-14,10
8445820,Jerry Byers,New York Rangers,1,2,0,7,7,0,0,0,28.57,1,0,0,0,-1,3
8446353,Lucien DeBlois,New York Rangers,8,22,27,111,71,1,2,27,19.82,3,0,0,0,-9,30
8446420,Wayne Dillon,New York Rangers,13,5,15,50,59,1,2,15,10.0,1,0,0,0,-8,18
8446531,Ron Duguay,New York Rangers,20,20,43,128,71,3,7,43,15.63,1,0,0,0,-17,40
8446605,Bill Goldsworthy,New York Rangers,1,0,12,7,7,0,0,12,0.0,0,0,0,0,1,1
8446722,Phil Esposito,New York Rangers,43,38,53,261,79,21,38,53,14.56,5,0,0,1,-21,81
8446774,Dave Farrish,New York Rangers,5,3,62,103,66,0,1,62,2.91,0,0,1,1,-13,8
