id,fullName,teamName,assists,goals,pim,shots,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,plusMinus,points
8444919,Tommy Albelin,Quebec Nordiques,28,9,67,98,60,2,11,67,9.2,2,1,1,1,12,37
8445223,Joel Baillargeon,Quebec Nordiques,0,0,4,2,5,0,0,4,0.0,0,0,0,0,-3,0
8445700,Jeff Brown,Quebec Nordiques,47,21,62,276,78,13,46,62,7.6,1,0,1,2,-22,68
8446178,Alain Cote,Quebec Nordiques,8,2,14,31,55,0,0,14,6.5,0,0,1,3,-1,10
8446435,Bobby Dollas,Quebec Nordiques,3,0,16,11,16,0,0,16,0.0,0,0,0,0,-11,3
8446437,Gord Donnelly,Quebec Nordiques,10,10,274,67,73,1,1,274,14.9,0,0,0,0,-20,20
8446497,Gaetan Duchesne,Quebec Nordiques,21,8,56,110,70,2,3,56,7.3,1,0,1,2,0,29
8446825,Steven Finn,Quebec Nordiques,6,2,235,86,77,0,0,235,2.3,0,0,1,1,-21,8
8446935,Marc Fortier,Quebec Nordiques,19,20,45,90,57,2,8,45,22.2,2,1,2,3,-18,39
8447192,Paul Gillis,Quebec Nordiques,25,15,163,97,79,5,9,163,15.5,1,0,0,4,-14,40
8447310,Michel Goulet,Quebec Nordiques,38,26,67,162,69,11,24,67,16.0,2,0,0,0,-20,64
8447436,Jari Gronstrand,Quebec Nordiques,3,1,14,18,25,0,1,14,5.6,0,0,0,0,-9,4
8447962,Dean Hopkins,Quebec Nordiques,2,0,4,6,5,0,0,4,0.0,0,0,0,0,1,2
8447985,Mike Hough,Quebec Nordiques,10,9,39,51,46,1,2,39,17.6,3,0,3,3,-7,19
8448204,Jeff Jackson,Quebec Nordiques,6,4,28,40,33,0,0,28,10.0,2,0,1,1,-15,10
8448255,Iiro Jarvi,Quebec Nordiques,30,11,40,109,75,1,8,40,10.1,1,0,0,1,-13,41
8448483,Darin Kimble,Quebec Nordiques,1,3,149,21,26,0,0,149,14.3,0,0,0,0,-5,4
8448655,Lane Lambert,Quebec Nordiques,2,2,23,19,13,0,1,23,10.5,0,0,0,0,-2,4
8448686,David Latta,Quebec Nordiques,8,4,4,30,24,1,2,4,13.3,1,0,0,0,-8,12
8448797,Curtis Leschyshyn,Quebec Nordiques,9,4,71,58,71,1,3,71,6.9,0,0,1,1,-32,13
8449066,Jacques Mailhot,Quebec Nordiques,0,0,33,0,5,0,0,33,0.0,0,0,0,0,0,0
8449171,Mario Marois,Quebec Nordiques,12,3,118,71,49,1,4,118,4.2,0,0,0,0,-21,15
8449463,Ken McRae,Quebec Nordiques,11,6,68,47,37,1,3,68,12.8,2,0,0,1,-9,17
8449662,Randy Moller,Quebec Nordiques,22,7,136,117,74,2,12,136,6.0,0,0,0,1,2,29
8450359,Robert Picard,Quebec Nordiques,14,7,61,102,74,2,3,61,6.9,1,0,1,1,-28,21
8450483,Walt Poddubny,Quebec Nordiques,37,38,107,197,72,14,30,107,19.3,2,0,0,1,-18,75
8451101,Joe Sakic,Quebec Nordiques,39,23,24,148,70,10,31,24,15.5,2,0,0,1,-36,62
8451330,Scott Shaunessy,Quebec Nordiques,0,0,16,0,4,0,0,16,0.0,0,0,0,0,0,0
8451570,Greg Smyth,Quebec Nordiques,1,0,70,3,10,0,0,70,0.0,0,0,0,0,-9,1
8451688,Anton Stastny,Quebec Nordiques,30,7,12,84,55,3,16,12,8.3,0,0,0,0,-19,37
8451689,Peter Stastny,Quebec Nordiques,50,35,117,195,72,13,37,117,17.9,5,0,0,1,-23,85
8451753,Trevor Stienburg,Quebec Nordiques,3,6,130,65,55,1,1,130,9.2,0,0,0,0,-17,9
8452221,Mark Vermette,Quebec Nordiques,4,0,7,10,12,0,0,7,0.0,0,0,0,0,-7,4
8445118,Brent Ashton,Winnipeg Jets (1979),37,31,36,180,75,7,16,36,17.2,1,1,1,1,-5,68
8445443,Brad Berry,Winnipeg Jets (1979),9,0,45,21,38,0,0,45,0.0,0,0,0,0,-8,9
8445603,Laurie Boschman,Winnipeg Jets (1979),26,10,163,113,70,3,5,163,8.8,1,1,0,1,-17,36
8445625,Paul Boutilier,Winnipeg Jets (1979),0,0,4,4,3,0,0,4,0.0,0,0,0,0,2,0
8445654,Darren Boyko,Winnipeg Jets (1979),0,0,0,0,1,0,0,0,0.0,0,0,0,0,-1,0
8445938,Randy Carlyle,Winnipeg Jets (1979),38,6,78,124,78,2,20,78,4.8,2,1,0,3,-19,44
8446437,Gord Donnelly,Winnipeg Jets (1979),10,10,274,67,73,1,1,274,14.9,0,0,0,0,-20,20
8446516,Iain Duncan,Winnipeg Jets (1979),30,14,74,91,57,1,14,74,15.4,0,0,0,0,-17,44
8446626,Dave Ellett,Winnipeg Jets (1979),34,22,62,209,75,9,32,62,10.5,5,1,2,2,-18,56
8446676,Pat Elynuik,Winnipeg Jets (1979),25,26,29,100,56,5,10,29,26.0,6,2,0,0,5,51
8446797,Paul Fenton,Winnipeg Jets (1979),12,16,39,135,80,1,1,39,11.9,0,0,0,0,-16,28
8446852,Steven Fletcher,Winnipeg Jets (1979),0,0,5,1,3,0,0,5,0.0,0,0,0,0,-1,0
8446867,Todd Flichel,Winnipeg Jets (1979),0,0,0,1,1,0,0,0,0.0,0,0,0,0,-1,0
8447180,Randy Gilhen,Winnipeg Jets (1979),3,5,38,76,64,0,0,38,6.6,1,0,1,1,-24,8
8447485,Gilles Hamel,Winnipeg Jets (1979),1,0,2,11,12,0,0,2,0.0,0,0,0,0,-3,1
8447685,Dale Hawerchuk,Winnipeg Jets (1979),55,41,28,239,75,14,38,28,17.2,4,0,3,4,-30,96
8447756,Matthew Block,Winnipeg Jets (1979),0,0,4,1,2,0,0,4,0.0,0,0,0,0,2,0
8448053,Brent Hughes,Winnipeg Jets (1979),2,3,82,37,28,0,0,82,8.1,0,0,1,1,-7,5
