id,fullName,teamName,assists,goals,pim,shots,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,plusMinus,points
8445084,Don Blackburn,New York Islanders,10,7,24,65,60,1,2,24,10.77,1,0,0,0,-33,17
8445181,Arnie Brown,New York Islanders,8,5,44,62,63,1,3,44,8.06,0,0,0,1,-58,13
8445313,Craig Cameron,New York Islanders,14,19,27,144,72,2,4,27,13.19,2,0,0,1,-37,33
8445530,Bob Cook,New York Islanders,7,11,18,106,46,2,3,18,10.38,0,0,0,0,-21,18
8445816,Terry Crisp,New York Islanders,21,5,8,90,66,0,0,8,5.56,0,0,1,2,-19,26
8446552,Germain Gagnon,New York Islanders,29,12,31,126,63,3,8,31,9.52,1,0,1,1,-24,41
8446944,Dave Hudson,New York Islanders,19,12,17,111,69,4,11,17,10.81,0,0,0,0,-39,31
8447339,Brian Lavender,New York Islanders,8,8,61,87,69,2,2,61,9.2,0,0,0,0,-40,16
8447373,Bryan Lefley,New York Islanders,7,3,56,39,63,0,1,56,7.69,0,0,0,0,-39,10
8447414,Richard Grenier,New York Islanders,1,1,2,18,10,0,0,2,5.56,1,0,0,0,-2,2
8447589,Jim Mair,New York Islanders,11,3,49,158,64,0,3,49,1.9,0,0,0,0,-40,14
8447610,Brian Marchinko,New York Islanders,6,2,0,19,36,0,0,0,10.53,1,0,0,0,-10,8
8447658,Billy Harris,New York Islanders,22,28,35,196,78,6,13,35,14.29,2,0,0,0,-45,50
8447666,Gerry Hart,New York Islanders,11,1,158,72,47,0,2,158,1.39,0,0,0,0,-17,12
8447740,Lorne Henning,New York Islanders,19,7,14,101,63,0,3,14,6.93,0,0,0,0,-27,26
8447782,Ernie Hicke,New York Islanders,23,14,37,122,59,2,13,37,11.48,2,0,0,0,-2,37
8447857,Bill Mikkelson,New York Islanders,10,1,45,39,72,0,0,45,2.56,0,0,0,0,-53,11
8447872,Tom Miller,New York Islanders,17,13,21,92,69,2,6,21,14.13,1,0,0,0,-30,30
8447968,Ken Murray,New York Islanders,5,1,95,38,70,0,0,95,2.63,0,0,0,0,-25,6
8447995,Garry Howatt,New York Islanders,1,0,18,2,8,0,0,18,0.0,0,0,0,0,-5,1
8448229,Dave Pulkkinen,New York Islanders,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,0
8449083,Ron Smith,New York Islanders,1,1,14,10,11,0,0,14,10.0,0,0,0,0,-7,2
8449191,Ralph Stewart,New York Islanders,10,4,4,68,31,0,1,4,5.88,0,0,0,0,-12,14
8449192,Ron Stewart,New York Islanders,3,2,4,19,33,2,2,4,10.53,0,0,0,0,-17,5
8449384,Ed Westfall,New York Islanders,31,15,25,160,67,4,12,25,9.38,1,0,0,0,-42,46
8449877,Neil Nicholson,New York Islanders,1,3,23,51,30,0,0,23,5.88,0,0,0,0,-22,4
8449932,Bobby Nystrom,New York Islanders,1,1,10,12,11,0,0,10,8.33,0,0,0,0,-11,2
8450508,Jean Potvin,New York Islanders,12,3,22,45,45,1,8,22,6.67,1,0,0,0,-4,15
8451614,Brian Spencer,New York Islanders,24,14,90,163,78,0,4,90,8.59,2,0,0,0,-47,38
8445332,Gene Carr,New York Rangers,10,9,50,65,50,1,3,50,13.85,1,0,0,0,-3,19
8445400,Curt Bennett,New York Rangers,18,18,20,148,68,1,3,20,12.16,2,0,0,0,-15,36
8445808,Jerry Butler,New York Rangers,0,1,4,11,8,0,0,4,9.09,0,0,0,0,1,1
8445867,Ab Demarco Jr.,New York Rangers,22,8,17,155,65,3,11,17,5.16,3,0,1,1,20,30
8446187,Bill Fairbairn,New York Rangers,33,30,23,174,78,5,9,23,17.24,5,0,2,4,37,63
8446658,Vic Hadfield,New York Rangers,34,28,60,214,63,9,16,60,13.08,4,0,0,0,14,62
8446714,Ron Harris,New York Rangers,14,5,25,109,70,2,2,25,4.59,0,0,0,0,-3,19
8446763,Bill Heindl,New York Rangers,0,1,0,6,4,0,0,0,16.67,0,0,0,0,1,1
8447021,Ted Irvine,New York Rangers,12,8,54,91,53,1,2,54,8.79,1,0,0,0,4,20
8447137,Sheldon Kannegiesser,New York Rangers,1,0,4,6,6,0,0,4,0.0,0,0,0,0,1,1
8447172,Rod Gilbert,New York Rangers,59,25,25,183,76,6,23,25,13.66,4,0,0,0,12,84
8447375,Randy Legge,New York Rangers,2,0,2,10,12,0,0,2,0.0,0,0,0,0,0,2
8447540,Bruce MacGregor,New York Rangers,12,14,12,85,52,0,1,12,16.47,4,0,0,0,14,26
8447996,Jim Neilson,New York Rangers,16,4,35,99,52,0,4,35,4.04,0,0,0,0,22,20
8448437,Dale Rolfe,New York Rangers,25,7,74,159,72,1,4,74,4.4,0,0,0,0,41,32
8448464,Bobby Rousseau,New York Rangers,37,8,14,150,78,2,22,14,5.33,3,0,0,0,1,45
8448788,Glen Sather,New York Rangers,15,11,64,69,77,1,1,64,15.94,2,0,1,1,18,26
8448963,Rod Seiling,New York Rangers,33,9,36,155,72,1,7,36,5.81,2,0,1,2,43,42
8449179,Pete Stemkowski,New York Rangers,37,22,71,200,78,2,5,71,11.0,1,0,0,1,28,59
8449192,Ron Stewart,New York Rangers,3,2,4,19,33,2,2,4,10.53,0,0,0,0,-17,5
8449206,Bert Marshall,New York Rangers,6,2,85,59,63,1,2,85,3.39,0,0,0,0,-39,8
8449483,Tom Williams,New York Rangers,1,0,0,2,8,0,0,0,0.0,0,0,0,0,1,1
8449744,Mike Murphy,New York Rangers,31,22,53,217,79,3,6,53,10.14,4,0,0,1,8,53
