id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8444871,George Allen,Chicago Blackhawks,15,11,16,44,4,5,16,2,0,0,0,26
8445062,Doug Bentley,Chicago Blackhawks,21,19,16,36,5,11,16,2,0,0,0,40
8445063,Max Bentley,Chicago Blackhawks,30,31,6,47,10,19,6,5,0,1,1,61
8445352,John Chad,Chicago Blackhawks,1,0,2,13,0,0,2,0,0,0,0,1
8445543,Joe Cooper,Chicago Blackhawks,7,2,46,50,0,0,46,1,0,0,1,9
8446575,George Gee,Chicago Blackhawks,15,14,12,35,1,1,12,1,0,0,0,29
8446651,Don Grosso,Chicago Blackhawks,10,7,17,46,4,4,17,1,0,0,0,17
8446686,Red Hamill,Chicago Blackhawks,17,20,23,48,2,7,23,3,0,0,0,37
8446689,Reg Hamilton,Chicago Blackhawks,7,1,31,48,0,0,31,1,0,0,0,8
8446913,Pete Horeck,Chicago Blackhawks,21,20,34,50,2,9,34,1,0,0,0,41
8447104,George Johnston,Chicago Blackhawks,4,5,2,16,0,0,2,0,0,1,1,9
8447131,Alex Kaleta,Chicago Blackhawks,27,19,17,49,1,6,17,0,0,1,2,46
8447613,John Mariucci,Chicago Blackhawks,8,3,58,50,0,0,58,0,0,0,0,11
8447902,Bill Mosienko,Chicago Blackhawks,30,18,12,40,3,10,12,4,0,0,0,48
8448317,Leo Reise Jr.,Chicago Blackhawks,0,0,6,6,0,0,6,0,0,0,0,0
8449068,Clint Smith,Chicago Blackhawks,24,26,2,50,6,17,2,2,0,0,1,50
8449359,Eddie Wares,Chicago Blackhawks,11,4,34,46,0,1,34,0,0,0,0,15
8444857,Sid Abel,Detroit Red Wings,3,0,0,7,0,0,0,0,0,0,0,3
8444972,Murray Armstrong,Detroit Red Wings,18,8,4,40,0,3,4,2,0,0,0,26
8445180,Adam Brown,Detroit Red Wings,12,20,27,49,4,5,27,3,0,0,0,32
8445185,Gerry Brown,Detroit Red Wings,1,0,2,10,0,0,2,0,0,0,0,1
8445193,Eddie Bruneteau,Detroit Red Wings,12,17,11,46,3,7,11,4,0,0,0,29
