id,fullName,teamName,assists,goals,pim,shots,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,plusMinus,points
8445169,Pierre Aubry,Quebec Nordiques,9,7,48,63,76,0,0,48,11.11,1,0,0,0,-6,16
8445583,Michel Bolduc,Quebec Nordiques,0,0,6,4,7,0,0,6,0.0,0,0,0,0,2,0
8446101,Real Cloutier,Quebec Nordiques,39,28,30,185,68,5,14,30,15.14,3,0,0,0,-4,67
8446178,Alain Cote,Quebec Nordiques,28,12,45,88,79,0,0,45,13.64,0,0,0,0,-1,40
8446317,Richard David,Quebec Nordiques,3,3,4,13,16,2,3,4,23.08,1,0,0,0,-2,6
8446530,Andre Dupont,Quebec Nordiques,12,3,69,42,46,0,0,69,7.14,0,0,0,1,12,15
8446551,Mike Eagles,Quebec Nordiques,0,0,2,1,2,0,0,2,0.0,0,0,0,0,-1,0
8446635,Anders Eldebrink,Quebec Nordiques,3,2,8,20,17,0,1,8,10.0,0,0,0,0,-2,5
8447074,Jean-Marc Gaulin,Quebec Nordiques,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8447192,Paul Gillis,Quebec Nordiques,2,0,2,1,7,0,0,2,0.0,0,0,0,0,-1,2
8447310,Michel Goulet,Quebec Nordiques,48,57,51,256,80,10,18,51,22.27,4,0,4,6,30,105
8447482,Jean Hamel,Quebec Nordiques,7,2,38,46,51,0,0,38,4.35,0,0,0,0,11,9
8448117,Dale Hunter,Quebec Nordiques,46,17,206,125,80,1,2,206,13.6,1,0,2,4,10,63
8448294,Terry Johnson,Quebec Nordiques,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0
8448615,Pierre Lacroix,Quebec Nordiques,30,6,24,97,69,1,10,24,6.19,0,0,0,0,-14,36
8448695,Rick Lapointe,Quebec Nordiques,9,2,59,48,43,0,0,59,4.17,0,0,0,0,14,11
8449171,Mario Marois,Quebec Nordiques,12,2,108,83,36,0,3,108,2.41,0,0,0,0,5,14
8449498,Basil McRae,Quebec Nordiques,1,1,59,6,22,0,0,59,16.67,0,0,0,0,-1,2
8449662,Randy Moller,Quebec Nordiques,12,2,145,75,75,0,0,145,2.67,1,0,0,1,12,14
8450107,Wilf Paiement,Quebec Nordiques,38,26,170,191,80,6,17,170,13.61,2,0,0,0,-10,64
8450378,Dave Pichette,Quebec Nordiques,21,3,49,62,53,0,10,49,4.84,0,0,0,0,10,24
8450554,Pat Price,Quebec Nordiques,13,2,132,65,52,0,2,132,3.08,0,0,0,0,-22,15
8450815,Jacques Richard,Quebec Nordiques,14,9,6,60,35,1,4,6,15.0,1,0,0,0,0,23
8450953,Normand Rochefort,Quebec Nordiques,17,6,40,104,62,1,4,40,5.77,1,0,0,0,11,23
8451314,David Shaw,Quebec Nordiques,0,0,0,0,2,0,0,0,0,0,0,0,0,-1,0
8451432,Louis Sleigher,Quebec Nordiques,10,14,49,55,51,0,0,49,25.45,1,0,0,0,8,24
8451580,Dennis Sobchuk,Quebec Nordiques,0,1,2,2,2,0,0,2,50.0,0,0,0,0,1,1
8451687,Marian Stastny,Quebec Nordiques,43,36,32,169,60,13,24,32,21.3,3,0,0,0,19,79
8451688,Anton Stastny,Quebec Nordiques,60,32,25,166,79,10,22,25,19.28,7,0,0,0,26,92
8451689,Peter Stastny,Quebec Nordiques,77,47,78,201,75,5,33,78,23.38,4,0,0,1,29,124
8451856,Marc Tardif,Quebec Nordiques,31,21,34,116,76,4,15,34,18.1,3,0,0,0,0,52
8451883,Gaston Therrien,Quebec Nordiques,0,0,4,5,5,0,0,4,0.0,0,0,0,0,-4,0
8451922,Timothy Tookey,Quebec Nordiques,6,1,4,8,12,0,0,4,12.5,0,0,0,0,2,7
8452367,Wally Weir,Quebec Nordiques,11,5,135,50,58,1,2,135,10.0,0,0,0,0,11,16
8452370,Blake Wesley,Quebec Nordiques,9,4,130,71,74,2,3,130,5.63,1,0,0,0,-21,13
8445088,Scott Arniel,Winnipeg Jets (1979),5,13,46,92,75,1,2,46,14.13,0,0,2,2,-15,18
8445208,Dave Babych,Winnipeg Jets (1979),61,13,56,252,79,7,40,56,5.16,1,0,0,0,-8,74
8445603,Laurie Boschman,Winnipeg Jets (1979),17,11,219,84,74,1,1,219,13.1,0,0,0,2,6,28
8445808,Jerry Butler,Winnipeg Jets (1979),6,3,14,23,42,0,1,14,13.04,1,0,1,2,-5,9
8445901,Wade Campbell,Winnipeg Jets (1979),2,1,50,37,42,0,0,50,2.7,0,0,0,0,-11,3
8446079,Dave Christian,Winnipeg Jets (1979),26,18,23,133,55,4,14,23,13.53,2,0,0,0,-5,44
8446353,Lucien DeBlois,Winnipeg Jets (1979),27,27,69,185,79,1,6,69,14.59,7,0,3,6,-26,54
8446535,Norm Dupont,Winnipeg Jets (1979),16,7,6,71,39,6,14,6,9.86,1,0,0,0,-16,23
8446544,Murray Eaves,Winnipeg Jets (1979),7,2,2,17,26,0,0,2,11.76,0,0,0,0,-5,9
8447685,Dale Hawerchuk,Winnipeg Jets (1979),51,40,31,297,79,13,33,31,13.47,3,0,0,0,-17,91
8447950,Larry Hopkins,Winnipeg Jets (1979),1,3,4,16,12,0,0,4,18.75,1,0,0,0,4,4
8448577,Jim Kyte,Winnipeg Jets (1979),0,0,0,0,2,0,0,0,0,0,0,0,0,-1,0
8448816,Craig Levie,Winnipeg Jets (1979),5,4,31,31,22,0,3,31,12.9,1,0,0,0,-3,9
8448858,Willy Lindstrom,Winnipeg Jets (1979),30,26,10,225,73,5,11,10,11.56,3,0,0,0,0,56
8448860,Bengt Lundholm,Winnipeg Jets (1979),28,14,16,60,58,1,2,16,23.33,0,0,0,0,10,42
8448912,Morris Lukowich,Winnipeg Jets (1979),21,22,67,162,69,6,16,67,13.58,2,0,0,0,-29,43
8448981,Paul MacLean,Winnipeg Jets (1979),44,32,121,164,80,15,34,121,19.51,2,0,0,0,-5,76
8449119,Jimmy Mann,Winnipeg Jets (1979),1,0,73,20,40,0,0,73,0.0,0,0,0,0,-7,1
