id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8448258,Terry Reardon,Boston Bruins,5,6,19,35,1,1,19,1,0,0,1,11
8448931,Milt Schmidt,Boston Bruins,25,13,23,45,0,2,23,0,0,0,0,38
8449017,Jack Shewchuk,Boston Bruins,2,2,8,20,0,0,8,0,0,0,0,4
8449071,Des Smith,Boston Bruins,8,6,61,48,0,0,61,0,0,0,0,14
8449593,Eddie Wiseman,Boston Bruins,24,16,10,48,0,2,10,3,1,1,1,40
8444862,John Adams,Montréal Canadiens,12,6,9,42,1,1,9,0,0,0,0,18
8445059,Joe Benoit,Montréal Canadiens,16,16,32,45,2,7,32,1,0,0,0,32
8445098,Toe Blake,Montréal Canadiens,20,12,19,48,1,7,19,1,0,0,0,32
8445358,Murph Chamberlain,Montréal Canadiens,15,10,75,45,2,4,75,1,0,0,0,25
8445868,Tony Demers,Montréal Canadiens,10,13,17,46,0,3,17,1,1,0,0,23
8445953,Polly Drouin,Montréal Canadiens,7,4,0,21,1,2,0,0,0,0,0,11
8446582,Ray Getliffe,Montréal Canadiens,10,15,25,41,1,1,25,3,0,0,1,25
8446621,Red Goupille,Montréal Canadiens,6,3,81,48,1,2,81,0,0,0,0,9
8446627,Tony Graboski,Montréal Canadiens,3,4,12,34,0,1,12,2,0,1,1,7
8446753,Paul Haynes,Montréal Canadiens,0,0,12,7,0,0,12,0,0,0,0,0
8447271,Elmer Lach,Montréal Canadiens,14,7,16,43,0,2,16,3,0,0,0,21
8447604,Georges Mantha,Montréal Canadiens,1,0,0,6,0,0,0,0,0,0,1,1
8448061,Jim O'Neil,Montréal Canadiens,3,0,0,12,0,0,0,0,0,0,0,3
8448179,Jack Portland,Montréal Canadiens,7,2,38,47,0,0,38,1,0,0,0,9
8448239,John Quilty,Montréal Canadiens,16,18,31,48,5,6,31,2,0,0,0,34
8448257,Ken Reardon,Montréal Canadiens,8,2,41,46,0,1,41,0,0,0,1,10
8448784,Charlie Sands,Montréal Canadiens,13,5,4,43,0,2,4,0,0,2,2,18
8449047,Alex Singbush,Montréal Canadiens,5,0,15,32,0,0,15,0,0,0,0,5
8449086,Stu Smith,Montréal Canadiens,1,2,0,3,0,0,0,1,0,0,0,3
8449266,Lou Trudel,Montréal Canadiens,3,2,2,16,0,0,2,0,0,0,0,5
8449666,Doug Young,Montréal Canadiens,0,0,4,3,0,0,4,0,0,0,0,0
8444954,Syl Apps,Toronto Maple Leafs,24,20,6,41,5,7,6,4,2,0,0,44
8445439,Lex Chisholm,Toronto Maple Leafs,0,4,8,30,2,2,8,3,0,0,0,4
8445467,Jack Church,Toronto Maple Leafs,1,0,22,15,0,0,22,0,0,0,0,1
8445846,Bob Davidson,Toronto Maple Leafs,6,3,39,37,2,4,39,0,0,0,0,9
8445950,Gordie Drillon,Toronto Maple Leafs,21,23,2,42,1,10,2,3,0,0,0,44
8446610,Hank Goldup,Toronto Maple Leafs,5,10,9,26,0,0,9,2,0,0,0,15
8446689,Reg Hamilton,Toronto Maple Leafs,12,3,59,46,0,0,59,0,0,0,0,15
8446842,Red Heron,Toronto Maple Leafs,5,9,12,35,0,0,12,2,0,0,0,14
8447133,Bingo Kampman,Toronto Maple Leafs,4,1,53,39,0,2,53,1,0,0,0,5
8447320,Pete Langelle,Toronto Maple Leafs,15,4,0,48,0,0,0,1,0,1,1,19
8447601,Norm Mann,Toronto Maple Leafs,3,0,2,15,0,0,2,0,0,0,0,3
8447614,Gus Marker,Toronto Maple Leafs,5,4,10,27,0,0,10,0,0,0,0,9
8447746,Bucko McDonald,Toronto Maple Leafs,11,6,12,31,0,1,12,0,0,0,0,17
8447849,Don Metz,Toronto Maple Leafs,10,4,6,33,0,2,6,2,1,0,0,14
8447850,Nick Metz,Toronto Maple Leafs,21,14,10,47,4,11,10,2,0,0,0,35
8448946,Sweeney Schriner,Toronto Maple Leafs,14,24,6,48,1,1,6,5,0,1,1,38
8449157,Wally Stanowski,Toronto Maple Leafs,14,7,35,47,0,0,35,2,0,0,0,21
8449216,Billy Taylor Sr.,Toronto Maple Leafs,26,9,15,47,1,3,15,1,0,0,0,35
8444849,N.E. Pierson,New York Americans,0,0,0,1,0,0,0,0,0,0,0,0
8444874,Viv Allen,New York Americans,1,0,0,11,0,0,0,0,0,0,0,1
8444931,Tom Anderson,New York Americans,12,3,8,35,0,3,8,1,1,0,1,15
8444972,Murray Armstrong,New York Americans,14,10,6,48,2,3,6,1,0,0,0,24
8445060,Bill Benson,New York Americans,4,3,4,24,1,2,4,0,0,0,0,7
8445113,Buzz Boll,New York Americans,14,12,16,47,3,4,16,0,0,0,0,26
8445155,Andy Branigan,New York Americans,0,1,5,6,0,0,5,0,0,0,0,1
8445333,Lorne Carr,New York Americans,20,13,10,48,2,9,10,1,2,2,2,33
8445512,Charlie Conacher,New York Americans,15,7,32,46,1,5,32,1,0,0,0,22
8445579,Chuck Corrigan,New York Americans,2,2,2,15,0,0,2,0,0,0,0,4
8446135,Pat Egan,New York Americans,9,4,61,39,1,4,61,0,0,1,2,13
8446215,Wilf Field,New York Americans,6,5,31,36,0,1,31,0,1,0,1,11
8446246,Lloyd Finkbeiner,New York Americans,0,0,0,2,0,0,0,0,0,0,0,0
8446968,Fred Hunt,New York Americans,5,2,0,15,0,0,0,0,0,0,0,7
8447025,Busher Jackson,New York Americans,18,8,4,46,3,7,4,1,0,0,0,26
8447148,Pete Kelly,New York Americans,5,3,2,11,1,2,2,0,0,0,0,8
8447331,Norm Larson,New York Americans,9,9,6,48,0,1,6,1,0,0,0,18
8448051,Peanuts O'Flaherty,New York Americans,0,4,0,10,0,0,0,0,0,0,0,4
8449053,Peter Slobodian,New York Americans,2,3,56,41,0,0,56,1,1,0,0,5
8449077,Hooley Smith,New York Americans,7,2,4,41,0,0,4,0,0,0,0,9
8449128,John Sorrell,New York Americans,6,2,2,30,0,0,2,1,0,0,0,8
8449235,Jack Tomson,New York Americans,0,0,0,3,0,0,0,0,0,0,0,0
8449239,Fred Thurier,New York Americans,1,2,0,3,0,0,0,0,0,0,0,3
8449636,Ralph Wycherley,New York Americans,5,4,4,26,0,0,4,0,0,0,0,9
8445155,Andy Branigan,New York Americans,0,1,5,6,0,0,5,0,0,0,0,1
