id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8449666,Doug Young,Detroit Red Wings,0,4,36,47,0,0,36,1,0,0,0,4
8445334,Gene Carrigan,Detroit Red Wings,0,0,0,0,0,0,0,0,0,0,0,0
8449666,Doug Young,Detroit Red Wings,0,4,36,47,0,0,36,1,0,0,0,4
8444982,Ossie Asmundson,New York Rangers,6,2,8,46,0,0,8,0,0,0,0,8
8445134,Frank Boucher,New York Rangers,30,14,4,48,1,7,4,3,1,1,1,44
8445157,Doug Brennan,New York Rangers,0,0,18,37,0,0,18,0,0,0,0,0
8445333,Lorne Carr,New York Rangers,0,0,0,14,0,0,0,0,0,0,0,0
8445529,Bill Cook,New York Rangers,13,13,21,48,6,9,21,4,0,0,0,26
8445535,Fred Cook,New York Rangers,15,18,36,48,3,7,36,4,0,1,1,33
8445762,Danny Cox,New York Rangers,4,5,2,42,1,3,2,0,0,0,0,9
8445908,Cecil Dillon,New York Rangers,26,13,10,48,4,10,10,1,0,2,3,39
8445968,Duke Dutkowski,New York Rangers,7,0,31,43,0,0,31,0,0,0,0,7
8446766,Ott Heller,New York Rangers,5,2,29,48,0,0,29,0,0,0,0,7
8447098,Ivan Johnson,New York Rangers,6,2,86,48,0,0,86,1,0,1,2,8
8447144,Butch Keeling,New York Rangers,5,15,20,48,1,2,20,4,1,0,0,20
8447371,Albert Leduc,New York Rangers,3,1,40,42,0,1,40,0,0,0,0,4
8447913,Murray Murdoch,New York Rangers,10,17,29,48,3,6,29,3,0,0,1,27
8448233,Jean Pusie,New York Rangers,2,0,17,19,0,2,17,0,0,0,0,2
8448334,Vic Ripley,New York Rangers,13,7,16,48,0,0,16,2,0,0,0,20
8448951,Earl Seibert,New York Rangers,10,13,66,48,2,3,66,0,0,1,2,23
8449038,Babe Siebert,New York Rangers,7,5,49,45,0,0,49,1,0,0,0,12
8449126,Art Somers,New York Rangers,2,1,5,8,0,0,5,0,0,0,0,3
8445146,Ralph Bowman,Ottawa Senators (1917),2,0,71,46,0,0,71,0,0,0,0,2
8445533,Bud Cook,Ottawa Senators (1917),0,1,8,18,0,0,8,0,0,0,0,1
8445762,Danny Cox,Ottawa Senators (1917),4,5,2,42,1,3,2,0,0,0,0,9
8446298,Frank Finnigan,Ottawa Senators (1917),10,10,10,48,1,1,10,1,0,0,0,20
8446558,Percy Galbraith,Ottawa Senators (1917),0,2,6,44,0,0,6,0,0,0,0,2
8446895,Flash Hollett,Ottawa Senators (1917),4,7,25,33,2,3,25,1,1,0,0,11
8446924,Syd Howe,Ottawa Senators (1917),7,13,18,42,0,0,18,2,1,0,0,20
8447130,Walter Kalbfleish,Ottawa Senators (1917),4,0,20,22,0,0,20,0,0,0,0,4
8447132,Max Kaminsky,Ottawa Senators (1917),17,9,14,38,1,3,14,0,0,0,0,26
8447371,Albert Leduc,Ottawa Senators (1917),3,1,40,42,0,1,40,0,0,0,0,4
8447780,Bert McInenly,Ottawa Senators (1917),0,0,4,9,0,0,4,0,0,0,0,0
8448383,Earl Roche,Ottawa Senators (1917),16,13,22,45,1,2,22,3,1,0,0,29
8448421,Des Roche,Ottawa Senators (1917),10,14,22,46,1,3,22,1,1,0,0,24
8448789,Ted Saunders,Ottawa Senators (1917),3,1,4,18,0,0,4,0,0,0,0,4
8449001,Gerry Shannon,Ottawa Senators (1917),15,11,26,48,0,3,26,2,0,1,1,26
8449019,Al Shields,Ottawa Senators (1917),7,4,44,47,1,2,44,0,0,0,0,11
8449246,Bill Touhey,Ottawa Senators (1917),8,12,2,46,2,2,2,1,1,0,0,20
8449308,Carl Voss,Ottawa Senators (1917),18,7,12,48,1,3,12,0,0,0,1,25
8449366,Nick Wasnie,Ottawa Senators (1917),6,11,10,37,1,2,10,1,1,0,0,17
8449381,Cooney Weiland,Ottawa Senators (1917),19,13,10,48,3,12,10,4,1,0,0,32
8445026,Marty Barry,Boston Bruins,12,27,12,48,1,2,12,5,0,0,0,39
8445037,Red Beattie,Boston Bruins,13,9,26,48,2,3,26,1,0,0,0,22
8445362,Art Chapman,Boston Bruins,12,5,15,46,1,2,15,1,1,0,0,17
8445474,Dit Clapper,Boston Bruins,12,10,6,48,1,3,6,1,1,0,0,22
8445848,Bob Davie,Boston Bruins,0,0,6,9,0,0,6,0,0,0,0,0
8446245,Tommy Filmore,Boston Bruins,0,0,0,3,0,0,0,0,0,0,0,0
8446558,Percy Galbraith,Boston Bruins,0,2,6,44,0,0,6,0,0,0,0,2
8446628,Bob Gracie,Boston Bruins,12,6,18,48,1,3,18,2,1,0,0,18
8446649,Lloyd Gross,Boston Bruins,4,9,18,40,1,2,18,1,0,0,0,13
8446702,Walter Harnott,Boston Bruins,0,0,2,6,0,0,2,0,0,0,0,0
8446886,Lionel Hitchman,Boston Bruins,0,1,4,27,0,0,4,0,0,0,0,1
8447055,Frank Jerwa,Boston Bruins,0,0,0,5,0,0,0,0,0,0,0,0
8447056,Joe Jerwa,Boston Bruins,0,0,2,2,0,0,2,0,0,0,0,0
8447306,Joe Lamb,Boston Bruins,15,10,47,48,1,1,47,1,0,0,0,25
8447318,Myles Lane,Boston Bruins,1,2,17,25,0,0,17,0,0,0,0,3
8447780,Bert McInenly,Boston Bruins,0,0,4,9,0,0,4,0,0,0,0,0
8448055,Harry Oliver,Boston Bruins,9,5,6,48,0,0,6,0,0,0,0,14
8448061,Jim O'Neil,Boston Bruins,2,2,15,23,0,0,15,0,0,0,0,4
8448098,George Patterson,Boston Bruins,1,3,8,19,0,0,8,0,0,0,0,4
8448334,Vic Ripley,Boston Bruins,13,7,16,48,0,0,16,2,0,0,0,20
8449007,Johnny Sheppard,Boston Bruins,4,3,4,44,0,1,4,0,0,0,0,7
8449024,Eddie Shore,Boston Bruins,10,2,67,30,0,2,67,2,0,0,0,12
8449038,Babe Siebert,Boston Bruins,7,5,49,45,0,0,49,1,0,0,0,12
8449058,Don Smillie,Boston Bruins,2,2,4,12,0,0,4,0,0,0,0,4
8449059,Alex Smith,Boston Bruins,6,4,32,45,0,1,32,1,0,0,0,10
8449189,Nels Stewart,Boston Bruins,17,22,68,48,4,6,68,3,0,0,0,39
8449467,Archie Wilcox,Boston Bruins,1,0,4,24,0,0,4,0,0,0,0,1
8445142,Leo Bourgeault,Montréal Canadiens,3,5,10,48,1,1,10,2,0,0,0,8
8445262,Marty Burke,Montréal Canadiens,4,0,28,45,0,1,28,0,0,0,0,4
8445347,Gerry Carson,Montréal Canadiens,0,5,51,48,1,1,51,1,0,0,0,5
8446553,Johnny Gagnon,Montréal Canadiens,15,9,25,48,5,6,25,1,0,0,0,24
8446600,Sam Godin,Montréal Canadiens,2,2,15,36,1,1,15,1,0,1,1,4
8447110,Aurel Joliat,Montréal Canadiens,15,21,27,48,4,8,27,7,1,0,1,36
8447282,Adie Lafrance,Montréal Canadiens,0,0,2,3,0,0,2,0,0,0,0,0
8447328,Wildor Larochelle,Montréal Canadiens,11,16,27,48,3,5,27,3,1,2,2,27
8447466,Pit Lepine,Montréal Canadiens,8,10,44,48,0,5,44,3,2,0,0,18
8447604,Georges Mantha,Montréal Canadiens,9,6,12,44,1,3,12,1,0,0,0,15
8447606,Sylvio Mantha,Montréal Canadiens,6,4,24,48,0,3,24,1,0,0,0,10
8447884,Armand Mondou,Montréal Canadiens,3,5,4,48,1,2,4,0,0,0,0,8
8447888,Howie Morenz,Montréal Canadiens,12,9,21,39,3,7,21,1,0,1,1,21
8448179,Jack Portland,Montréal Canadiens,2,0,10,31,0,0,10,0,0,0,0,2
8448251,Paul Raymond,Montréal Canadiens,0,1,2,29,0,0,2,1,0,0,0,1
8448331,Jack Riley,Montréal Canadiens,11,6,4,48,1,1,4,0,0,0,1,17
8444998,Ace Bailey,Toronto Maple Leafs,3,2,11,13,0,1,11,0,0,0,0,5
8445093,Andy Blair,Toronto Maple Leafs,9,14,35,47,4,5,35,1,0,0,0,23
8445113,Buzz Boll,Toronto Maple Leafs,8,12,21,42,3,4,21,2,0,1,1,20
8445471,King Clancy,Toronto Maple Leafs,17,11,62,46,0,3,62,2,0,3,3,28
8445512,Charlie Conacher,Toronto Maple Leafs,20,32,38,42,2,6,38,5,0,0,0,52
8445648,Baldy Cotton,Toronto Maple Leafs,14,8,46,47,0,2,46,2,0,0,0,22
8445854,Hap Day,Toronto Maple Leafs,10,9,35,48,1,2,35,0,0,0,2,19
8445940,Ken Doraty,Toronto Maple Leafs,10,9,6,34,4,8,6,3,3,0,0,19
8446895,Flash Hollett,Toronto Maple Leafs,4,7,25,33,2,3,25,1,1,0,0,11
8446915,Red Horner,Toronto Maple Leafs,10,11,156,40,5,8,156,2,0,0,0,21
8447025,Busher Jackson,Toronto Maple Leafs,18,20,38,38,4,5,38,4,0,0,0,38
8447181,Hec Kilrea,Toronto Maple Leafs,13,10,15,43,1,4,15,2,0,0,0,23
8447473,Alex Levinsky,Toronto Maple Leafs,11,5,38,47,1,2,38,0,0,0,0,16
8448197,Joe Primeau,Toronto Maple Leafs,32,14,8,45,0,6,8,1,0,1,1,46
8448784,Charlie Sands,Toronto Maple Leafs,8,8,2,45,1,2,2,1,0,0,0,16
8449022,Jack Shill,Toronto Maple Leafs,1,0,0,7,0,0,0,0,0,0,0,1
8449233,Bill Thoms,Toronto Maple Leafs,19,8,24,47,0,3,24,1,1,1,1,27
8444989,Vern Ayres,Montreal Maroons,0,0,19,17,0,0,19,0,0,0,0,0
8445099,Russ Blinco,Montreal Maroons,9,14,2,31,4,5,2,1,2,0,0,23
8445233,Glenn Brydson,Montreal Maroons,5,4,19,42,0,0,19,1,0,0,0,9
8445307,Herb Cain,Montreal Maroons,5,4,13,30,0,0,13,0,0,0,0,9
8445960,Lorne Duguid,Montreal Maroons,1,0,0,5,0,0,0,0,0,0,0,1
8446182,Stewart Evans,Montreal Maroons,2,4,55,48,0,0,55,1,0,0,0,6
8446502,Irv Frew,Montreal Maroons,1,2,41,30,1,1,41,0,0,0,0,3
8446631,Ted Graham,Montreal Maroons,2,3,34,47,0,0,34,1,0,0,0,5
8446753,Paul Haynes,Montreal Maroons,4,5,18,44,2,3,18,0,0,1,1,9
8447183,Wally Kilrea,Montreal Maroons,1,3,7,45,0,1,7,1,0,0,0,4
8447560,Bill MacKenzie,Montreal Maroons,3,4,20,47,2,4,20,0,0,0,0,7
8447654,Stan McCabe,Montreal Maroons,0,0,4,8,0,0,4,0,0,0,0,0
8448034,Baldy Northcott,Montreal Maroons,13,20,27,47,3,5,27,4,1,0,0,33
8448372,Earl Robinson,Montreal Maroons,16,12,14,47,1,4,14,2,2,0,1,28
8448605,Paul Runge,Montreal Maroons,0,0,0,4,0,0,0,0,0,0,0,0
8449077,Hooley Smith,Montreal Maroons,19,18,58,47,2,5,58,3,2,0,1,37
8449160,Harold Starr,Montreal Maroons,0,0,0,1,0,0,0,0,0,0,0,0
8449264,Dave Trottier,Montreal Maroons,17,9,47,48,1,7,47,2,0,0,0,26
8449341,Jimmy Ward,Montreal Maroons,9,14,46,48,3,4,46,2,1,1,1,23
8449383,Cy Wentworth,Montreal Maroons,5,2,31,48,0,2,31,1,1,0,0,7
8449467,Archie Wilcox,Montreal Maroons,1,0,4,24,0,0,4,0,0,0,0,1
8445203,Bill Brydge,New York Americans,7,6,44,48,1,1,44,2,0,0,1,13
8445261,Eddie Burke,New York Americans,10,20,24,46,1,3,24,5,1,0,0,30
8445362,Art Chapman,New York Americans,12,5,15,46,1,2,15,1,1,0,0,17
8445518,Red Conn,New York Americans,17,4,12,48,1,2,12,0,0,0,0,21
8445926,John Doran,New York Americans,4,1,40,39,0,0,40,0,0,0,0,5
8445968,Duke Dutkowski,New York Americans,7,0,31,43,0,0,31,0,0,0,0,7
8445969,Red Dutton,New York Americans,9,2,65,48,1,3,65,0,0,0,0,11
8446628,Bob Gracie,New York Americans,12,6,18,48,1,3,18,2,1,0,0,18
8446649,Lloyd Gross,New York Americans,4,9,18,40,1,2,18,1,0,0,0,13
8446877,Normie Himes,New York Americans,16,9,10,48,1,6,10,1,0,1,2,25
8447036,Walter Jackson,New York Americans,9,6,12,47,2,3,12,1,0,0,0,15
8447221,Lloyd Klein,New York Americans,10,13,34,48,2,3,34,1,1,0,0,23
8447628,Ron Martin,New York Americans,9,8,30,47,0,1,30,0,0,0,0,17
8447827,Charley McVeigh,New York Americans,12,15,4,48,2,3,4,2,0,1,1,27
8447924,Allan Murray,New York Americans,1,1,20,39,0,0,20,0,0,0,0,2
8448098,George Patterson,New York Americans,1,3,8,19,0,0,8,0,0,0,0,4
8448149,Hal Picketts,New York Americans,1,3,32,48,0,0,32,1,0,0,0,4
8449133,Chris Speyer,New York Americans,0,0,0,9,0,0,0,0,0,0,0,0
