id,fullName,teamName,assists,goals,pim,shots,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,plusMinus,points
8446622,Gerry Goyer,Chicago Blackhawks,2,1,4,20,40,0,0,4,5.0,0,0,0,0,-18,3
8446967,Dennis Hull,Chicago Blackhawks,15,18,34,195,74,0,0,34,9.23,2,0,0,0,-20,33
8447045,Doug Jarrett,Chicago Blackhawks,19,4,48,148,74,0,0,48,2.7,2,0,1,2,-15,23
8447591,Chico Maki,Chicago Blackhawks,16,8,4,102,60,0,0,4,7.84,1,0,0,1,-8,24
8447592,Wayne Maki,Chicago Blackhawks,5,5,32,53,49,1,3,32,9.43,1,0,0,0,-4,10
8447617,Gilles Marotte,Chicago Blackhawks,21,0,122,154,73,0,0,122,0.0,0,0,0,1,4,21
8447627,Pit Martin,Chicago Blackhawks,19,16,36,118,63,0,1,36,13.56,2,0,0,0,10,35
8447880,Doug Mohns,Chicago Blackhawks,29,24,53,160,65,5,17,53,15.0,4,0,1,1,8,53
8447998,Eric Nesterenko,Chicago Blackhawks,25,11,37,93,71,1,4,37,11.83,1,0,2,4,1,36
8448063,Bill Orban,Chicago Blackhawks,2,3,17,21,39,0,0,17,14.29,0,0,0,0,-12,5
8448108,Bobby Hull,Chicago Blackhawks,31,44,39,367,71,8,16,39,11.99,6,0,2,3,13,75
8448152,Pierre Pilote,Chicago Blackhawks,36,1,69,68,74,0,12,69,1.47,0,0,0,1,-10,37
8448182,Geoff Powis,Chicago Blackhawks,0,0,0,1,2,0,0,0,0.0,0,0,0,0,0,0
8448311,Tom Reid,Chicago Blackhawks,4,0,25,24,56,0,0,25,0.0,0,0,0,1,2,4
8449005,Doug Shelton,Chicago Blackhawks,1,0,2,1,5,0,0,2,0.0,0,0,0,0,-3,1
8449159,Pat Stapleton,Chicago Blackhawks,34,4,34,121,67,0,3,34,3.31,0,0,0,1,8,38
8449385,Kenny Wharram,Chicago Blackhawks,42,27,18,177,74,9,22,18,15.25,3,0,1,2,-3,69
8449602,Stan Mikita,Chicago Blackhawks,47,40,14,303,72,13,27,14,13.2,8,0,2,2,0,87
8451204,Bobby Schmautz,Chicago Blackhawks,2,3,6,27,13,0,0,6,11.11,1,0,0,0,1,5
8451880,Paul Terbenche,Chicago Blackhawks,7,3,8,65,68,0,0,8,4.62,1,0,0,0,-12,10
8447745,Brian McDonald,Chicago Blackhawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8448249,Matt Ravlich,Chicago Blackhawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8444928,Ron Anderson,Detroit Red Wings,0,2,13,21,18,0,0,13,9.52,0,0,0,0,-4,2
8445070,Gary Bergman,Detroit Red Wings,28,13,109,165,74,5,13,109,7.88,3,0,2,2,-5,41
8445160,John Brenneman,Detroit Red Wings,10,10,14,73,40,2,5,14,13.7,0,0,0,0,-7,20
8445764,Bart Crashley,Detroit Red Wings,14,2,18,85,57,0,1,18,2.35,0,0,0,0,5,16
8445865,Alex Delvecchio,Detroit Red Wings,48,22,14,212,74,3,14,14,10.38,2,0,0,1,7,70
8445945,Kent Douglas,Detroit Red Wings,21,11,126,165,76,1,5,126,6.67,0,0,0,0,-14,32
8446189,Bob Falkenberg,Detroit Red Wings,3,0,10,14,20,0,0,10,0.0,0,0,0,0,-2,3
8446599,Warren Godfrey,Detroit Red Wings,1,0,0,9,12,0,0,0,0.0,0,0,0,0,10,1
8446754,Galen Head,Detroit Red Wings,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0
8447048,Gary Jarrett,Detroit Red Wings,21,18,20,207,68,1,6,20,8.7,2,0,0,0,2,39
