id,fullName,teamName,assists,goals,pim,shots,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,plusMinus,points
8445007,Dave Balon,New York Rangers,24,23,23,133,75,7,16,23,17.29,4,0,0,1,-9,47
8445332,Gene Carr,New York Rangers,10,11,34,103,74,1,1,34,10.68,3,0,0,0,16,21
8445867,Ab Demarco Jr.,New York Rangers,7,4,4,95,48,1,1,4,4.21,0,0,0,0,19,11
8446141,Jack Egers,New York Rangers,26,23,48,223,80,6,16,48,10.31,2,0,0,0,8,49
8446187,Bill Fairbairn,New York Rangers,37,22,53,139,78,2,6,53,15.83,6,0,4,6,35,59
8446434,Gary Doak,New York Rangers,11,1,77,37,55,0,0,77,2.7,0,0,0,0,14,12
8446444,Jim Dorey,New York Rangers,19,4,56,104,51,1,4,56,3.85,2,0,0,0,10,23
8446623,Phil Goyette,New York Rangers,25,4,14,43,45,4,18,14,9.3,0,0,0,0,-10,29
8446634,Norm Gratton,New York Rangers,1,0,0,2,3,0,0,0,0.0,0,0,0,0,1,1
8446658,Vic Hadfield,New York Rangers,56,50,142,242,78,23,34,142,20.66,7,0,0,0,60,106
8447021,Ted Irvine,New York Rangers,21,15,66,164,78,0,1,66,9.15,1,0,0,0,7,36
8447049,Pierre Jarry,New York Rangers,7,6,33,74,52,0,2,33,8.11,1,0,0,0,0,13
8447172,Rod Gilbert,New York Rangers,54,43,64,238,73,6,23,64,18.07,4,0,0,0,50,97
8447513,Jim Lorentz,New York Rangers,15,10,24,102,52,2,5,24,9.8,1,0,0,0,-21,25
8447540,Bruce MacGregor,New York Rangers,21,19,22,137,75,1,2,22,13.87,5,0,3,4,24,40
8447807,Mike McMahon, Jr.,New York Rangers,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
8447996,Jim Neilson,New York Rangers,30,7,56,183,78,2,7,56,3.83,0,0,0,0,38,37
8448437,Dale Rolfe,New York Rangers,14,2,67,166,68,0,1,67,1.2,0,0,0,1,42,16
8448464,Bobby Rousseau,New York Rangers,36,21,12,180,78,4,20,12,11.67,6,0,1,2,9,57
8448788,Glen Sather,New York Rangers,9,5,77,52,76,0,0,77,9.62,0,0,0,1,-2,14
8448963,Rod Seiling,New York Rangers,36,5,62,168,78,0,4,62,2.98,2,0,1,2,53,41
8449179,Pete Stemkowski,New York Rangers,17,11,53,159,59,1,4,53,6.92,1,0,0,0,0,28
8449192,Ron Stewart,New York Rangers,3,3,12,29,55,0,1,12,10.34,0,0,0,0,-8,6
8449483,Tom Williams,New York Rangers,0,0,2,6,3,0,0,2,0.0,0,0,0,0,-1,0
8450206,Brad Park,New York Rangers,49,24,130,263,75,8,24,130,9.13,4,0,2,3,63,73
8450646,Jean Ratelle,New York Rangers,63,46,4,183,63,5,26,4,25.14,6,0,1,1,61,109
8451916,Walt Tkaczuk,New York Rangers,42,24,65,231,76,3,11,65,10.39,2,0,2,6,33,66
8444933,Steve Andrascik,New York Rangers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8444980,Barry Ashbee,Philadelphia Flyers,14,6,75,104,73,2,5,75,5.77,1,0,0,1,4,20
8445179,Willie Brossart,Philadelphia Flyers,4,0,12,42,42,0,1,12,0.0,0,0,0,0,-7,4
8445446,Serge Bernier,Philadelphia Flyers,22,23,63,217,70,6,15,63,10.6,4,0,0,0,-17,45
8445710,Larry Brown,Philadelphia Flyers,0,0,2,9,12,0,0,2,0.0,0,0,0,0,-3,0
8445943,Gary Dornhoefer,Philadelphia Flyers,32,17,183,167,75,2,12,183,10.18,2,0,3,4,-15,49
8445951,Rene Drolet,Philadelphia Flyers,0,0,0,3,1,0,0,0,0.0,0,0,0,0,0,0
8446098,Bobby Clarke,Philadelphia Flyers,46,35,87,225,78,11,20,87,15.56,3,0,1,1,24,81
8446100,Bill Clement,Philadelphia Flyers,14,9,39,94,49,0,2,39,9.57,1,0,0,1,-14,23
8446336,Rick Foley,Philadelphia Flyers,25,11,168,124,58,5,21,168,8.87,0,0,0,0,-15,36
8446577,Jean-Guy Gendron,Philadelphia Flyers,13,6,36,95,56,2,5,36,6.32,0,0,0,0,-1,19
8446663,Larry Hale,Philadelphia Flyers,1,0,0,2,6,0,0,0,0.0,0,0,0,0,-4,1
8446865,Wayne Hillman,Philadelphia Flyers,3,0,21,18,47,0,0,21,0.0,0,0,0,0,-17,3
8446866,Bill Flett,Philadelphia Flyers,22,18,44,229,76,4,6,44,7.86,1,0,0,0,-24,40
8446959,Brent Hughes,Philadelphia Flyers,20,2,35,93,63,0,11,35,2.15,0,0,0,1,7,22
8447099,Jim Johnson,Philadelphia Flyers,24,21,18,139,74,8,14,18,15.11,1,0,4,6,-21,45
