id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8444857,Sid Abel,Chicago Blackhawks,0,0,4,3,0,0,4,0,0,0,0,0
8445105,Gus Bodnar,Chicago Blackhawks,18,9,30,59,2,6,30,1,0,0,0,27
8445515,Pete Conacher,Chicago Blackhawks,9,19,23,70,2,3,23,3,0,0,0,28
8445638,Murray Costello,Chicago Blackhawks,2,3,6,40,1,1,6,0,0,0,0,5
8445745,Gerry Couture,Chicago Blackhawks,5,6,14,40,0,1,14,0,0,0,0,11
8445888,Al Dewsbury,Chicago Blackhawks,15,6,44,69,1,9,44,1,0,1,1,21
8446248,Sid Finney,Chicago Blackhawks,0,0,0,6,0,0,0,0,0,0,0,0
8446333,Lee Fogolin,Chicago Blackhawks,1,0,95,68,0,0,95,0,0,0,0,1
8446513,Bill Gadsby,Chicago Blackhawks,29,12,108,70,4,10,108,1,0,1,2,41
8446575,George Gee,Chicago Blackhawks,16,10,59,69,1,3,59,0,0,0,0,26
8446859,Ike Hildebrand,Chicago Blackhawks,11,7,16,38,1,1,16,1,0,0,0,18
8446941,Fred Hucul,Chicago Blackhawks,3,0,19,27,0,2,19,0,0,0,0,3
8447044,Lou Jankowski,Chicago Blackhawks,13,15,7,68,5,6,7,1,0,0,1,28
8447287,Hec Lalande,Chicago Blackhawks,0,0,2,2,0,0,2,0,0,0,0,0
8447532,Vic Lynn,Chicago Blackhawks,0,1,2,11,1,1,2,0,0,0,0,1
8447769,Jim McFadden,Chicago Blackhawks,3,3,6,19,2,2,6,0,0,1,1,6
8447786,Jack McIntyre,Chicago Blackhawks,3,8,4,23,1,2,4,1,0,0,0,11
8447841,Hillary Menard,Chicago Blackhawks,0,0,0,1,0,0,0,0,0,0,0,0
8447899,Gus Mortson,Chicago Blackhawks,13,5,132,68,0,4,132,0,0,0,0,18
8447902,Bill Mosienko,Chicago Blackhawks,19,15,17,65,3,6,17,1,0,0,0,34
8448136,Jimmy Peters,Chicago Blackhawks,8,6,29,71,0,5,29,0,0,1,1,14
8448193,Jack Price,Chicago Blackhawks,6,4,22,46,0,1,22,0,0,0,0,10
8448787,Fred Sasakamoose,Chicago Blackhawks,0,0,6,11,0,0,6,0,0,0,0,0
8449051,John Sleaver,Chicago Blackhawks,0,0,2,1,0,0,2,0,0,0,0,0
8449244,Jerry Toppazzini,Chicago Blackhawks,8,5,42,51,2,3,42,1,0,0,0,13
8449385,Kenny Wharram,Chicago Blackhawks,7,1,8,29,0,1,8,0,0,0,0,8
8449544,Bob Wilson,Chicago Blackhawks,0,0,0,1,0,0,0,0,0,0,0,0
8449557,Larry Wilson,Chicago Blackhawks,33,9,22,66,3,11,22,3,0,0,0,42
8449679,Larry Zeidel,Chicago Blackhawks,6,1,102,64,0,0,102,0,0,0,0,7
8444873,Keith Allen,Detroit Red Wings,4,0,2,10,0,0,2,0,0,0,0,4
8444955,Al Arbour,Detroit Red Wings,1,0,18,36,0,0,18,0,0,0,0,1
8445116,Marcel Bonin,Detroit Red Wings,0,0,0,1,0,0,0,0,0,0,0,0
8445865,Alex Delvecchio,Detroit Red Wings,18,11,34,69,2,8,34,2,0,0,0,29
8445909,Bill Dineen,Detroit Red Wings,8,17,34,70,6,11,34,3,0,0,0,25
8446603,Bob Goldham,Detroit Red Wings,15,1,50,69,0,2,50,0,0,0,0,16
8446751,Jim Hay,Detroit Red Wings,0,0,0,12,0,0,0,0,0,0,0,0
8447097,Earl Johnson,Detroit Red Wings,0,0,0,1,0,0,0,0,0,0,0,0
8447149,Red Kelly,Detroit Red Wings,33,16,18,62,6,16,18,2,0,1,1,49
8447471,Tony Leswick,Detroit Red Wings,18,6,90,70,0,0,90,0,0,0,0,24
8447500,Ted Lindsay,Detroit Red Wings,36,26,110,70,11,27,110,5,0,1,1,62
8448000,Gordie Howe,Detroit Red Wings,48,33,109,70,15,33,109,8,0,0,0,81
8448103,Marty Pavelich,Detroit Red Wings,20,9,57,65,1,2,57,2,0,1,2,29
8448136,Jimmy Peters,Detroit Red Wings,8,6,29,71,0,5,29,0,0,1,1,14
8448214,Marcel Pronovost,Detroit Red Wings,12,6,50,57,1,6,50,3,0,1,2,18
8448223,Metro Prystai,Detroit Red Wings,15,12,26,70,4,9,26,3,0,0,0,27
8448305,Dutch Reibel,Detroit Red Wings,33,15,18,69,2,12,18,5,0,0,0,48
8449050,Glen Skov,Detroit Red Wings,10,17,95,70,0,2,95,2,0,0,0,27
8449153,Ed Stankiewicz,Detroit Red Wings,0,0,2,1,0,0,2,0,0,0,0,0
8449176,Vic Stasiuk,Detroit Red Wings,2,5,4,42,1,1,4,0,0,0,0,7
8449556,Johnny Wilson,Detroit Red Wings,17,17,22,70,6,12,22,2,0,0,0,34
8449598,Benny Woit,Detroit Red Wings,2,0,38,70,0,0,38,0,0,0,0,2
8445956,Gilles Dube,Detroit Red Wings,0,0,0,0,0,0,0,0,0,0,0,0
8445032,Andy Bathgate,New York Rangers,2,2,18,20,1,1,18,0,0,0,0,4
8445062,Doug Bentley,New York Rangers,10,2,2,20,0,8,2,0,0,0,0,12
8445063,Max Bentley,New York Rangers,18,14,15,57,9,23,15,2,0,0,1,32
8445244,Hy Buller,New York Rangers,14,3,40,41,1,12,40,0,0,0,0,17
8445357,Chick Chalmers,New York Rangers,0,0,0,1,0,0,0,0,0,0,0,0
8445465,Bob Chrystal,New York Rangers,5,5,44,64,2,4,44,2,0,0,0,10
8445855,Billy Dea,New York Rangers,1,1,2,14,0,0,2,0,0,0,0,2
8446173,Jack Evans,New York Rangers,4,4,73,44,1,1,73,1,0,0,0,8
8446655,Aldo Guidolin,New York Rangers,6,2,51,68,0,0,51,0,0,0,0,8
8446784,Camille Henry,New York Rangers,15,24,10,66,20,32,10,7,0,0,0,39
8446840,Wally Hergesheimer,New York Rangers,16,27,42,66,8,16,42,6,0,0,1,43
8446859,Ike Hildebrand,New York Rangers,11,7,16,38,1,1,16,1,0,0,0,18
8446925,Vic Howe,New York Rangers,0,0,0,1,0,0,0,0,0,0,0,0
8446926,Harry Howell,New York Rangers,9,7,58,67,0,4,58,1,0,0,0,16
8447022,Ivan Irwin,New York Rangers,12,2,109,56,0,0,109,1,0,0,0,14
8447243,Aggie Kukulowicz,New York Rangers,0,0,0,1,0,0,0,0,0,0,0,0
8447249,Eddie Kullman,New York Rangers,10,4,44,70,0,0,44,1,0,0,0,14
8447326,Edgar Laprade,New York Rangers,6,1,2,35,0,1,2,0,0,0,0,7
8447717,Bill McCreary Sr.,New York Rangers,0,0,2,2,0,0,2,0,0,0,0,0
8447854,Nick Mickoski,New York Rangers,16,19,22,68,3,7,22,2,0,0,0,35
8447921,Ron Murphy,New York Rangers,3,1,20,27,0,1,20,1,0,0,0,4
8448191,Dean Prentice,New York Rangers,13,4,18,52,0,2,18,1,0,0,0,17
8448243,Don Raleigh,New York Rangers,30,15,16,70,2,8,16,0,0,0,0,45
8448317,Leo Reise Jr.,New York Rangers,5,3,71,70,0,0,71,0,0,0,0,8
8448446,Paul Ronty,New York Rangers,33,13,18,70,3,15,18,1,0,1,1,46
8449127,Glen Sonmor,New York Rangers,0,2,17,15,0,0,17,2,0,0,0,2
8449155,Allan Stanley,New York Rangers,2,0,11,10,0,1,11,0,0,0,0,2
8444970,Bob Armstrong,Boston Bruins,10,2,81,64,0,1,81,0,0,0,0,12
8445105,Gus Bodnar,Boston Bruins,18,9,30,59,2,6,30,1,0,0,0,27
8445371,Real Chevrefils,Boston Bruins,1,4,2,14,0,0,2,1,0,1,1,5
8445805,Dave Creighton,Boston Bruins,20,20,27,69,3,8,27,4,0,0,0,40
8445961,Woody Dumart,Boston Bruins,3,4,6,69,0,0,6,0,0,0,0,7
8446565,Cal Gardner,Boston Bruins,20,14,62,70,2,5,62,3,0,0,1,34
8446566,Ray Gariepy,Boston Bruins,6,1,39,35,0,0,39,0,0,0,0,7
8446599,Warren Godfrey,Boston Bruins,9,5,71,70,0,0,71,0,0,1,1,14
8447223,Joe Klukay,Boston Bruins,17,20,27,70,2,4,27,6,0,1,1,37
8447260,Leo Labine,Boston Bruins,19,16,57,68,4,10,57,2,0,0,0,35
8447349,Hal Laycoe,Boston Bruins,16,3,29,57,0,2,29,1,0,1,1,19
8447547,Fleming MacKell,Boston Bruins,32,15,60,67,5,11,60,3,0,0,1,47
8447624,Frank Martin,Boston Bruins,17,3,38,68,0,8,38,1,0,0,0,20
8447880,Doug Mohns,Boston Bruins,14,13,27,70,3,7,27,4,0,0,0,27
8448128,Johnny Peirson,Boston Bruins,19,21,55,68,6,9,55,5,0,0,0,40
8448235,Bill Quackenbush,Boston Bruins,17,0,6,45,0,10,6,0,0,0,2,17
8448783,Ed Sandford,Boston Bruins,31,16,42,70,3,11,42,1,0,0,0,47
8448931,Milt Schmidt,Boston Bruins,18,14,28,62,7,11,28,0,0,0,2,32
8449244,Jerry Toppazzini,Boston Bruins,8,5,42,51,2,3,42,1,0,0,0,13
8445188,Wayne Brown,Boston Bruins,0,0,0,0,0,0,0,0,0,0,0,0
8446228,Guyle Fielder,Boston Bruins,0,0,0,0,0,0,0,0,0,0,0,0
8445132,Butch Bouchard,Montréal Canadiens,10,1,89,70,0,0,89,0,0,0,0,11
8445257,Fred Burchell,Montréal Canadiens,0,0,2,2,0,0,2,0,0,0,0,0
8445408,Jean Beliveau,Montréal Canadiens,21,13,22,44,3,15,22,1,0,0,0,34
8445636,Andre Corriveau,Montréal Canadiens,1,0,0,3,0,0,0,0,0,0,0,1
8445833,Floyd Curry,Montréal Canadiens,8,13,22,70,0,0,22,1,0,1,1,21
8445851,Lorne Davis,Montréal Canadiens,4,6,2,37,0,0,2,2,0,0,0,10
8445883,Gerard Desaulniers,Montréal Canadiens,0,0,0,3,0,0,0,0,0,0,0,0
8446562,Dick Gamble,Montréal Canadiens,8,4,18,32,0,2,18,0,0,0,0,12
8446579,Bernie Geoffrion,Montréal Canadiens,25,29,87,54,9,19,87,7,0,0,0,54
