id,fullName,teamName,assists,goals,pim,shots,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,plusMinus,points
8445005,Murray Balfour,Chicago Blackhawks,23,10,73,139,65,1,2,73,7.19,1,0,0,0,-3,33
8446155,Aut Erickson,Chicago Blackhawks,0,0,8,3,3,0,0,8,0.0,0,0,0,0,0,0
8446173,Jack Evans,Chicago Blackhawks,8,0,46,33,69,0,0,46,0.0,0,0,0,0,6,8
8446324,Reg Fleming,Chicago Blackhawks,7,7,99,77,64,0,1,99,9.09,3,0,1,1,-2,14
8446749,Bill Hay,Chicago Blackhawks,33,12,38,162,64,4,19,38,7.41,2,0,0,0,-4,45
8446865,Wayne Hillman,Chicago Blackhawks,5,3,72,87,67,0,0,72,3.45,0,0,0,0,23,8
8447527,Len Lunde,Chicago Blackhawks,22,6,30,110,60,0,5,30,5.45,0,0,0,0,5,28
8447580,Al MacNeil,Chicago Blackhawks,19,2,100,113,70,1,1,100,1.77,0,0,0,0,30,21
8447591,Chico Maki,Chicago Blackhawks,17,7,35,103,65,0,2,35,6.8,3,0,0,0,-6,24
8447744,Ab McDonald,Chicago Blackhawks,41,20,12,174,69,4,13,12,11.49,4,0,0,0,21,61
8447921,Ron Murphy,Chicago Blackhawks,16,18,28,175,68,2,5,28,10.29,1,0,0,0,1,34
8447998,Eric Nesterenko,Chicago Blackhawks,15,12,103,124,67,1,2,103,9.68,3,0,0,1,-5,27
8448108,Bobby Hull,Chicago Blackhawks,31,31,27,305,65,8,16,27,10.16,7,0,0,0,0,62
8448152,Pierre Pilote,Chicago Blackhawks,18,8,57,89,59,5,10,57,8.99,2,0,0,0,-4,26
8449270,Bob Turner,Chicago Blackhawks,3,3,20,60,70,0,0,20,5.0,0,0,2,3,2,6
8449303,Moose Vasko,Chicago Blackhawks,9,4,70,91,64,0,0,70,4.4,0,0,0,1,6,13
8449385,Kenny Wharram,Chicago Blackhawks,18,20,17,103,55,2,3,17,19.42,0,0,0,0,27,38
8449602,Stan Mikita,Chicago Blackhawks,45,31,69,235,65,9,22,69,13.19,6,0,0,0,26,76
8446670,Murray Hall,Chicago Blackhawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8447019,Ron Ingram,Chicago Blackhawks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8445020,Doug Barkley,Detroit Red Wings,24,3,78,225,70,2,9,78,1.33,0,0,0,0,5,27
8445865,Alex Delvecchio,Detroit Red Wings,44,20,8,274,70,4,21,8,7.3,4,0,0,0,16,64
8446143,Bo Elik,Detroit Red Wings,0,0,0,0,3,0,0,0,0,0,0,0,0,-2,0
8446195,Alex Faulkner,Detroit Red Wings,10,10,6,97,70,0,2,6,10.31,2,0,0,0,-17,20
8446342,Val Fonteyne,Detroit Red Wings,14,6,2,83,67,3,12,2,7.23,1,0,0,0,-1,20
8446513,Bill Gadsby,Detroit Red Wings,24,4,116,134,70,0,7,116,2.99,0,0,1,1,-12,28
8446601,Pete Goegan,Detroit Red Wings,8,1,48,38,62,0,1,48,2.63,0,0,0,0,2,9
8446714,Ron Harris,Detroit Red Wings,1,0,0,1,1,0,0,0,0.0,0,0,0,0,1,1
8447051,Larry Jeffrey,Detroit Red Wings,11,5,62,94,53,0,0,62,5.32,1,0,0,0,-12,16
8447093,Allan Johnson,Detroit Red Wings,0,0,0,1,2,0,0,0,0.0,0,0,0,0,0,0
8447117,Eddie Joyal,Detroit Red Wings,8,2,0,16,14,0,6,0,12.5,1,0,0,0,0,10
8447284,Roger Lafreniere,Detroit Red Wings,0,0,4,1,3,0,0,4,0.0,0,0,0,0,0,0
8447524,Dave Lucas,Detroit Red Wings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8447536,Lowell MacDonald,Detroit Red Wings,1,2,6,41,26,0,0,6,4.88,0,0,0,0,-12,3
8447537,Parker MacDonald,Detroit Red Wings,28,33,32,209,69,16,25,32,15.79,8,0,0,0,20,61
8447540,Bruce MacGregor,Detroit Red Wings,11,11,12,120,68,2,3,12,9.17,3,0,1,1,-9,22
8447611,Lou Marcon,Detroit Red Wings,0,0,0,1,1,0,0,0,0.0,0,0,0,0,1,0
8447730,Paul Henderson,Detroit Red Wings,0,0,9,1,2,0,0,9,0.0,0,0,0,0,-1,0
8447817,Billy McNeill,Detroit Red Wings,7,3,12,31,42,1,2,12,9.68,0,0,0,0,-8,10
8448000,Gordie Howe,Detroit Red Wings,48,38,100,351,70,13,31,100,10.83,6,0,0,1,23,86
8448049,Gerry Odrowski,Detroit Red Wings,0,0,0,1,1,0,0,0,0.0,0,0,0,0,-1,0
8448213,Andre Pronovost,Detroit Red Wings,7,13,24,101,68,0,2,24,12.87,0,0,0,0,-24,20
8448214,Marcel Pronovost,Detroit Red Wings,9,4,48,92,69,0,0,48,4.35,0,0,1,1,10,13
8449074,Floyd Smith,Detroit Red Wings,17,9,10,108,51,3,5,10,8.33,2,0,0,1,3,26
8449176,Vic Stasiuk,Detroit Red Wings,11,6,37,76,36,2,6,37,7.89,0,0,0,0,1,17
8449274,Norm Ullman,Detroit Red Wings,30,26,53,248,70,4,9,53,10.48,3,0,2,3,-5,56
8449667,Howie Young,Detroit Red Wings,5,4,273,126,64,0,1,273,3.17,1,0,0,0,-9,9
8445906,Bob Dillabough,Detroit Red Wings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8445007,Dave Balon,New York Rangers,13,11,72,113,70,0,1,72,9.73,2,0,0,0,-13,24
8445032,Andy Bathgate,New York Rangers,46,35,54,268,70,5,23,54,13.06,2,0,0,0,-5,81
8445305,Larry Cahan,New York Rangers,14,6,47,79,56,1,2,47,7.59,2,0,0,0,-27,20
8446658,Vic Hadfield,New York Rangers,6,5,32,71,36,0,1,32,7.04,2,0,0,0,-3,11
8446728,Doug Harvey,New York Rangers,35,4,92,65,68,0,11,92,6.15,1,0,1,2,-1,39
8446760,Andy Hebenton,New York Rangers,22,15,8,159,70,6,12,8,9.43,1,0,0,1,-23,37
8446784,Camille Henry,New York Rangers,23,37,8,139,60,13,20,8,26.62,2,0,0,0,-9,60
8446846,Bryan Hextall Jr.,New York Rangers,2,0,8,18,21,0,0,8,0.0,0,0,0,0,-4,2
8446918,Bronco Horvath,New York Rangers,19,7,44,98,51,2,5,44,7.14,1,0,0,0,-12,26
8446926,Harry Howell,New York Rangers,20,5,55,131,70,0,4,55,3.82,0,0,0,1,-19,25
8447016,Earl Ingarfield,New York Rangers,24,19,30,149,69,4,9,30,12.75,1,0,1,1,-8,43
8447092,Don Johns,New York Rangers,4,0,4,2,6,0,0,4,0.0,0,0,0,0,4,4
8447146,Ralph Keller,New York Rangers,0,1,6,5,3,0,0,6,20.0,0,0,0,0,0,1
8447172,Rod Gilbert,New York Rangers,20,11,20,123,70,0,1,20,8.94,2,0,0,0,-11,31
8447322,Al Langlois,New York Rangers,14,2,62,65,60,0,2,62,3.08,0,0,0,1,9,16
8447496,Ted Hampson,New York Rangers,2,4,2,40,47,0,0,2,10.0,0,0,2,2,-7,6
