id,fullName,teamName,assists,goals,pim,shots,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,plusMinus,points
8445169,Pierre Aubry,Quebec Nordiques,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8445446,Serge Bernier,Quebec Nordiques,8,2,18,35,46,1,6,18,5.71,0,0,0,0,-8,10
8446068,Ron Chipperfield,Quebec Nordiques,1,0,2,0,4,0,0,2,0,0,0,0,0,-1,1
8446077,Kim Clackson,Quebec Nordiques,5,0,204,20,61,0,0,204,0.0,0,0,0,0,-3,5
8446101,Real Cloutier,Quebec Nordiques,16,15,18,89,34,2,10,18,16.85,2,0,0,0,2,31
8446178,Alain Cote,Quebec Nordiques,18,8,64,65,51,1,1,64,12.31,2,0,2,2,9,26
8446530,Andre Dupont,Quebec Nordiques,8,5,93,72,63,1,1,93,6.94,0,0,1,1,6,13
8446827,Bob Fitchner,Quebec Nordiques,0,1,0,1,8,0,0,0,100.0,0,0,0,0,-1,1
8446978,Robbie Ftorek,Quebec Nordiques,49,24,104,148,78,8,23,104,16.22,3,0,0,1,-18,73
8447310,Michel Goulet,Quebec Nordiques,39,32,45,265,76,3,12,45,12.08,3,0,2,2,0,71
8447666,Gerry Hart,Quebec Nordiques,11,4,142,50,69,0,0,142,8.0,0,0,0,0,7,15
8447865,Jamie Hislop,Quebec Nordiques,31,25,26,117,79,5,6,26,21.37,0,0,0,1,-7,56
8447930,Dale Hoganson,Quebec Nordiques,14,3,32,56,61,1,3,32,5.36,0,0,0,0,-7,17
8448117,Dale Hunter,Quebec Nordiques,44,19,226,152,80,2,7,226,12.5,2,0,0,0,5,63
8448294,Terry Johnson,Quebec Nordiques,1,0,46,5,13,0,0,46,0.0,0,0,0,0,-1,1
8448615,Pierre Lacroix,Quebec Nordiques,34,5,54,96,61,4,20,54,5.21,0,0,0,0,9,39
8448701,Garry Lariviere,Quebec Nordiques,15,3,56,66,65,1,5,56,4.55,0,0,0,1,7,18
8448733,Rich Leduc,Quebec Nordiques,7,3,6,21,22,0,2,6,14.29,0,0,0,0,2,10
8449171,Mario Marois,Quebec Nordiques,21,5,181,107,69,1,3,181,4.67,0,0,0,1,6,26
8449905,Lee Norwood,Quebec Nordiques,1,1,9,8,11,0,1,9,12.5,0,0,0,0,-3,2
8450090,Alvin Paddock,Quebec Nordiques,5,2,25,32,32,0,0,25,6.25,0,0,0,0,-7,7
8450378,Dave Pichette,Quebec Nordiques,16,4,62,47,46,2,9,62,8.51,0,0,0,0,3,20
8450815,Jacques Richard,Quebec Nordiques,51,52,39,261,78,16,40,39,19.92,6,0,0,0,-9,103
8450953,Normand Rochefort,Quebec Nordiques,7,3,51,77,56,0,2,51,3.9,0,0,0,0,-11,10
8451134,Bernie Saunders,Quebec Nordiques,1,0,8,5,6,0,0,8,0.0,0,0,0,0,-1,1
8451688,Anton Stastny,Quebec Nordiques,46,39,12,177,80,12,26,12,22.03,4,0,0,0,4,85
8451689,Peter Stastny,Quebec Nordiques,70,39,37,232,77,11,33,37,16.81,4,0,2,2,10,109
8451856,Marc Tardif,Quebec Nordiques,31,23,35,144,63,11,24,35,15.97,3,0,0,0,-4,54
8451883,Gaston Therrien,Quebec Nordiques,1,0,2,10,3,0,0,2,0.0,0,0,0,0,-1,1
8452367,Wally Weir,Quebec Nordiques,8,6,77,50,54,0,0,77,12.0,0,0,0,1,0,14
8452368,John Wensink,Quebec Nordiques,3,6,124,55,53,0,1,124,10.91,1,0,0,0,-14,9
8445208,Dave Babych,Winnipeg Jets (1979),38,6,90,209,69,3,20,90,2.87,0,0,0,2,-62,44
8445353,Sandy Beadle,Winnipeg Jets (1979),0,1,2,7,6,0,0,2,14.29,0,0,0,0,-2,1
8445520,Tom Bladon,Winnipeg Jets (1979),5,0,12,14,12,0,3,12,0.0,0,0,0,0,-11,5
8445643,Rick Bowness,Winnipeg Jets (1979),17,8,45,55,45,0,0,45,14.55,1,0,0,0,-35,25
8445877,Alan Cameron,Winnipeg Jets (1979),2,1,21,16,29,0,1,21,6.25,0,0,0,0,-19,3
8445900,Scott Campbell,Winnipeg Jets (1979),4,1,55,12,14,0,0,55,8.33,0,0,0,1,3,5
8446048,Dave Chartier,Winnipeg Jets (1979),0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8446079,Dave Christian,Winnipeg Jets (1979),43,28,22,185,80,9,27,22,15.14,0,0,1,2,-55,71
8446168,Ross Cory,Winnipeg Jets (1979),1,0,9,1,5,0,0,9,0.0,0,0,0,0,-8,1
