id,fullName,teamName,assists,goals,pim,shots,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,plusMinus,points
8444919,Tommy Albelin,New Jersey Devils,17,2,36,62,62,1,9,36,3.2,1,0,0,0,20,19
8445977,Bobby Carpenter,New Jersey Devils,23,10,51,125,76,0,1,51,8.0,1,0,2,2,7,33
8446026,Tom Chorske,New Jersey Devils,20,21,32,131,76,1,1,32,16.0,4,0,1,3,14,41
8446309,Ken Daneyko,New Jersey Devils,9,1,176,60,78,0,0,176,1.7,1,0,0,0,27,10
8446484,Bruce Driver,New Jersey Devils,24,8,63,109,66,3,17,63,7.3,0,0,1,2,29,32
8446789,Viacheslav Fetisov,New Jersey Devils,14,1,30,36,52,0,2,30,2.8,0,0,0,1,14,15
8447958,Bobby Holik,New Jersey Devils,20,13,72,130,70,2,3,72,10.0,3,0,0,0,28,33
8448772,Claude Lemieux,New Jersey Devils,26,18,86,181,79,5,12,86,9.9,5,0,0,1,13,44
8449450,Randy McKay,New Jersey Devils,15,12,244,77,78,0,0,244,15.6,1,0,0,0,24,27
8449499,John MacLean,New Jersey Devils,33,37,95,277,80,8,19,95,13.4,4,1,0,1,30,70
8449606,Corey Millen,New Jersey Devils,30,20,52,132,78,4,11,52,15.2,3,0,0,0,24,50
8449881,Bernie Nicholls,New Jersey Devils,27,19,86,142,61,3,11,86,13.4,1,0,0,2,24,46
8450293,Mike Peluso,New Jersey Devils,16,4,238,44,69,0,0,238,9.1,0,0,0,0,19,20
8450825,Stephane Richer,New Jersey Devils,36,36,16,217,80,7,12,16,16.6,9,0,3,3,31,72
8451715,Scott Stevens,New Jersey Devils,60,18,112,215,83,5,26,112,8.4,4,0,1,2,53,78
8456100,Jim Dowd,New Jersey Devils,10,5,0,26,15,2,7,0,19.2,0,0,0,0,8,15
8456182,David Emma,New Jersey Devils,5,5,2,24,15,1,2,2,20.8,2,0,0,0,0,10
8456464,Bill Guerin,New Jersey Devils,19,25,101,195,81,2,6,101,12.8,3,0,0,0,14,44
8456496,Ben Hankinson,New Jersey Devils,0,1,23,14,13,0,0,23,7.1,1,0,0,0,0,1
8457403,Jaroslav Modry,New Jersey Devils,15,2,18,35,41,2,4,18,5.7,0,0,0,0,10,17
8457646,Scott Pellerin,New Jersey Devils,0,0,2,0,1,0,0,2,0.0,0,0,0,0,0,0
8457983,Alexander Semak,New Jersey Devils,17,12,22,88,54,2,6,22,13.6,2,0,2,2,6,29
8458483,Valeri Zelepukin,New Jersey Devils,31,26,70,155,82,8,12,70,16.8,0,0,0,0,36,57
8458517,Scott Niedermayer,New Jersey Devils,36,10,42,135,81,5,14,42,7.4,2,0,0,1,34,46
8458954,Jason Smith,New Jersey Devils,5,0,43,47,41,0,0,43,0.0,0,0,0,0,7,5
8444897,Keith Acton,New York Islanders,7,2,71,35,77,0,0,71,5.7,0,0,0,2,-5,9
8445423,Benoit Hogue,New York Islanders,33,36,73,218,83,9,18,73,16.5,3,2,5,5,-7,69
8446023,Dave Chyzowski,New York Islanders,0,1,4,4,3,0,0,4,25.0,0,0,0,0,-1,1
8446081,Dean Chynoweth,New York Islanders,4,0,122,26,39,0,0,122,0.0,0,0,0,0,3,4
8446289,Brad Dalgarno,New York Islanders,19,11,62,97,73,3,4,62,11.3,1,0,0,1,14,30
8446823,Ray Ferraro,New York Islanders,32,21,83,136,82,5,12,83,15.4,3,0,0,0,1,53
8446838,Patrick Flatley,New York Islanders,30,12,40,112,64,2,4,40,10.7,2,0,1,2,12,42
8448489,Derek King,New York Islanders,40,30,59,171,78,10,26,59,17.5,7,0,0,0,18,70
8448554,Uwe Krupp,New York Islanders,14,7,30,82,41,3,7,30,8.5,0,0,0,1,11,21
8448568,Tom Kurvers,New York Islanders,31,9,47,141,66,5,26,47,6.4,1,0,0,0,7,40
8448675,Chris Luongo,New York Islanders,3,1,13,16,17,0,0,13,6.3,0,0,0,1,-1,4
8448870,Claude Loiselle,New York Islanders,1,1,49,14,17,0,0,49,7.1,0,0,0,0,-2,2
8449095,David Maley,New York Islanders,6,0,104,23,56,0,1,104,0.0,0,0,0,0,-7,6
8449328,Wayne McBean,New York Islanders,13,3,40,114,50,2,11,40,2.6,0,0,0,0,-34,16
8449442,Bob McGill,New York Islanders,3,0,46,14,33,0,0,46,0.0,0,0,0,0,-7,3
8450389,Rich Pilon,New York Islanders,4,1,75,20,28,0,0,75,5.0,0,0,0,0,-4,5
8451898,Steve Thomas,New York Islanders,33,42,139,249,78,17,30,139,16.9,5,0,0,0,-9,75
8451991,Pierre Turgeon,New York Islanders,56,38,18,254,69,10,32,18,15.0,6,2,4,7,14,94
8452239,David Volek,New York Islanders,9,5,10,56,32,2,3,10,8.9,0,0,0,0,0,14
8452240,Mick Vukota,New York Islanders,1,3,237,26,72,0,0,237,11.5,0,0,0,0,-5,4
8456023,Joseph Day,New York Islanders,0,0,30,16,24,0,0,30,0.0,0,0,0,0,-7,0
8456430,Travis Green,New York Islanders,22,18,44,164,83,1,5,44,11.0,2,0,0,0,16,40
8456441,Brent Grieve,New York Islanders,5,13,21,54,27,4,5,21,24.1,0,0,0,0,4,18
8457191,Vladimir Malakhov,New York Islanders,47,10,80,235,76,4,27,80,4.3,2,1,0,0,29,57
8457319,Marty McInnis,New York Islanders,31,25,24,136,81,3,8,24,18.4,3,0,5,6,31,56
8457685,Dan Plante,New York Islanders,1,0,4,9,12,0,0,4,0.0,0,0,0,0,-2,1
8457971,Scott Scissons,New York Islanders,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0
8458033,Jason Simon,New York Islanders,0,0,34,0,4,0,0,34,0.0,0,0,0,0,0,0
8458300,Dennis Vaske,New York Islanders,11,2,76,71,65,0,1,76,2.8,0,0,0,1,21,13
8458518,Scott Lachance,New York Islanders,11,3,70,59,74,0,4,70,5.1,1,0,0,2,-5,14
8458540,Ziggy Palffy,New York Islanders,0,0,0,5,5,0,0,0,0.0,0,0,0,0,-6,0
8458606,Steve Junker,New York Islanders,0,0,0,2,5,0,0,0,0.0,0,0,0,0,0,0
8458613,Yan Kaminsky,New York Islanders,1,2,4,23,24,0,0,4,8.7,0,0,0,0,5,3
8458942,Darius Kasparaitis,New York Islanders,10,1,142,81,76,0,1,142,1.2,0,0,0,2,-6,11
8459064,Derek Armstrong,New York Islanders,0,0,0,2,1,0,0,0,0.0,0,0,0,0,0,0
8444945,Glenn Anderson,New York Rangers,20,21,62,149,85,7,14,62,14.1,3,1,0,0,-5,41
8445461,Jeff Beukeboom,New York Rangers,8,8,170,58,68,1,1,170,13.8,0,0,0,0,18,16
8445629,Phil Bourque,New York Rangers,4,2,8,21,27,0,1,8,9.5,0,0,2,2,-4,6
8447067,Mike Gartner,New York Rangers,30,34,62,275,81,11,20,62,12.4,4,1,5,6,20,64
8447169,Greg Gilbert,New York Rangers,11,4,29,64,76,1,1,29,6.3,0,0,0,0,-3,15
8447364,Adam Graves,New York Rangers,27,52,127,291,84,20,28,127,17.9,4,0,4,5,27,79
8447673,Mike Hartman,New York Rangers,1,1,70,19,35,0,0,70,5.3,0,0,0,0,-5,2
8448046,Mike Hudson,New York Rangers,7,4,47,48,48,0,0,47,8.3,1,0,0,0,-5,11
8448519,Joey Kocur,New York Rangers,1,2,129,43,71,0,0,129,4.7,0,0,0,0,-9,3
8448539,Nick Kypreos,New York Rangers,5,3,139,34,56,0,0,139,8.8,1,0,0,0,-16,8
8448703,Steve Larmer,New York Rangers,39,21,41,146,68,6,21,41,14.4,7,0,4,6,14,60
8448769,Brian Leetch,New York Rangers,56,23,67,328,84,17,53,67,7.0,4,0,1,3,28,79
8448839,Doug Lidster,New York Rangers,2,0,33,25,34,0,0,33,0.0,0,0,0,0,-12,2
8448884,Kevin Lowe,New York Rangers,14,5,70,50,71,0,2,70,10.0,1,0,0,3,4,19
8449020,Craig MacTavish,New York Rangers,12,20,91,122,78,1,3,91,16.4,2,0,0,0,-14,32
8449295,Stephane Matteau,New York Rangers,19,19,57,135,77,3,4,57,14.1,2,0,0,3,15,38
8449573,Mark Messier,New York Rangers,58,26,76,216,76,6,36,76,12.0,5,1,2,9,25,84
8449894,Brian Noonan,New York Rangers,23,18,69,160,76,10,19,69,11.3,6,0,0,0,7,41
8449973,Eddie Olczyk,New York Rangers,5,3,28,40,37,0,0,28,7.5,1,0,0,0,-1,8
8450223,James Patrick,New York Rangers,25,10,40,91,68,5,18,40,11.0,2,0,1,1,-5,35
8451905,Esa Tikkanen,New York Rangers,32,22,114,257,83,5,21,114,8.6,4,0,3,4,5,54
8451994,Darren Turcotte,New York Rangers,15,4,17,60,32,0,5,17,6.7,0,0,0,0,-13,19
8452366,Jay Wells,New York Rangers,7,2,110,64,79,0,0,110,3.1,0,0,0,0,4,9
8455429,Tony Amonte,New York Rangers,25,17,37,195,79,4,13,37,8.7,4,1,0,0,0,42
8455441,Peter Andersson,New York Rangers,2,2,2,21,16,0,1,2,9.5,1,0,1,1,-8,4
8456597,Jim Hiller,New York Rangers,0,0,7,0,2,0,0,7,0.0,0,0,0,0,1,0
8456793,Alexander Karpovtsev,New York Rangers,15,3,58,78,67,1,5,58,3.8,1,0,0,1,12,18
8456932,Daniel Lacroix,New York Rangers,0,0,0,0,4,0,0,0,0.0,0,0,0,0,0,0
8457372,Joby Messier,New York Rangers,2,0,0,7,4,0,0,0,0.0,0,0,0,0,-1,2
8457491,Sergei Nemchinov,New York Rangers,27,22,36,144,76,4,7,36,15.3,6,0,0,3,13,49
8458494,Sergei Zubov,New York Rangers,77,12,39,222,78,9,49,39,5.4,1,0,0,1,20,89
8458529,Alex Kovalev,New York Rangers,33,23,154,184,76,7,13,154,12.5,3,0,0,0,18,56
8458984,Mattias Norstrom,New York Rangers,2,0,6,3,9,0,0,6,0.0,0,0,0,0,0,2
8459587,Todd Marchant,New York Rangers,1,0,2,6,4,0,0,2,0.0,0,0,0,0,-2,1
8445712,Dave Brown,Philadelphia Flyers,4,1,137,16,71,0,0,137,6.3,0,0,0,0,-12,5
8445735,Rod Brind'Amour,Philadelphia Flyers,62,35,85,230,84,14,31,85,15.2,4,1,1,4,-9,97
8446408,Rob DiMaio,Philadelphia Flyers,12,11,46,81,53,2,5,46,13.6,2,0,0,0,-4,23
8446423,Kevin Dineen,Philadelphia Flyers,23,19,113,156,71,5,9,113,12.2,2,1,1,1,-9,42
8446618,Pelle Eklund,Philadelphia Flyers,17,3,10,53,53,0,3,10,5.7,0,0,0,1,-2,20
8446791,Brent Fedyk,Philadelphia Flyers,18,20,74,104,72,5,7,74,19.2,1,0,0,0,-14,38
8446826,Jeff Finley,Philadelphia Flyers,8,1,24,43,55,0,0,24,2.3,0,0,0,0,16,9
8447004,Garry Galley,Philadelphia Flyers,60,10,91,186,81,5,35,91,5.4,0,0,1,2,-11,70
8447690,Greg Hawgood,Philadelphia Flyers,28,6,36,112,64,4,24,36,5.4,2,0,0,0,9,34
8448641,Mark Lamb,Philadelphia Flyers,24,12,72,124,85,4,11,72,9.7,2,0,1,3,-44,36
8449453,Ryan McGill,Philadelphia Flyers,3,1,112,53,50,0,0,112,1.9,0,0,0,0,-5,4
8450642,Rob Ramage,Philadelphia Flyers,2,0,16,23,21,0,0,16,0.0,0,0,0,0,-12,2
8450658,Yves Racine,Philadelphia Flyers,43,9,48,142,67,5,32,48,6.3,1,0,1,1,-11,52
8450725,Mark Recchi,Philadelphia Flyers,67,40,46,217,84,11,36,46,18.4,5,0,0,2,-2,107
8451911,Dave Tippett,Philadelphia Flyers,11,4,38,45,73,0,0,38,8.9,1,0,2,2,-20,15
8452225,Claude Vilgrain,Philadelphia Flyers,0,0,0,0,2,0,0,0,0.0,0,0,0,0,-1,0
8452444,Bob Wilkie,Philadelphia Flyers,3,1,8,10,10,0,1,8,10.0,0,0,0,0,-2,4
8452695,Rob Zettler,Philadelphia Flyers,7,0,134,55,75,0,0,134,0.0,0,0,0,0,-26,7
