id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8445040,James Bedard,Chicago Blackhawks,0,0,2,5,0,0,2,0,0,0,0,0
8445062,Doug Bentley,Chicago Blackhawks,33,20,28,63,5,13,28,3,0,0,0,53
8445105,Gus Bodnar,Chicago Blackhawks,28,11,6,70,2,6,6,0,0,1,1,39
8445180,Adam Brown,Chicago Blackhawks,2,2,16,25,0,0,16,0,0,0,0,4
8445513,Jimmy Conacher,Chicago Blackhawks,20,13,14,66,1,3,14,2,0,0,0,33
8445517,Roy Conacher,Chicago Blackhawks,31,25,16,70,2,10,16,3,0,0,0,56
8445902,Ernie Dickens,Chicago Blackhawks,13,0,22,70,0,3,22,0,0,0,1,13
8446513,Bill Gadsby,Chicago Blackhawks,25,10,138,70,1,6,138,1,0,0,0,35
8446603,Bob Goldham,Chicago Blackhawks,10,2,57,67,0,1,57,0,0,0,0,12
8446656,Bep Guidolin,Chicago Blackhawks,34,17,42,70,2,8,42,1,0,0,1,51
8446686,Red Hamill,Chicago Blackhawks,2,6,6,59,2,2,6,1,0,1,1,8
8447377,Edward Leier,Chicago Blackhawks,1,0,0,5,0,0,0,0,0,0,0,1
8447656,Doug McCaig,Chicago Blackhawks,4,0,49,62,0,0,49,0,0,0,0,4
8447871,Jack Miller,Chicago Blackhawks,0,0,0,6,0,0,0,0,0,0,0,0
8447902,Bill Mosienko,Chicago Blackhawks,28,18,10,69,3,10,10,0,0,0,0,46
8447977,Ralph Nattrass,Chicago Blackhawks,11,5,96,68,2,3,96,0,0,0,0,16
8448057,Bert Olmstead,Chicago Blackhawks,29,20,40,70,2,8,40,3,0,0,0,49
8448223,Metro Prystai,Chicago Blackhawks,22,29,31,65,8,9,31,4,0,0,0,51
8449176,Vic Stasiuk,Chicago Blackhawks,1,1,2,17,0,0,2,1,0,0,0,2
8449183,Gaye Stewart,Chicago Blackhawks,19,24,41,70,3,5,41,3,0,0,0,43
8444857,Sid Abel,Detroit Red Wings,35,34,46,69,11,24,46,3,0,0,0,69
8444992,Pete Babando,Detroit Red Wings,6,6,25,56,0,1,25,1,0,0,0,12
8445082,Steve Black,Detroit Red Wings,14,7,53,69,0,1,53,1,0,0,0,21
8445349,Joe Carveth,Detroit Red Wings,18,14,15,71,10,23,15,8,0,0,0,32
8445745,Gerry Couture,Detroit Red Wings,7,24,21,69,6,6,21,1,0,0,0,31
8445888,Al Dewsbury,Detroit Red Wings,2,2,2,11,1,2,2,0,0,0,0,4
8446333,Lee Fogolin,Detroit Red Wings,8,4,63,63,0,1,63,0,0,0,0,12
8446575,George Gee,Detroit Red Wings,21,17,42,69,2,5,42,3,0,0,0,38
8446594,Fred Glover,Detroit Red Wings,0,0,0,7,0,0,0,0,0,0,0,0
8447149,Red Kelly,Detroit Red Wings,25,15,9,70,7,14,9,5,0,0,0,40
8447500,Ted Lindsay,Detroit Red Wings,55,23,141,69,4,18,141,4,0,0,0,78
8447623,Clare Martin,Detroit Red Wings,5,2,14,64,0,0,14,1,0,0,0,7
8447769,Jim McFadden,Detroit Red Wings,16,14,8,68,2,8,8,3,0,0,0,30
8447810,Max McNab,Detroit Red Wings,4,4,8,65,1,1,8,0,0,0,0,8
8448000,Gordie Howe,Detroit Red Wings,33,35,69,70,5,17,69,4,0,0,0,68
8448103,Marty Pavelich,Detroit Red Wings,15,8,58,65,2,5,58,0,0,0,0,23
8448136,Jimmy Peters,Detroit Red Wings,16,14,20,70,2,3,20,0,0,0,0,30
8448317,Leo Reise Jr.,Detroit Red Wings,17,4,46,70,2,6,46,2,0,0,0,21
8448947,Enio Sclisizzi,Detroit Red Wings,0,0,2,4,0,0,2,0,0,0,0,0
8449050,Glen Skov,Detroit Red Wings,0,0,0,2,0,0,0,0,0,0,0,0
8449184,Jack Stewart,Detroit Red Wings,11,3,86,65,0,0,86,1,0,0,0,14
8449556,Johnny Wilson,Detroit Red Wings,0,0,0,1,0,0,0,0,0,0,0,0
8449557,Larry Wilson,Detroit Red Wings,0,0,2,1,0,0,2,0,0,0,0,0
8446660,Gord Haidy,Detroit Red Wings,0,0,0,0,0,0,0,0,0,0,0,0
8447788,Doug McKay,Detroit Red Wings,0,0,0,0,0,0,0,0,0,0,0,0
8448214,Marcel Pronovost,Detroit Red Wings,0,0,0,0,0,0,0,0,0,0,0,0
8444860,Doug Adam,New York Rangers,1,0,0,4,0,0,0,0,0,0,0,1
8445869,Jean Paul Denis,New York Rangers,1,0,2,4,0,0,2,0,0,0,0,1
8445999,Frank Eddolls,New York Rangers,6,2,20,58,0,0,20,0,0,0,0,8
8446135,Pat Egan,New York Rangers,11,5,50,70,4,9,50,0,0,0,0,16
8446173,Jack Evans,New York Rangers,0,0,2,3,0,0,2,0,0,0,0,0
8446301,Dunc Fisher,New York Rangers,21,12,42,70,3,8,42,1,0,0,0,33
8446615,Jack Gordon,New York Rangers,0,0,0,1,0,0,0,0,0,0,0,0
8447124,Bing Juckes,New York Rangers,1,2,6,14,1,1,6,1,0,0,0,3
8447131,Alex Kaleta,New York Rangers,14,17,40,67,2,7,40,3,0,0,0,31
8447255,Bill Kyle,New York Rangers,0,0,0,2,0,0,0,0,0,0,0,0
