id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8446753,Paul Haynes,Montréal Canadiens,32,5,27,47,0,3,27,0,0,0,0,37
8447516,Rod Lorrain,Montréal Canadiens,8,10,0,38,2,2,0,0,0,0,0,18
8447598,Gus Mancuso,Montréal Canadiens,0,0,0,2,0,0,0,0,0,0,0,0
8447604,Georges Mantha,Montréal Canadiens,5,5,6,25,2,2,6,1,0,0,0,10
8447884,Armand Mondou,Montréal Canadiens,7,3,2,34,0,1,2,0,0,0,0,10
8449038,Babe Siebert,Montréal Canadiens,6,9,36,44,3,5,36,0,0,0,0,15
8449071,Des Smith,Montréal Canadiens,3,3,8,16,0,0,8,0,0,0,0,6
8449204,Bill Summerhill,Montréal Canadiens,10,6,28,43,1,4,28,1,0,0,0,16
8449262,Marcel Tremblay,Montréal Canadiens,2,0,0,10,0,0,0,0,0,0,0,2
8449266,Lou Trudel,Montréal Canadiens,13,8,2,31,0,3,2,2,0,0,0,21
8449341,Jimmy Ward,Montréal Canadiens,3,4,0,36,1,1,0,0,0,0,0,7
8449383,Cy Wentworth,Montréal Canadiens,3,0,12,45,0,1,12,0,0,0,0,3
8449543,Don Willson,Montréal Canadiens,0,0,0,4,0,0,0,0,0,0,0,0
8444954,Syl Apps,Toronto Maple Leafs,25,15,4,44,3,8,4,0,0,1,3,40
8444972,Murray Armstrong,Toronto Maple Leafs,1,0,0,3,0,0,0,0,0,0,0,1
8445113,Buzz Boll,Toronto Maple Leafs,0,0,0,11,0,0,0,0,0,0,0,0
8445358,Murph Chamberlain,Toronto Maple Leafs,16,10,32,48,3,12,32,0,0,0,1,26
8445467,Jack Church,Toronto Maple Leafs,2,0,2,3,0,0,2,0,0,0,0,2
8445846,Bob Davidson,Toronto Maple Leafs,10,4,29,47,1,1,29,0,0,0,1,14
8445950,Gordie Drillon,Toronto Maple Leafs,16,18,15,40,4,8,15,2,0,2,2,34
8446460,Jimmy Fowler,Toronto Maple Leafs,6,1,9,39,0,3,9,0,0,0,0,7
8446689,Reg Hamilton,Toronto Maple Leafs,7,0,54,48,0,0,54,0,0,0,0,7
8446842,Red Heron,Toronto Maple Leafs,0,0,0,6,0,0,0,0,0,0,0,0
8446915,Red Horner,Toronto Maple Leafs,10,4,85,48,0,1,85,0,0,1,2,14
8447025,Busher Jackson,Toronto Maple Leafs,17,10,12,42,1,1,12,1,0,0,1,27
8447133,Bingo Kampman,Toronto Maple Leafs,8,2,52,41,0,4,52,1,0,0,0,10
8447150,Pep Kelly,Toronto Maple Leafs,11,11,12,48,2,3,12,4,0,1,3,22
8447320,Pete Langelle,Toronto Maple Leafs,0,1,0,2,0,0,0,0,0,0,0,1
8447601,Norm Mann,Toronto Maple Leafs,0,0,2,16,0,0,2,0,0,0,0,0
8447614,Gus Marker,Toronto Maple Leafs,7,9,11,29,0,0,11,2,1,1,2,16
8447746,Bucko McDonald,Toronto Maple Leafs,3,3,22,47,0,0,22,2,0,0,0,6
8447850,Nick Metz,Toronto Maple Leafs,10,11,15,47,5,10,15,2,0,2,2,21
8448088,George Parsons,Toronto Maple Leafs,7,7,14,43,1,4,14,1,0,0,0,14
8448440,Doc Romnes,Toronto Maple Leafs,20,7,0,48,0,3,0,3,0,0,1,27
8449233,Bill Thoms,Toronto Maple Leafs,15,7,20,48,2,3,20,2,0,0,0,22
8447849,Don Metz,Toronto Maple Leafs,0,0,0,0,0,0,0,0,0,0,0,0
8444931,Tom Anderson,New York Americans,27,13,14,48,4,14,14,3,0,0,0,40
8445037,Red Beattie,New York Americans,0,0,5,12,0,0,5,0,0,0,0,0
8445333,Lorne Carr,New York Americans,18,19,16,46,9,12,16,1,0,1,2,37
8445362,Art Chapman,New York Americans,19,3,2,43,1,3,2,0,0,0,0,22
8446215,Wilf Field,New York Americans,3,1,37,48,0,0,37,0,0,0,0,4
8446559,John Gallagher,New York Americans,5,1,22,43,0,0,22,0,0,0,0,6
8446607,Leroy Goldsworthy,New York Americans,11,3,10,48,0,2,10,1,0,0,0,14
8447023,Art Jackson,New York Americans,14,12,15,48,1,2,15,2,0,2,2,26
8447052,Roger Jenkins,New York Americans,2,2,6,41,0,0,6,0,0,1,1,4
8447056,Joe Jerwa,New York Americans,12,4,52,47,0,0,52,0,0,1,2,16
8447924,Allan Murray,New York Americans,0,0,8,18,0,0,8,0,0,0,0,0
8448946,Sweeney Schriner,New York Americans,32,13,20,48,2,14,20,4,1,0,1,45
8449077,Hooley Smith,New York Americans,11,8,18,48,0,1,18,0,0,0,0,19
8449128,John Sorrell,New York Americans,9,13,10,48,1,2,10,2,0,0,0,22
8449189,Nels Stewart,New York Americans,19,16,43,46,3,11,43,2,1,0,1,35
8449593,Eddie Wiseman,New York Americans,21,12,8,47,6,12,8,2,1,0,0,33
8449235,Jack Tomson,New York Americans,0,0,0,0,0,0,0,0,0,0,0,0
8447052,Roger Jenkins,New York Americans,2,2,6,41,0,0,6,0,0,1,1,4
