id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8449602,Stan Mikita,Chicago Blackhawks,1,0,4,3,0,0,4,0,0,0,0,1
8444858,Gene Achtymichuk,Detroit Red Wings,0,0,0,12,0,0,0,0,0,0,0,0
8445289,Charlie Burns,Detroit Red Wings,11,9,32,70,2,6,32,3,0,0,0,20
8445294,Cummy Burton,Detroit Red Wings,1,0,7,14,0,0,7,0,0,0,0,1
8445865,Alex Delvecchio,Detroit Red Wings,35,19,6,70,5,15,6,3,0,2,3,54
8446142,Gerry Ehman,Detroit Red Wings,14,12,16,44,0,5,16,3,0,0,0,26
8446301,Dunc Fisher,Detroit Red Wings,0,0,0,7,0,0,0,0,0,0,0,0
8446599,Warren Godfrey,Detroit Red Wings,4,6,44,69,0,1,44,0,0,0,0,10
8446601,Pete Goegan,Detroit Red Wings,11,1,109,67,0,3,109,0,0,0,0,12
8446783,John Hendrickson,Detroit Red Wings,0,0,2,3,0,0,2,0,0,0,0,0
8446898,Chuck Holmes,Detroit Red Wings,3,0,6,15,0,0,6,0,0,0,0,3
8447149,Red Kelly,Detroit Red Wings,13,8,34,67,1,3,34,1,0,2,3,21
8447164,Forbes Kennedy,Detroit Red Wings,4,1,47,67,0,0,47,0,0,0,1,5
8447274,Claude Laforge,Detroit Red Wings,5,2,18,57,0,0,18,0,0,0,0,7
8447527,Len Lunde,Detroit Red Wings,12,14,15,68,6,11,15,1,0,0,0,26
8447611,Lou Marcon,Detroit Red Wings,1,0,12,21,0,0,12,0,0,0,0,1
8447676,Tom McCarthy,Detroit Red Wings,3,2,4,15,1,1,4,0,0,0,0,5
8447786,Jack McIntyre,Detroit Red Wings,14,15,14,55,5,14,14,3,0,0,0,29
8447817,Billy McNeill,Detroit Red Wings,5,2,32,54,0,0,32,0,0,0,0,7
8447818,Stu McNeill,Detroit Red Wings,1,1,2,3,0,0,2,0,0,0,0,2
8447854,Nick Mickoski,Detroit Red Wings,15,11,20,66,2,6,20,2,0,3,3,26
8447899,Gus Mortson,Detroit Red Wings,1,0,22,36,0,0,22,0,0,0,0,1
8448000,Gordie Howe,Detroit Red Wings,46,32,57,70,8,28,57,5,0,0,1,78
8448214,Marcel Pronovost,Detroit Red Wings,21,11,44,69,1,3,44,0,0,0,3,32
8449196,Gord Strate,Detroit Red Wings,0,0,6,11,0,0,6,0,0,0,0,0
8449274,Norm Ullman,Detroit Red Wings,36,22,42,69,5,10,42,5,0,0,1,58
8449556,Johnny Wilson,Detroit Red Wings,17,11,18,70,4,7,18,2,0,0,0,28
8445028,Jimmy Bartlett,New York Rangers,9,11,118,70,1,1,118,3,0,1,2,20
8445032,Andy Bathgate,New York Rangers,48,40,48,70,9,29,48,3,0,1,1,88
8445147,Jack Bownass,New York Rangers,2,1,20,35,0,0,20,1,0,0,0,3
8445305,Larry Cahan,New York Rangers,0,1,8,16,0,0,8,0,0,0,0,1
8445468,Hank Ciesla,New York Rangers,14,6,21,69,0,1,21,2,0,0,0,20
8445510,Les Colwill,New York Rangers,6,7,16,69,0,0,16,3,0,2,3,13
8446343,Lou Fontinato,New York Rangers,6,7,149,64,0,0,149,1,0,0,0,13
8446513,Bill Gadsby,New York Rangers,46,5,56,70,1,21,56,0,0,1,4,51
8446690,John Hanna,New York Rangers,10,1,83,70,0,0,83,0,0,0,0,11
8446760,Andy Hebenton,New York Rangers,29,33,8,70,15,21,8,2,0,1,1,62
8446784,Camille Henry,New York Rangers,35,23,2,70,10,31,2,3,0,0,0,58
8446840,Wally Hergesheimer,New York Rangers,0,3,6,22,0,0,6,1,0,0,0,3
8446926,Harry Howell,New York Rangers,10,4,101,70,0,2,101,0,0,0,0,14
8447016,Earl Ingarfield,New York Rangers,2,1,6,35,0,0,6,0,0,0,0,3
8448177,Larry Popein,New York Rangers,21,13,28,61,2,2,28,1,0,0,0,34
8448191,Dean Prentice,New York Rangers,33,17,11,70,5,8,11,2,0,0,0,50
8448974,Eddie Shack,New York Rangers,14,7,105,67,0,1,105,1,0,0,0,21
8449203,Red Sullivan,New York Rangers,42,21,54,70,7,25,54,3,0,1,1,63
8444853,Norm Johnson,Boston Bruins,17,3,33,46,0,0,33,0,0,0,0,20
8444970,Bob Armstrong,Boston Bruins,9,1,50,59,0,0,50,0,0,0,0,10
8445081,Jack Bionda,Boston Bruins,1,0,2,3,0,0,2,0,0,0,0,1
8445111,Leo Boivin,Boston Bruins,16,5,94,70,0,2,94,0,0,0,2,21
8445240,Johnny Bucyk,Boston Bruins,36,24,36,69,2,13,36,6,0,0,0,60
8445371,Real Chevrefils,Boston Bruins,5,1,8,30,0,0,8,1,0,0,0,6
8446318,Fern Flaman,Boston Bruins,21,0,101,70,0,1,101,0,0,0,0,21
8446577,Jean-Guy Gendron,Boston Bruins,9,15,57,60,3,6,57,0,0,0,0,24
8446864,Larry Hillman,Boston Bruins,10,3,11,55,2,9,11,0,0,0,1,13
8446918,Bronco Horvath,Boston Bruins,20,19,58,45,7,10,58,5,0,0,0,39
8447260,Leo Labine,Boston Bruins,23,9,74,70,1,3,74,0,0,0,0,32
8447351,Larry Leach,Boston Bruins,12,4,26,29,0,2,26,1,0,0,0,16
8447547,Fleming MacKell,Boston Bruins,23,17,28,57,6,12,28,2,0,3,3,40
8447792,Don McKenney,Boston Bruins,30,32,20,70,5,16,20,6,0,1,1,62
8447880,Doug Mohns,Boston Bruins,24,6,40,47,1,10,40,2,0,0,1,30
8447895,Jim Morrison,Boston Bruins,17,8,42,70,2,7,42,1,0,0,0,25
8448176,Dan Poliziani,Boston Bruins,0,0,0,1,0,0,0,0,0,0,0,0
8448295,Gord Redahl,Boston Bruins,1,0,0,18,0,0,0,0,0,0,0,1
8448299,Larry Regan,Boston Bruins,27,9,12,68,2,6,12,0,0,0,1,36
8448305,Dutch Reibel,Boston Bruins,8,6,14,63,1,5,14,0,0,1,1,14
8449176,Vic Stasiuk,Boston Bruins,33,27,63,70,7,9,63,5,0,0,0,60
8449244,Jerry Toppazzini,Boston Bruins,23,21,61,70,2,10,61,3,0,0,2,44
8449647,Ken Yackel,Boston Bruins,0,0,2,6,0,0,2,0,0,0,0,0
8444996,Ralph Backstrom,Montréal Canadiens,22,18,17,64,1,2,17,2,0,0,0,40
8445116,Marcel Bonin,Montréal Canadiens,30,13,38,57,2,6,38,3,0,0,0,43
8445408,Jean Beliveau,Montréal Canadiens,46,45,69,64,13,30,69,7,0,0,1,91
8445835,Ian Cushenan,Montréal Canadiens,2,1,26,35,0,0,26,0,0,0,0,3
8446579,Bernie Geoffrion,Montréal Canadiens,44,22,30,59,7,26,30,3,0,0,0,66
8446623,Phil Goyette,Montréal Canadiens,18,10,8,63,0,0,8,2,0,0,0,28
8446728,Doug Harvey,Montréal Canadiens,16,4,64,61,1,6,64,1,0,0,0,20
8447101,Tom Johnson,Montréal Canadiens,29,10,76,70,4,13,76,2,0,1,1,39
8447322,Al Langlois,Montréal Canadiens,3,0,22,48,0,0,22,0,0,0,0,3
8447620,Donnie Marshall,Montréal Canadiens,22,10,12,70,3,7,12,2,0,0,2,32
8447744,Ab McDonald,Montréal Canadiens,23,13,35,69,2,4,35,1,0,0,0,36
8447886,Dickie Moore,Montréal Canadiens,55,41,61,70,13,28,61,7,0,1,1,96
8448213,Andre Pronovost,Montréal Canadiens,14,9,48,70,0,0,48,1,0,0,0,23
8448215,Claude Provost,Montréal Canadiens,22,16,37,69,0,1,37,4,0,1,1,38
8448320,Henri Richard,Montréal Canadiens,30,21,33,63,2,9,33,1,0,0,0,51
8448321,Maurice Richard,Montréal Canadiens,21,17,27,42,4,13,27,2,0,0,0,38
8449214,Jean-Guy Talbot,Montréal Canadiens,17,4,77,69,0,0,77,0,0,0,0,21
8449270,Bob Turner,Montréal Canadiens,24,4,66,68,0,2,66,1,0,1,2,28
8446856,Bill Hicke,Montréal Canadiens,0,0,0,0,0,0,0,0,0,0,0,0
8447901,Ken Mosdell,Montréal Canadiens,0,0,0,0,0,0,0,0,0,0,0,0
8444868,Gary Aldcorn,Toronto Maple Leafs,3,0,2,5,0,0,2,0,0,0,0,3
8444971,George Armstrong,Toronto Maple Leafs,16,20,37,59,3,5,37,3,0,1,2,36
8445036,Bob Baun,Toronto Maple Leafs,8,1,87,51,0,0,87,0,0,0,0,9
8445696,Carl Brewer,Toronto Maple Leafs,21,3,123,69,2,4,123,0,0,0,0,24
8445805,Dave Creighton,Toronto Maple Leafs,9,3,4,34,1,5,4,0,0,0,0,12
8445825,Barry Cullen,Toronto Maple Leafs,8,6,15,40,0,1,15,0,0,0,0,14
8445826,Brian Cullen,Toronto Maple Leafs,14,4,10,59,0,4,10,0,0,0,0,18
8445957,Dick Duff,Toronto Maple Leafs,24,29,71,69,4,10,71,5,0,1,1,53
8446142,Gerry Ehman,Toronto Maple Leafs,14,12,16,44,0,5,16,3,0,0,0,26
8446707,Billy Harris,Toronto Maple Leafs,30,22,29,70,4,9,29,3,0,0,1,52
8446917,Tim Horton,Toronto Maple Leafs,21,5,76,70,0,1,76,2,0,0,3,26
8447233,Steve Kraftcheck,Toronto Maple Leafs,0,1,0,8,1,1,0,0,0,0,0,1
8447621,Willie Marshall,Toronto Maple Leafs,1,0,2,9,0,0,2,0,0,0,0,1
8447855,Rudy Migay,Toronto Maple Leafs,1,1,4,19,0,1,4,0,0,1,1,2
8448001,Bob Nevin,Toronto Maple Leafs,0,0,2,2,0,0,2,0,0,0,0,0
8448057,Bert Olmstead,Toronto Maple Leafs,31,10,74,70,3,8,74,0,0,1,2,41
8448194,Noel Price,Toronto Maple Leafs,0,0,4,28,0,0,4,0,0,0,0,0
8448227,Bob Pulford,Toronto Maple Leafs,14,23,55,70,3,3,55,5,0,5,5,37
8448259,Marc Reaume,Toronto Maple Leafs,5,1,67,51,0,0,67,1,0,0,1,6
8448299,Larry Regan,Toronto Maple Leafs,27,9,12,68,2,6,12,0,0,0,1,36
8449044,Frank Mahovlich,Toronto Maple Leafs,27,22,94,63,6,16,94,3,0,0,0,49
8449155,Allan Stanley,Toronto Maple Leafs,22,1,47,70,0,9,47,0,0,0,3,23
8449192,Ron Stewart,Toronto Maple Leafs,13,21,23,70,6,7,23,2,0,1,3,34
8445506,Gary Collins,Toronto Maple Leafs,0,0,0,0,0,0,0,0,0,0,0,0
