id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8445515,Pete Conacher,Chicago Blackhawks,11,12,12,70,0,5,12,2,0,0,0,23
8445805,Dave Creighton,Chicago Blackhawks,8,9,14,63,1,3,14,3,0,0,0,17
8445851,Lorne Davis,Chicago Blackhawks,5,0,6,30,0,0,6,0,0,0,0,5
8445888,Al Dewsbury,Chicago Blackhawks,1,0,10,12,0,0,10,0,0,0,0,1
8446333,Lee Fogolin,Chicago Blackhawks,1,0,16,9,0,0,16,0,0,0,0,1
8446513,Bill Gadsby,Chicago Blackhawks,13,11,61,70,2,6,61,2,0,1,1,24
8446562,Dick Gamble,Chicago Blackhawks,0,2,6,14,1,1,6,1,0,0,0,2
8446745,Bob Hassard,Chicago Blackhawks,0,0,4,17,0,0,4,0,0,0,0,0
8446859,Ike Hildebrand,Chicago Blackhawks,0,0,0,3,0,0,0,0,0,0,0,0
8446896,Gord Hollingworth,Chicago Blackhawks,9,3,135,70,1,1,135,0,0,0,0,12
8447044,Lou Jankowski,Chicago Blackhawks,2,3,8,40,0,0,8,0,0,0,0,5
8447502,Ed Litzenberger,Chicago Blackhawks,28,23,40,73,5,15,40,3,0,0,0,51
8447624,Frank Martin,Chicago Blackhawks,8,4,35,66,0,2,35,0,0,0,0,12
8447632,Paul Masnick,Chicago Blackhawks,1,1,8,30,0,0,8,0,0,0,0,2
8447716,John McCormack,Chicago Blackhawks,7,5,8,63,0,0,8,1,0,1,1,12
8447786,Jack McIntyre,Chicago Blackhawks,13,16,40,65,5,7,40,1,0,0,0,29
8447854,Nick Mickoski,Chicago Blackhawks,33,10,48,70,4,16,48,2,0,0,0,43
8447899,Gus Mortson,Chicago Blackhawks,11,2,133,65,0,0,133,0,0,0,0,13
8447902,Bill Mosienko,Chicago Blackhawks,15,12,24,64,3,4,24,1,0,0,0,27
8448223,Metro Prystai,Chicago Blackhawks,16,13,37,69,3,11,37,0,0,1,1,29
8449155,Allan Stanley,Chicago Blackhawks,16,10,24,64,2,8,24,0,0,0,0,26
8449202,Frank Sullivan,Chicago Blackhawks,0,0,0,1,0,0,0,0,0,0,0,0
8449203,Red Sullivan,Chicago Blackhawks,42,19,51,70,9,23,51,1,0,0,0,61
8449241,Ray Timgren,Chicago Blackhawks,1,1,4,15,0,0,4,0,0,0,1,2
8449244,Jerry Toppazzini,Chicago Blackhawks,18,9,59,70,1,4,59,1,0,2,3,27
8449369,Harry Watson,Chicago Blackhawks,17,15,4,51,3,12,4,1,0,0,0,32
8449557,Larry Wilson,Chicago Blackhawks,11,12,37,63,3,5,37,0,0,0,0,23
8444873,Keith Allen,Detroit Red Wings,0,0,4,18,0,0,4,0,0,0,0,0
8445116,Marcel Bonin,Detroit Red Wings,20,16,53,69,2,4,53,2,0,0,0,36
8445851,Lorne Davis,Detroit Red Wings,5,0,6,30,0,0,6,0,0,0,0,5
8445865,Alex Delvecchio,Detroit Red Wings,31,17,37,70,3,15,37,3,0,0,0,48
8445909,Bill Dineen,Detroit Red Wings,9,10,36,69,3,4,36,3,0,0,0,19
8446603,Bob Goldham,Detroit Red Wings,16,1,14,69,0,1,14,0,0,0,0,17
8446751,Jim Hay,Detroit Red Wings,1,0,20,21,0,1,20,0,0,0,0,1
8446864,Larry Hillman,Detroit Red Wings,0,0,2,6,0,0,2,0,0,0,0,0
8447149,Red Kelly,Detroit Red Wings,30,15,28,70,6,13,28,3,0,3,5,45
8447471,Tony Leswick,Detroit Red Wings,17,10,137,70,0,1,137,1,0,1,2,27
8447500,Ted Lindsay,Detroit Red Wings,19,19,85,49,7,12,85,8,0,0,0,38
8448000,Gordie Howe,Detroit Red Wings,33,29,68,64,7,18,68,5,0,2,2,62
8448103,Marty Pavelich,Detroit Red Wings,15,15,59,70,0,2,59,3,0,1,2,30
8448169,Don Poile,Detroit Red Wings,0,0,0,4,0,0,0,0,0,0,0,0
8448214,Marcel Pronovost,Detroit Red Wings,25,9,88,70,1,6,88,2,0,0,1,34
8448223,Metro Prystai,Detroit Red Wings,16,13,37,69,3,11,37,0,0,1,1,29
8448305,Dutch Reibel,Detroit Red Wings,41,25,15,70,8,24,15,6,0,0,1,66
8449050,Glen Skov,Detroit Red Wings,16,14,53,70,1,3,53,3,0,0,0,30
8449176,Vic Stasiuk,Detroit Red Wings,11,8,67,59,3,6,67,1,0,0,0,19
8449556,Johnny Wilson,Detroit Red Wings,15,12,14,70,5,12,14,2,0,0,0,27
8449598,Benny Woit,Detroit Red Wings,3,2,22,62,0,0,22,0,0,0,0,5
8449685,Ed Zeniuk,Detroit Red Wings,0,0,0,2,0,0,0,0,0,0,0,0
8445032,Andy Bathgate,New York Rangers,20,20,37,70,8,14,37,1,0,0,0,40
8445130,Dick Bouchard,New York Rangers,0,0,0,1,0,0,0,0,0,0,0,0
