id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8448179,Jack Portland,Boston Bruins,4,2,58,46,0,1,58,0,0,0,0,6
8448784,Charlie Sands,Boston Bruins,5,18,6,47,0,0,6,1,0,0,1,23
8448931,Milt Schmidt,Boston Bruins,8,2,15,26,0,0,15,1,0,0,0,10
8449019,Al Shields,Boston Bruins,4,3,68,44,0,1,68,0,0,1,1,7
8449024,Eddie Shore,Boston Bruins,1,3,12,20,0,0,12,1,0,0,0,4
8449077,Hooley Smith,Boston Bruins,10,8,36,44,1,1,36,1,1,0,0,18
8449189,Nels Stewart,Boston Bruins,12,23,37,43,10,11,37,2,0,0,0,35
8449381,Cooney Weiland,Boston Bruins,9,6,6,48,1,1,6,0,0,0,0,15
8445098,Toe Blake,Montréal Canadiens,12,10,12,43,4,6,12,2,3,0,0,22
8445184,George Brown,Montréal Canadiens,6,4,10,27,2,3,10,1,0,0,0,10
8445296,Walt Buswell,Montréal Canadiens,4,0,30,44,0,2,30,0,0,0,0,4
8445884,Joffre Desilets,Montréal Canadiens,12,7,17,48,0,2,17,0,0,0,0,19
8445953,Polly Drouin,Montréal Canadiens,0,0,0,5,0,0,0,0,0,0,0,0
8446553,Johnny Gagnon,Montréal Canadiens,16,20,38,48,3,7,38,6,4,1,1,36
8446621,Red Goupille,Montréal Canadiens,0,0,0,5,0,0,0,0,0,0,0,0
8446753,Paul Haynes,Montréal Canadiens,18,8,24,47,0,3,24,1,0,0,0,26
8447052,Roger Jenkins,Montréal Canadiens,6,1,14,37,0,0,14,1,0,0,0,7
8447110,Aurel Joliat,Montréal Canadiens,15,17,30,47,1,3,30,4,0,0,1,32
8447466,Pit Lepine,Montréal Canadiens,8,7,15,34,0,3,15,0,0,0,0,15
8447516,Rod Lorrain,Montréal Canadiens,6,3,8,47,0,0,8,1,0,0,0,9
8447560,Bill MacKenzie,Montréal Canadiens,4,4,28,48,2,3,28,0,0,0,0,8
8447604,Georges Mantha,Montréal Canadiens,14,13,17,47,3,9,17,3,0,0,0,27
8447777,Jack McGill,Montréal Canadiens,2,5,9,44,0,0,9,1,0,0,0,7
8447864,Bill Miller,Montréal Canadiens,1,3,12,48,1,1,12,3,0,0,0,4
8447884,Armand Mondou,Montréal Canadiens,1,1,0,7,1,1,0,0,0,0,0,2
8447888,Howie Morenz,Montréal Canadiens,16,4,12,30,0,1,12,0,0,0,0,20
8448605,Paul Runge,Montréal Canadiens,10,5,8,36,0,1,8,1,0,0,0,15
8449038,Babe Siebert,Montréal Canadiens,20,8,38,44,2,4,38,1,0,0,0,28
8444954,Syl Apps,Toronto Maple Leafs,29,16,10,48,2,9,10,1,0,1,2,45
8445113,Buzz Boll,Toronto Maple Leafs,3,6,12,25,1,1,12,0,0,0,0,9
8445471,King Clancy,Toronto Maple Leafs,0,1,4,6,0,0,4,1,0,0,0,1
8445512,Charlie Conacher,Toronto Maple Leafs,5,3,13,15,0,4,13,0,0,0,0,8
8445846,Bob Davidson,Toronto Maple Leafs,7,8,43,46,1,1,43,2,0,0,0,15
8445854,Hap Day,Toronto Maple Leafs,4,3,20,48,0,0,20,1,0,0,0,7
8445950,Gordie Drillon,Toronto Maple Leafs,17,16,2,41,4,8,2,5,0,0,0,33
8446298,Frank Finnigan,Toronto Maple Leafs,7,2,4,48,0,0,4,1,0,0,0,9
8446460,Jimmy Fowler,Toronto Maple Leafs,11,7,22,48,0,4,22,2,1,1,1,18
8446689,Reg Hamilton,Toronto Maple Leafs,7,3,32,39,1,1,32,0,0,0,0,10
8446915,Red Horner,Toronto Maple Leafs,9,3,134,48,0,2,134,0,0,0,0,12
8446923,Jack Howard,Toronto Maple Leafs,0,0,0,2,0,0,0,0,0,0,0,0
8447023,Art Jackson,Toronto Maple Leafs,0,2,2,14,0,0,2,0,0,0,0,2
8447025,Busher Jackson,Toronto Maple Leafs,19,21,12,46,4,5,12,6,1,0,2,40
8447050,James Jarvis,Toronto Maple Leafs,0,1,0,24,0,0,0,0,0,0,0,1
8447150,Pep Kelly,Toronto Maple Leafs,4,15,8,45,2,3,8,2,0,0,0,19
8447163,Bill Kendall,Toronto Maple Leafs,4,5,10,39,0,0,10,0,0,1,1,9
8447850,Nick Metz,Toronto Maple Leafs,11,9,19,48,0,0,19,3,1,2,2,20
8448088,George Parsons,Toronto Maple Leafs,0,0,0,5,0,0,0,0,0,0,0,0
8449022,Jack Shill,Toronto Maple Leafs,4,4,26,32,1,2,26,0,0,0,0,8
8449233,Bill Thoms,Toronto Maple Leafs,9,10,14,48,0,0,14,0,0,0,0,19
8445099,Russ Blinco,Montreal Maroons,12,6,2,45,0,4,2,2,0,0,1,18
8445307,Herb Cain,Montreal Maroons,17,13,18,42,2,4,18,0,0,0,0,30
8445347,Gerry Carson,Montreal Maroons,3,1,28,42,0,0,28,0,0,0,0,4
8445514,Lionel Conacher,Montreal Maroons,19,6,64,47,1,7,64,3,0,1,2,25
8446182,Stewart Evans,Montreal Maroons,7,6,54,48,0,1,54,3,1,0,0,13
8446628,Bob Gracie,Montreal Maroons,25,11,18,48,0,5,18,1,1,0,0,36
8447052,Roger Jenkins,Montreal Maroons,6,1,14,37,0,0,14,1,0,0,0,7
8447132,Max Kaminsky,Montreal Maroons,0,0,0,6,0,0,0,0,0,0,0,0
8447560,Bill MacKenzie,Montreal Maroons,4,4,28,48,2,3,28,0,0,0,0,8
8447614,Gus Marker,Montreal Maroons,12,10,22,48,1,3,22,0,0,0,0,22
8448034,Baldy Northcott,Montreal Maroons,14,15,18,48,2,3,18,4,0,2,3,29
8448241,Yip Radley,Montreal Maroons,1,0,13,17,0,0,13,0,0,0,0,1
8448372,Earl Robinson,Montreal Maroons,18,16,19,48,7,8,19,3,0,2,3,34
8448605,Paul Runge,Montreal Maroons,10,5,8,36,0,1,8,1,0,0,0,15
8449001,Gerry Shannon,Montreal Maroons,7,9,13,31,0,2,13,1,0,0,0,16
8449264,Dave Trottier,Montreal Maroons,11,12,33,43,3,4,33,2,0,0,0,23
8449308,Carl Voss,Montreal Maroons,2,0,4,23,0,0,4,0,0,0,0,2
8449341,Jimmy Ward,Montreal Maroons,14,14,34,40,0,2,34,3,1,0,2,28
8449383,Cy Wentworth,Montreal Maroons,4,3,29,43,0,0,29,0,0,0,0,7
8444931,Tom Anderson,New York Americans,15,10,24,41,3,6,24,1,0,0,0,25
8444982,Ossie Asmundson,New York Americans,0,0,0,1,0,0,0,0,0,0,0,0
8445042,Frank Beisler,New York Americans,0,0,0,1,0,0,0,0,0,0,0,0
8445333,Lorne Carr,New York Americans,16,18,22,48,3,7,22,3,0,0,0,34
8445362,Art Chapman,New York Americans,23,8,36,39,1,6,36,0,0,0,0,31
8445648,Baldy Cotton,New York Americans,0,2,23,29,1,1,23,1,0,0,0,2
8445830,Les Cunningham,New York Americans,8,1,19,23,0,0,19,0,0,0,0,9
8445926,John Doran,New York Americans,1,0,10,21,0,0,10,0,0,0,0,1
8446152,Hap Emms,New York Americans,8,4,48,46,0,2,48,0,0,0,0,12
8446215,Wilf Field,New York Americans,0,0,0,2,0,0,0,0,0,0,0,0
8446559,John Gallagher,New York Americans,0,1,8,19,0,0,8,0,0,0,0,1
8446631,Ted Graham,New York Americans,1,2,20,32,0,0,20,0,0,0,0,3
8446771,Tony Hemmerling,New York Americans,3,3,4,19,0,0,4,0,0,0,0,6
8447027,Lloyd Jackson,New York Americans,2,1,0,11,0,1,0,1,0,0,0,3
8447052,Roger Jenkins,New York Americans,6,1,14,37,0,0,14,1,0,0,0,7
8447056,Joe Jerwa,New York Americans,13,9,57,46,0,0,57,1,0,0,0,22
8447130,Walter Kalbfleish,New York Americans,0,0,4,7,0,0,4,0,0,0,0,0
8447221,Lloyd Klein,New York Americans,1,2,2,14,0,0,2,0,0,0,0,3
8447306,Joe Lamb,New York Americans,9,3,51,48,0,0,51,0,0,0,0,12
8447470,Pete Leswick,New York Americans,0,1,0,1,0,0,0,1,0,0,0,1
8447924,Allan Murray,New York Americans,2,0,22,40,0,0,22,0,0,0,1,2
8448055,Harry Oliver,New York Americans,1,2,2,20,0,1,2,1,0,0,0,3
8448309,Gord Reid,New York Americans,0,0,2,1,0,0,2,0,0,0,0,0
8448946,Sweeney Schriner,New York Americans,25,21,17,48,1,12,17,2,0,0,0,46
8449019,Al Shields,New York Americans,4,3,68,44,0,1,68,0,0,1,1,7
8449189,Nels Stewart,New York Americans,12,23,37,43,10,11,37,2,0,0,0,35
8449593,Eddie Wiseman,New York Americans,19,14,12,44,3,8,12,1,0,0,0,33
