id,fullName,teamName,assists,goals,pim,shots,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,plusMinus,points
8445202,Jamie Baker,Quebec Nordiques,10,7,32,77,52,3,5,32,9.1,1,0,0,0,-5,17
8445253,Don Barber,Quebec Nordiques,6,1,6,24,25,0,2,6,4.2,0,0,0,0,-6,7
8446017,Gino Cavallini,Quebec Nordiques,14,10,44,111,66,0,6,44,9.0,2,0,0,0,-9,24
8446825,Steven Finn,Quebec Nordiques,7,4,194,63,65,0,3,194,6.3,0,0,0,0,-9,11
8446873,Bryan Fogarty,Quebec Nordiques,12,3,16,30,20,0,7,16,10.0,0,0,0,0,-15,15
8446935,Marc Fortier,Quebec Nordiques,9,5,33,42,39,2,2,33,11.9,1,0,0,0,-7,14
8447363,Alexei Gusarov,Quebec Nordiques,18,5,22,66,68,3,8,22,7.6,1,0,0,1,-9,23
8447985,Mike Hough,Quebec Nordiques,22,16,77,92,61,6,12,77,17.4,1,0,2,3,-1,38
8448394,Kevin Kaminski,Quebec Nordiques,0,0,45,6,5,0,0,45,0.0,0,0,0,0,-2,0
8448534,John Kordic,Quebec Nordiques,2,0,115,3,18,0,0,115,0.0,0,0,0,0,-3,2
8448674,Claude Lapointe,Quebec Nordiques,20,13,86,95,78,0,1,86,13.7,2,0,2,3,-8,33
8448797,Curtis Leschyshyn,Quebec Nordiques,12,5,42,61,42,3,10,42,8.2,1,0,0,0,-28,17
8449093,Steve Maltais,Quebec Nordiques,1,2,2,6,12,0,0,2,33.3,0,0,0,0,-1,3
8449136,Dave Marcinyshyn,Quebec Nordiques,0,0,26,3,5,0,0,26,0.0,0,0,0,0,-1,0
8449401,Michael McNeil,Quebec Nordiques,4,1,8,15,26,1,4,8,6.7,0,0,0,0,-8,5
8449463,Ken McRae,Quebec Nordiques,1,0,31,10,10,0,0,31,0.0,0,0,0,0,-5,1
8449633,Kip Miller,Quebec Nordiques,12,6,14,49,39,2,4,14,12.2,2,0,0,0,-22,18
8449698,Stephane Morin,Quebec Nordiques,8,2,14,41,30,0,0,14,4.9,0,0,0,0,-2,10
8449895,Owen Nolan,Quebec Nordiques,31,42,183,190,75,17,24,183,22.1,0,0,0,0,-9,73
8450200,Greg Paslawski,Quebec Nordiques,17,28,18,134,80,5,12,18,20.9,4,0,1,2,-12,45
8450267,Scott Pearson,Quebec Nordiques,2,1,14,14,10,0,1,14,7.1,0,0,0,0,-5,3
8450650,Herb Raglan,Quebec Nordiques,14,6,120,79,62,0,1,120,7.6,0,0,0,0,-5,20
8451101,Joe Sakic,Quebec Nordiques,65,29,20,217,69,6,31,20,13.4,1,0,3,7,5,94
8451567,Doug Smail,Quebec Nordiques,18,10,47,72,46,0,2,47,13.9,1,0,1,3,-11,28
8451570,Greg Smyth,Quebec Nordiques,3,1,153,34,36,0,1,153,2.9,0,0,0,0,-3,4
8451774,Mats Sundin,Quebec Nordiques,43,33,103,231,80,8,20,103,14.3,2,0,2,2,-19,76
8451840,Mikhail Tatarinov,Quebec Nordiques,27,11,72,191,66,5,14,72,5.8,1,0,0,4,8,38
8451917,John Tonelli,Quebec Nordiques,11,3,51,45,52,2,9,51,6.7,1,0,0,0,-5,14
8452019,Tony Twist,Quebec Nordiques,1,0,164,9,44,0,0,164,0.0,0,0,0,0,-3,1
8452159,Wayne Van Dorp,Quebec Nordiques,5,3,109,19,24,0,1,109,15.8,0,0,0,0,5,8
8452209,Randy Velischek,Quebec Nordiques,3,2,22,23,38,0,0,22,8.7,0,0,0,1,-3,5
8452221,Mark Vermette,Quebec Nordiques,0,1,8,12,10,0,0,8,8.3,0,0,0,0,-6,1
8452516,Craig Wolanin,Quebec Nordiques,11,2,80,71,69,0,0,80,2.8,0,0,0,1,-12,13
8455838,Stephane Charbonneau,Quebec Nordiques,0,0,0,4,2,0,0,0,0.0,0,0,0,0,-2,0
8456283,Adam Foote,Quebec Nordiques,5,2,44,55,46,0,1,44,3.6,0,0,0,0,-4,7
8456770,Valeri Kamensky,Quebec Nordiques,14,7,14,42,23,2,9,14,16.7,1,0,0,0,-1,21
8456852,Jon Klemm,Quebec Nordiques,1,0,0,2,4,0,0,0,0.0,0,0,0,0,2,1
8456956,Dan Lambert,Quebec Nordiques,9,6,22,42,28,2,7,22,14.3,0,0,0,0,-5,15
8457901,Andrew Rymsha,Quebec Nordiques,0,0,23,4,6,0,0,23,0.0,0,0,0,0,-3,0
8458534,Martin Rucinsky,Quebec Nordiques,1,1,2,5,6,0,0,2,20.0,0,0,0,0,-2,2
8458582,Dave Karpa,Quebec Nordiques,0,0,14,2,4,0,0,14,0.0,0,0,0,0,2,0
8458617,Bill Lindsay,Quebec Nordiques,4,2,14,35,23,0,0,14,5.7,1,0,0,0,-6,6
8445118,Brent Ashton,Winnipeg Jets (1979),22,18,51,130,68,6,10,51,13.8,1,0,1,1,-7,40
