id,fullName,teamName,assists,goals,pim,shots,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,plusMinus,points
8445617,Bob Bourne,New York Islanders,3,2,13,16,14,0,1,13,12.5,1,0,0,0,-2,5
8446482,Jude Drouin,New York Islanders,41,21,58,153,76,10,23,58,13.73,2,0,0,0,18,62
8446932,Dave Fortier,New York Islanders,2,0,68,58,59,0,0,68,0.0,0,0,0,1,10,2
8447193,Clark Gillies,New York Islanders,27,34,96,210,80,15,26,96,16.19,6,0,0,0,20,61
8447577,Billy MacMillan,New York Islanders,7,9,10,75,64,0,0,10,12.0,2,0,0,0,5,16
8447658,Billy Harris,New York Islanders,38,32,54,228,80,16,34,54,14.04,4,0,0,2,22,70
8447666,Gerry Hart,New York Islanders,18,6,151,110,80,0,0,151,5.45,0,0,0,1,35,24
8447740,Lorne Henning,New York Islanders,10,7,16,84,80,0,0,16,8.33,0,0,4,7,6,17
8447995,Garry Howatt,New York Islanders,13,21,197,115,80,0,0,197,18.26,2,0,0,0,25,34
8448811,Dave Lewis,New York Islanders,19,0,54,91,73,0,0,54,0.0,0,0,0,0,29,19
8449191,Ralph Stewart,New York Islanders,7,6,2,28,31,0,0,2,21.43,1,0,1,1,3,13
8449206,Bert Marshall,New York Islanders,16,0,72,70,71,0,1,72,0.0,0,0,0,0,37,16
8449384,Ed Westfall,New York Islanders,31,25,27,154,80,6,15,27,16.23,3,0,2,6,18,56
8449932,Bobby Nystrom,New York Islanders,25,23,106,185,80,2,5,106,12.43,4,0,0,0,24,48
8450196,J.P. Parise,New York Islanders,35,22,80,152,80,5,15,80,14.47,4,0,2,2,12,57
8450505,Denis Potvin,New York Islanders,67,31,100,256,78,18,54,100,12.11,4,0,0,2,12,98
8450508,Jean Potvin,New York Islanders,55,17,74,167,78,9,46,74,10.18,2,0,1,1,16,72
8450554,Pat Price,New York Islanders,2,0,2,4,4,0,0,2,0.0,0,0,0,0,4,2
8451741,Andre St. Laurent,New York Islanders,17,9,56,101,67,0,0,56,8.91,2,0,0,0,14,26
8451965,Bryan Trottier,New York Islanders,63,32,21,178,80,11,41,21,17.98,5,0,1,1,27,95
8445399,John Bednarski,New York Rangers,8,1,77,62,59,0,1,77,1.61,0,0,0,0,-15,9
8445456,Nick Beverley,New York Rangers,8,1,46,75,63,0,0,46,1.33,0,0,0,0,-9,9
8445505,Bill Collins,New York Rangers,4,4,38,47,50,0,1,38,8.51,0,0,1,1,-19,8
8446187,Bill Fairbairn,New York Rangers,15,13,8,160,80,2,2,8,8.13,2,0,1,1,-14,28
8446420,Wayne Dillon,New York Rangers,24,21,10,138,79,3,5,10,15.22,1,0,0,0,-10,45
8446714,Ron Harris,New York Rangers,1,0,0,1,3,0,0,0,0.0,0,0,0,0,-1,1
8446722,Phil Esposito,New York Rangers,48,35,36,274,74,19,40,36,12.77,2,0,1,1,-39,83
8446894,Jerry Holland,New York Rangers,4,7,6,50,36,2,3,6,14.0,1,0,0,0,-5,11
8446904,Greg Holst,New York Rangers,0,0,0,0,2,0,0,0,0,0,0,0,0,-3,0
8447045,Doug Jarrett,New York Rangers,4,0,19,45,45,0,0,19,0.0,0,0,0,0,-26,4
8447172,Rod Gilbert,New York Rangers,50,36,32,211,70,9,29,32,17.06,4,0,0,0,-8,86
8447409,Ron Greschner,New York Rangers,21,6,93,176,77,2,9,93,3.41,0,0,0,0,-50,27
8447617,Gilles Marotte,New York Rangers,17,4,34,113,57,1,2,34,3.54,0,0,0,1,-3,21
8447790,Pat Hickey,New York Rangers,22,14,36,157,70,0,8,36,8.92,1,0,0,0,-29,36
8448326,Eddie Johnstone,New York Rangers,1,2,4,6,10,0,0,4,33.33,0,0,0,0,4,3
8448671,Derek Sanderson,New York Rangers,43,24,63,200,73,6,18,63,12.0,1,0,6,9,5,67
8448812,Dale Lewis,New York Rangers,0,0,0,3,8,0,0,0,0.0,0,0,0,0,-2,0
8449103,Dave Maloney,New York Rangers,3,1,66,40,21,0,0,66,2.5,0,0,0,0,-7,4
8449179,Pete Stemkowski,New York Rangers,28,13,49,126,75,1,2,49,10.32,2,0,0,2,-7,41
8449587,Rick Middleton,New York Rangers,26,24,14,159,77,7,21,14,15.09,5,0,0,0,-39,50
8450206,Brad Park,New York Rangers,41,18,118,191,56,7,26,118,9.42,3,0,1,1,19,59
8450490,Greg Polis,New York Rangers,21,15,77,158,79,0,0,77,9.49,1,0,0,0,-8,36
8450646,Jean Ratelle,New York Rangers,69,36,18,214,80,17,42,18,16.82,4,0,1,2,20,105
8451098,Larry Sacharuk,New York Rangers,7,6,14,70,42,4,9,14,8.57,2,0,0,0,-14,13
8451916,Walt Tkaczuk,New York Rangers,28,8,56,142,78,1,4,56,5.63,1,0,0,1,-11,36
8452140,Carol Vadnais,New York Rangers,35,22,121,230,76,8,26,121,9.57,1,0,0,0,-15,57
8452232,Steve Vickers,New York Rangers,53,30,40,202,80,10,29,40,14.85,4,0,0,0,-16,83
8445252,Bill Barber,Philadelphia Flyers,62,50,104,380,80,15,38,104,13.16,10,0,4,7,74,112
8445520,Tom Bladon,Philadelphia Flyers,23,14,68,182,80,5,14,68,7.69,0,0,0,0,45,37
8445685,Mel Bridgman,Philadelphia Flyers,27,23,86,166,80,5,9,86,13.86,2,0,1,1,22,50
8445816,Terry Crisp,Philadelphia Flyers,9,6,28,48,38,1,1,28,12.5,1,0,0,0,7,15
8445943,Gary Dornhoefer,Philadelphia Flyers,35,28,128,152,74,13,25,128,18.42,3,0,0,1,13,63
8446098,Bobby Clarke,Philadelphia Flyers,89,30,136,194,76,10,38,136,15.46,2,0,4,6,83,119
8446530,Andre Dupont,Philadelphia Flyers,27,9,214,139,75,3,11,214,6.47,2,0,0,1,41,36
8447293,Larry Goodenough,Philadelphia Flyers,34,8,83,149,77,5,20,83,5.37,2,0,0,0,45,42
8447934,Paul Holmgren,Philadelphia Flyers,0,0,2,1,1,0,0,2,0.0,0,0,0,0,0,0
8448444,Bob Kelly,Philadelphia Flyers,8,12,125,103,79,0,0,125,11.65,3,0,0,0,3,20
8448495,Orest Kindrachuk,Philadelphia Flyers,49,26,101,181,76,5,19,101,14.36,2,0,2,3,33,75
8448729,Reggie Leach,Philadelphia Flyers,30,61,41,335,80,10,23,41,18.21,11,0,0,0,72,91
8448882,Ross Lonsberry,Philadelphia Flyers,28,19,87,209,80,4,9,87,9.09,0,0,0,0,30,47
