id,fullName,teamName,assists,goals,pim,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,points
8445003,Doug Baldwin,Chicago Blackhawks,0,0,2,5,0,0,2,0,0,0,0,0
8445062,Doug Bentley,Chicago Blackhawks,37,20,16,60,2,9,16,3,0,0,0,57
8445063,Max Bentley,Chicago Blackhawks,28,26,14,59,5,20,14,5,0,0,0,54
8445085,Hank Blade,Chicago Blackhawks,0,1,0,6,0,0,0,0,0,0,0,1
8445105,Gus Bodnar,Chicago Blackhawks,22,13,23,46,2,6,23,3,0,0,0,35
8445180,Adam Brown,Chicago Blackhawks,10,7,41,32,3,4,41,0,0,0,0,17
8445297,Dick Butler,Chicago Blackhawks,0,2,0,7,0,0,0,0,0,0,0,2
8445517,Roy Conacher,Chicago Blackhawks,27,22,4,52,1,9,4,7,0,0,0,49
8445902,Ernie Dickens,Chicago Blackhawks,15,5,30,54,3,6,30,0,0,0,0,20
8446513,Bill Gadsby,Chicago Blackhawks,10,6,66,60,2,3,66,1,0,0,0,16
8446575,George Gee,Chicago Blackhawks,25,14,18,60,1,4,18,0,0,0,1,39
8446603,Bob Goldham,Chicago Blackhawks,9,2,38,38,0,0,38,0,0,0,0,11
8446686,Red Hamill,Chicago Blackhawks,13,11,18,60,1,2,18,0,0,1,1,24
8447131,Alex Kaleta,Chicago Blackhawks,16,10,40,52,1,4,40,3,0,0,0,26
8447613,John Mariucci,Chicago Blackhawks,4,1,63,51,0,0,63,0,0,0,0,5
8447851,Art Michaluk,Chicago Blackhawks,0,0,0,5,0,0,0,0,0,0,0,0
8447902,Bill Mosienko,Chicago Blackhawks,9,16,0,40,2,3,0,1,0,0,0,25
8447977,Ralph Nattrass,Chicago Blackhawks,12,5,79,60,1,1,79,0,0,0,0,17
8448167,Bud Poile,Chicago Blackhawks,29,25,17,58,8,12,17,0,0,0,0,54
8448223,Metro Prystai,Chicago Blackhawks,11,7,25,54,0,0,25,1,0,0,0,18
8449183,Gaye Stewart,Chicago Blackhawks,29,27,83,61,2,12,83,1,0,0,0,56
8449228,Cy Thomas,Chicago Blackhawks,2,2,12,14,0,0,12,0,0,0,0,4
8444857,Sid Abel,Detroit Red Wings,30,14,69,60,3,9,69,0,0,0,0,44
8445193,Eddie Bruneteau,Detroit Red Wings,1,1,2,18,0,0,2,0,0,0,0,2
8445513,Jimmy Conacher,Detroit Red Wings,23,17,2,60,6,6,2,6,0,0,0,40
8445745,Gerry Couture,Detroit Red Wings,6,3,2,19,0,2,2,2,0,0,0,9
8446573,Fern Gauthier,Detroit Red Wings,5,1,2,35,0,1,2,0,0,0,2,6
8446656,Bep Guidolin,Detroit Red Wings,10,12,78,58,5,5,78,3,0,0,0,22
8446913,Pete Horeck,Detroit Red Wings,17,12,44,50,1,4,44,2,0,0,0,29
8447149,Red Kelly,Detroit Red Wings,14,6,13,60,0,3,13,0,0,1,3,20
8447500,Ted Lindsay,Detroit Red Wings,19,33,95,60,4,9,95,2,0,3,4,52
8447530,Pat Lundy,Detroit Red Wings,1,4,6,11,0,0,6,0,0,0,0,5
8447656,Doug McCaig,Detroit Red Wings,3,3,37,29,0,0,37,0,0,0,0,6
8447769,Jim McFadden,Detroit Red Wings,24,24,12,60,6,12,12,5,0,0,0,48
8447810,Max McNab,Detroit Red Wings,2,2,2,12,0,0,2,1,0,0,0,4
8447894,Don Morrison,Detroit Red Wings,15,10,6,40,0,1,6,1,0,0,0,25
8447898,Rod Morrison,Detroit Red Wings,7,8,4,34,0,0,4,2,0,0,0,15
8448000,Gordie Howe,Detroit Red Wings,28,16,63,60,1,6,63,2,0,1,1,44
8448007,Ed Nicholson,Detroit Red Wings,0,0,0,1,0,0,0,0,0,0,0,0
8448103,Marty Pavelich,Detroit Red Wings,8,4,10,41,0,2,10,1,0,0,0,12
8448235,Bill Quackenbush,Detroit Red Wings,16,6,17,58,1,3,17,1,0,1,1,22
8448317,Leo Reise Jr.,Detroit Red Wings,4,5,30,58,1,1,30,1,0,1,1,9
8448947,Enio Sclisizzi,Detroit Red Wings,0,1,0,4,0,0,0,0,0,0,0,1
8449184,Jack Stewart,Detroit Red Wings,14,5,91,60,0,3,91,1,0,0,0,19
8449201,Barry Sullivan,Detroit Red Wings,0,0,0,1,0,0,0,0,0,0,0,0
8445888,Al Dewsbury,Detroit Red Wings,0,0,0,0,0,0,0,0,0,0,0,0
8446333,Lee Fogolin,Detroit Red Wings,0,0,0,0,0,0,0,0,0,0,0,0
8449043,Cliff Simpson,Detroit Red Wings,0,0,0,0,0,0,0,0,0,0,0,0
8444953,Hub Anslow,New York Rangers,0,0,0,2,0,0,0,0,0,0,0,0
8445509,Neil Colville,New York Rangers,12,4,25,55,0,1,25,0,0,0,1,16
8445999,Frank Eddolls,New York Rangers,13,6,16,58,2,5,16,0,0,0,0,19
8446459,Herb Foster,New York Rangers,0,0,0,1,0,0,0,0,0,0,0,0
8446565,Cal Gardner,New York Rangers,18,7,71,58,1,4,71,1,0,0,0,25
8446850,Bryan Hextall Sr.,New York Rangers,14,8,18,43,3,5,18,0,0,0,0,22
8447124,Bing Juckes,New York Rangers,0,0,0,2,0,0,0,0,0,0,0,0
8447126,Bill Juzda,New York Rangers,9,3,70,60,0,2,70,0,0,0,0,12
8447249,Eddie Kullman,New York Rangers,17,15,32,51,2,2,32,2,0,0,0,32
8447254,Larry Kwong,New York Rangers,0,0,0,1,0,0,0,0,0,0,0,0
8447308,Jean Paul Lamirande,New York Rangers,1,0,6,18,0,1,6,0,0,0,0,1
8447326,Edgar Laprade,New York Rangers,34,13,7,59,0,4,7,1,0,0,0,47
8447471,Tony Leswick,New York Rangers,16,24,76,60,1,2,76,3,0,0,0,40
8447878,Bill Moe,New York Rangers,15,1,31,59,0,6,31,0,0,0,0,16
8448042,Buddy O'Connor,New York Rangers,36,24,8,60,5,18,8,3,0,1,1,60
8448132,Fern Perreault,New York Rangers,0,0,0,2,0,0,0,0,0,0,0,0
8448243,Don Raleigh,New York Rangers,18,15,2,52,2,6,2,1,0,0,0,33
8448585,Ronnie Rowe,New York Rangers,0,1,0,5,1,1,0,0,0,0,0,1
8448607,Church Russell,New York Rangers,3,0,2,19,0,0,2,0,0,0,0,3
8449015,Fred Shero,New York Rangers,0,1,2,19,0,0,2,0,0,0,0,1
8449054,Ed Slowinski,New York Rangers,5,6,2,38,1,2,2,1,0,0,0,11
8449216,Billy Taylor Sr.,New York Rangers,16,4,25,41,0,1,25,0,0,0,0,20
8449267,Rene Trudell,New York Rangers,7,13,30,54,2,2,30,2,0,0,0,20
8449363,Grant Warwick,New York Rangers,17,23,38,58,6,9,38,7,0,0,0,40
8449372,Phil Watson,New York Rangers,15,18,54,54,3,7,54,2,0,0,0,33
8445849,Buck Davies,New York Rangers,0,0,0,0,0,0,0,0,0,0,0,0
8446301,Dunc Fisher,New York Rangers,0,0,0,0,0,0,0,0,0,0,0,0
8447317,Jack Lancien,New York Rangers,0,0,0,0,0,0,0,0,0,0,0,0
8447854,Nick Mickoski,New York Rangers,0,0,0,0,0,0,0,0,0,0,0,0
8444992,Pete Babando,Boston Bruins,11,23,52,60,5,7,52,0,0,0,0,34
8445349,Joe Carveth,Boston Bruins,19,9,8,57,0,3,8,1,0,0,1,28
8445767,Jack Crawford,Boston Bruins,11,3,10,45,0,2,10,0,0,0,1,14
8445961,Woody Dumart,Boston Bruins,16,21,14,59,0,2,14,3,0,1,1,37
8446135,Pat Egan,Boston Bruins,11,8,81,60,2,3,81,1,0,0,0,19
8446318,Fern Flaman,Boston Bruins,6,4,69,56,2,3,69,1,0,0,0,10
8446561,Don Gallinger,Boston Bruins,21,10,37,54,2,3,37,2,0,0,0,31
8446726,Ed Harrison,Boston Bruins,7,6,6,52,0,0,6,1,0,0,0,13
8446777,Murray Henderson,Boston Bruins,8,6,50,49,0,1,50,0,0,0,1,14
8447248,Arnie Kullman,Boston Bruins,0,0,0,1,0,0,0,0,0,0,0,0
8447603,Ray Manson,Boston Bruins,0,0,0,1,0,0,0,0,0,0,0,0
8447623,Clare Martin,Boston Bruins,13,5,34,59,0,2,34,1,0,0,0,18
8448128,Johnny Peirson,Boston Bruins,2,4,0,15,0,0,0,1,0,0,0,6
8448136,Jimmy Peters,Boston Bruins,18,13,44,59,0,2,44,1,0,1,1,31
8448239,John Quilty,Boston Bruins,5,5,6,26,1,2,6,1,0,0,0,10
8448446,Paul Ronty,Boston Bruins,11,3,0,24,1,1,0,0,0,0,0,14
8448783,Ed Sandford,Boston Bruins,15,10,25,59,2,2,25,2,0,0,0,25
8448931,Milt Schmidt,Boston Bruins,17,9,28,33,2,5,28,4,0,0,0,26
8449081,Ken Smith,Boston Bruins,12,11,14,60,1,3,14,2,0,1,1,23
8449216,Billy Taylor Sr.,Boston Bruins,16,4,25,41,0,1,25,0,0,0,0,20
8449363,Grant Warwick,Boston Bruins,17,23,38,58,6,9,38,7,0,0,0,40
8449560,Wally Wilson,Boston Bruins,8,11,18,53,1,2,18,0,0,0,0,19
8447526,Pentti Lund,Boston Bruins,0,0,0,0,0,0,0,0,0,0,0,0
8445098,Toe Blake,Montréal Canadiens,15,9,4,32,1,6,4,1,0,0,0,24
8445132,Butch Bouchard,Montréal Canadiens,6,4,78,60,2,2,78,1,0,1,3,10
8445320,Tod Campeau,Montréal Canadiens,2,2,4,14,1,2,4,0,0,0,0,4
8445344,Bob Carse,Montréal Canadiens,3,3,16,22,0,0,16,0,0,0,0,6
8445349,Joe Carveth,Montréal Canadiens,19,9,8,57,0,3,8,1,0,0,1,28
8445358,Murph Chamberlain,Montréal Canadiens,3,6,62,30,2,2,62,0,0,0,0,9
8445833,Floyd Curry,Montréal Canadiens,5,1,0,31,0,0,0,0,0,0,0,6
8445967,Norm Dussault,Montréal Canadiens,10,5,4,28,1,3,4,0,0,0,0,15
8446230,Bob Fillion,Montréal Canadiens,9,9,8,32,3,6,8,1,0,0,0,18
8446640,Leo Gravelle,Montréal Canadiens,0,0,0,15,0,0,0,0,0,0,0,0
8446699,Glen Harmon,Montréal Canadiens,4,10,52,56,2,5,52,3,0,0,0,14
8446728,Doug Harvey,Montréal Canadiens,4,4,32,35,0,2,32,0,0,2,2,8
8447101,Tom Johnson,Montréal Canadiens,0,0,0,1,0,0,0,0,0,0,0,0
8447271,Elmer Lach,Montréal Canadiens,31,30,72,60,11,18,72,6,0,0,0,61
8447349,Hal Laycoe,Montréal Canadiens,2,1,4,14,0,0,4,0,0,0,0,3
8447374,Roger Leger,Montréal Canadiens,14,4,26,48,0,6,26,1,0,2,2,18
8447509,Jacques Locas,Montréal Canadiens,8,7,66,56,1,3,66,1,0,0,0,15
8447546,Murdo MacKay,Montréal Canadiens,2,0,0,14,0,0,0,0,0,0,0,2
8447901,Ken Mosdell,Montréal Canadiens,0,1,19,23,0,0,19,0,0,1,1,1
8448136,Jimmy Peters,Montréal Canadiens,18,13,44,59,0,2,44,1,0,1,1,31
8448158,Gerry Plamondon,Montréal Canadiens,1,1,0,3,0,0,0,0,0,0,0,2
8448239,John Quilty,Montréal Canadiens,5,5,6,26,1,2,6,1,0,0,0,10
8448257,Ken Reardon,Montréal Canadiens,15,7,129,58,1,7,129,3,0,0,0,22
8448262,Billy Reay,Montréal Canadiens,14,6,24,60,0,0,24,0,0,0,1,20
8448321,Maurice Richard,Montréal Canadiens,25,28,91,53,2,6,91,3,0,2,3,53
8448333,Rip Riopelle,Montréal Canadiens,2,5,12,55,1,1,12,0,0,0,0,7
8448358,George Robertson,Montréal Canadiens,0,0,0,1,0,0,0,0,0,0,0,0
8444954,Syl Apps,Toronto Maple Leafs,27,26,12,55,11,22,12,3,0,0,0,53
8445019,Bill Barilko,Toronto Maple Leafs,9,5,147,57,1,6,147,0,0,0,0,14
8445063,Max Bentley,Toronto Maple Leafs,28,26,14,59,5,20,14,5,0,0,0,54
8445107,Garth Boesch,Toronto Maple Leafs,7,2,52,45,0,2,52,1,0,0,0,9
8446184,Bill Ezinicki,Toronto Maple Leafs,20,11,97,60,5,10,97,3,0,0,0,31
8447166,Ted Kennedy,Toronto Maple Leafs,21,25,32,60,3,8,32,7,0,0,0,46
8447223,Joe Klukay,Toronto Maple Leafs,15,15,28,59,0,1,28,5,0,1,1,30
8447532,Vic Lynn,Toronto Maple Leafs,22,12,53,60,6,10,53,3,0,0,0,34
8447547,Fleming MacKell,Toronto Maple Leafs,0,0,2,3,0,0,2,0,0,0,0,0
8447716,John McCormack,Toronto Maple Leafs,1,0,0,3,0,0,0,0,0,0,0,1
8447831,Howie Meeker,Toronto Maple Leafs,20,14,62,58,3,9,62,2,0,0,1,34
8447849,Don Metz,Toronto Maple Leafs,6,4,2,26,0,0,2,0,0,0,0,10
8447850,Nick Metz,Toronto Maple Leafs,8,4,8,60,0,0,8,0,0,1,3,12
8447899,Gus Mortson,Toronto Maple Leafs,11,7,118,58,2,2,118,0,0,1,1,18
8448167,Bud Poile,Toronto Maple Leafs,29,25,17,58,8,12,17,0,0,0,0,54
8449052,Tod Sloan,Toronto Maple Leafs,0,0,0,1,0,0,0,0,0,0,0,0
8449084,Sid Smith,Toronto Maple Leafs,10,7,10,31,2,2,10,0,0,0,0,17
8449157,Wally Stanowski,Toronto Maple Leafs,11,2,12,54,0,3,12,0,0,1,1,13
8449183,Gaye Stewart,Toronto Maple Leafs,29,27,83,61,2,12,83,1,0,0,0,56
8449228,Cy Thomas,Toronto Maple Leafs,2,2,12,14,0,0,12,0,0,0,0,4
