id,fullName,teamName,assists,goals,pim,shots,games,powerPlayGoals,powerPlayPoints,penaltyMinutes,shotPct,gameWinningGoals,overTimeGoals,shortHandedGoals,shortHandedPoints,plusMinus,points
8445313,Craig Cameron,New York Islanders,14,15,28,120,78,2,2,28,12.5,2,0,0,2,-15,29
8445530,Bob Cook,New York Islanders,1,2,4,20,22,0,0,4,10.0,0,0,0,0,3,3
8446552,Germain Gagnon,New York Islanders,28,11,12,87,76,0,5,12,12.64,1,0,0,1,15,39
8446944,Dave Hudson,New York Islanders,10,2,7,43,63,0,1,7,4.65,0,0,0,0,-6,12
8447373,Bryan Lefley,New York Islanders,0,0,0,1,7,0,0,0,0.0,0,0,0,0,-1,0
8447577,Billy MacMillan,New York Islanders,9,4,16,65,55,0,0,16,6.15,0,0,0,0,-6,13
8447610,Brian Marchinko,New York Islanders,0,0,0,7,6,0,0,0,0.0,0,0,0,0,0,0
8447658,Billy Harris,New York Islanders,27,23,34,190,78,4,12,34,12.11,3,0,0,0,-11,50
8447666,Gerry Hart,New York Islanders,10,1,61,63,70,0,0,61,1.59,1,0,0,0,-17,11
8447740,Lorne Henning,New York Islanders,15,12,6,96,60,2,5,6,12.5,1,0,0,0,-7,27
8447782,Ernie Hicke,New York Islanders,7,6,26,67,55,2,3,26,8.96,1,0,0,0,-19,13
8447872,Tom Miller,New York Islanders,1,2,4,19,19,0,0,4,10.53,0,0,1,1,-3,3
8447995,Garry Howatt,New York Islanders,11,6,204,84,78,0,1,204,7.14,0,0,0,0,-13,17
8448439,Doug Rombough,New York Islanders,10,9,35,57,58,2,2,35,15.79,1,0,0,0,4,19
8448811,Dave Lewis,New York Islanders,15,2,58,64,66,1,1,58,3.13,1,0,1,2,-7,17
8449191,Ralph Stewart,New York Islanders,20,23,6,178,67,2,7,6,12.92,2,0,5,5,-7,43
8449206,Bert Marshall,New York Islanders,7,1,84,51,69,0,0,84,1.96,0,0,0,0,6,8
8449222,Vic Teal,New York Islanders,0,0,0,4,1,0,0,0,0.0,0,0,0,0,-1,0
8449384,Ed Westfall,New York Islanders,23,19,28,177,68,6,11,28,10.73,0,0,0,1,-5,42
8449877,Neil Nicholson,New York Islanders,0,0,0,2,8,0,0,0,0.0,0,0,0,0,2,0
8449932,Bobby Nystrom,New York Islanders,20,21,118,176,77,3,4,118,11.93,5,0,0,0,-17,41
8450505,Denis Potvin,New York Islanders,37,17,175,209,77,6,19,175,8.13,3,0,0,1,-17,54
8450508,Jean Potvin,New York Islanders,23,5,100,114,78,2,13,100,4.39,0,0,0,0,-26,28
8451614,Brian Spencer,New York Islanders,18,8,69,135,67,1,3,69,5.93,0,0,0,0,-19,26
8451741,Andre St. Laurent,New York Islanders,9,5,18,75,42,0,0,18,6.67,0,0,0,0,1,14
8445332,Gene Carr,New York Rangers,16,7,51,62,50,1,5,51,11.29,1,0,1,1,-7,23
8445808,Jerry Butler,New York Rangers,10,6,24,60,26,1,3,24,10.0,1,0,0,0,7,16
8446141,Jack Egers,New York Rangers,4,1,12,24,34,0,0,12,4.17,0,0,0,0,2,5
8446187,Bill Fairbairn,New York Rangers,44,18,12,186,78,4,12,12,9.68,3,0,3,3,13,62
8446658,Vic Hadfield,New York Rangers,28,27,75,202,77,12,20,75,13.37,4,0,0,0,1,55
8446714,Ron Harris,New York Rangers,12,2,25,75,63,0,1,25,2.67,0,0,0,0,-2,14
8447021,Ted Irvine,New York Rangers,20,26,105,144,75,2,2,105,18.06,5,0,0,0,4,46
8447137,Sheldon Kannegiesser,New York Rangers,20,4,55,82,63,1,8,55,4.88,0,0,0,1,9,24
8447172,Rod Gilbert,New York Rangers,41,36,20,171,75,16,26,20,21.05,8,0,0,0,11,77
8447453,Real Lemieux,New York Rangers,1,1,4,6,39,0,0,4,16.67,0,0,0,0,-1,2
8447540,Bruce MacGregor,New York Rangers,27,17,6,96,66,0,2,6,17.71,1,0,2,4,1,44
8447617,Gilles Marotte,New York Rangers,28,3,51,137,68,1,9,51,2.19,1,0,0,2,-7,31
8447996,Jim Neilson,New York Rangers,7,4,38,105,72,2,2,38,3.81,1,0,0,0,-5,11
8448437,Dale Rolfe,New York Rangers,12,3,56,98,48,0,1,56,3.06,0,0,1,3,16,15
8448464,Bobby Rousseau,New York Rangers,41,10,4,87,72,6,29,4,11.49,0,0,0,0,3,51
8448788,Glen Sather,New York Rangers,29,15,82,106,71,4,13,82,14.15,5,0,0,0,-8,44
8448963,Rod Seiling,New York Rangers,23,7,32,104,68,0,3,32,6.73,0,0,0,1,15,30
8449179,Pete Stemkowski,New York Rangers,45,25,74,239,78,2,3,74,10.46,2,0,0,1,5,70
8449483,Tom Williams,New York Rangers,19,12,10,131,60,2,10,10,9.16,2,0,0,0,1,31
8449744,Mike Murphy,New York Rangers,17,15,38,170,69,1,5,38,8.82,2,0,0,1,-1,32
8450206,Brad Park,New York Rangers,57,25,148,234,78,4,28,148,10.68,4,0,0,3,23,82
8450646,Jean Ratelle,New York Rangers,39,28,16,165,68,6,20,16,16.97,3,0,0,0,5,67
8451098,Larry Sacharuk,New York Rangers,4,2,4,50,23,1,3,4,4.0,2,0,0,0,0,6
8451916,Walt Tkaczuk,New York Rangers,42,21,58,220,71,3,13,58,9.55,0,0,3,4,16,63
8452232,Steve Vickers,New York Rangers,24,34,18,170,75,5,14,18,20.0,5,0,0,1,7,58
8452466,Bert Wilson,New York Rangers,1,1,2,3,5,1,1,2,33.33,0,0,0,0,1,2
8444980,Barry Ashbee,Philadelphia Flyers,13,4,52,70,69,0,2,52,5.71,0,0,0,1,53,17
8445252,Bill Barber,Philadelphia Flyers,35,34,54,290,75,9,23,54,11.72,5,0,2,7,33,69
8445520,Tom Bladon,Philadelphia Flyers,22,12,37,159,70,6,15,37,7.55,2,0,0,0,25,34
8445816,Terry Crisp,Philadelphia Flyers,21,10,28,94,71,1,3,28,10.64,3,0,2,4,12,31
8445943,Gary Dornhoefer,Philadelphia Flyers,39,11,125,109,57,3,18,125,10.09,4,0,0,1,14,50
8446098,Bobby Clarke,Philadelphia Flyers,52,35,113,221,77,10,28,113,15.84,5,0,5,6,35,87
8446100,Bill Clement,Philadelphia Flyers,8,9,34,54,39,0,0,34,16.67,2,0,2,3,15,17
8446530,Andre Dupont,Philadelphia Flyers,20,3,216,165,75,2,8,216,1.82,1,0,0,1,34,23
8446866,Bill Flett,Philadelphia Flyers,27,17,51,222,67,1,7,51,7.66,5,0,1,2,20,44
8447286,Serge Lajeunesse,Philadelphia Flyers,0,0,0,2,1,0,0,0,0.0,0,0,0,0,0,0
8448031,Simon Nolet,Philadelphia Flyers,17,19,13,97,52,1,3,13,19.59,1,0,0,0,27,36
8448444,Bob Kelly,Philadelphia Flyers,10,4,130,59,65,0,0,130,6.78,1,0,0,0,10,14
8448495,Orest Kindrachuk,Philadelphia Flyers,30,11,85,106,71,3,9,85,10.38,3,0,1,1,20,41
8448882,Ross Lonsberry,Philadelphia Flyers,19,32,48,213,75,6,10,48,15.02,5,0,1,1,16,51
8448915,Al MacAdam,Philadelphia Flyers,0,0,0,2,5,0,0,0,0.0,0,0,0,0,-2,0
8448982,Rick MacLeish,Philadelphia Flyers,45,32,42,270,78,13,27,42,11.85,5,0,4,5,21,77
8449299,Ed Van Impe,Philadelphia Flyers,16,2,119,76,77,0,0,119,2.63,1,0,0,2,31,18
8449371,Joe Watson,Philadelphia Flyers,17,1,34,75,74,0,1,34,1.33,0,0,0,1,28,18
8451100,Don Saleski,Philadelphia Flyers,25,15,131,157,77,2,5,131,9.55,3,0,2,2,20,40
8451245,Dave Schultz,Philadelphia Flyers,16,20,348,95,73,2,2,348,21.05,3,0,0,0,25,36
8452319,Jimmy Watson,Philadelphia Flyers,18,2,44,113,78,1,5,44,1.77,1,0,0,2,33,20
