id,teamName,gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,evGGARatio,powerPlayPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg
32,Quebec Nordiques,80,25,44,0,61,38.1,3.1,3.913,0.7897,20.8,63.0,71.0,303.0,73.5,27.3,32.55,0.564,0.073,0.652,0.958,0.556,0.277,0.0,0.0,0.0,0.0,11.4,0.88
33,Winnipeg Jets (1979),80,20,49,0,51,31.9,2.675,3.925,0.5964,18.8,63.0,63.0,336.0,77.1,28.3125,31.6875,0.371,0.156,0.684,0.882,0.48,0.186,0.0,0.0,0.0,0.0,9.4,0.876
34,Hartford Whalers,80,27,34,0,73,45.6,3.788,3.9,1.0298,19.5,42.0,64.0,215.0,74.5,27.425,29.5875,0.488,0.162,0.75,0.889,0.5,0.394,0.0,0.0,0.0,0.0,13.8,0.868
2,New York Islanders,80,39,28,0,91,56.9,3.513,3.088,1.2375,23.4,62.0,71.0,265.0,77.6,27.7125,29.95,0.667,0.289,0.833,0.967,0.704,0.5,0.0,0.0,0.0,0.0,12.7,0.897
35,Colorado Rockies,80,19,48,0,51,31.9,2.925,3.85,0.6835,18.0,53.0,52.0,295.0,77.3,29.3875,28.625,0.31,0.196,0.722,1.0,0.357,0.16,0.0,0.0,0.0,0.0,10.0,0.866
3,New York Rangers,80,38,32,0,86,53.8,3.85,3.55,1.0302,25.7,78.0,54.0,304.0,82.2,29.7875,28.6875,0.55,0.4,0.778,0.861,0.722,0.276,0.0,0.0,0.0,0.0,12.9,0.876
4,Philadelphia Flyers,80,48,12,0,116,72.5,4.088,3.175,1.6712,16.2,44.0,79.0,271.0,78.8,33.8125,27.7,0.681,0.485,0.958,1.0,0.833,0.722,0.0,0.0,0.0,0.0,12.1,0.885
5,Pittsburgh Penguins,80,30,37,0,73,45.6,3.138,3.788,0.8027,19.8,52.0,64.0,263.0,74.0,30.6875,29.8875,0.629,0.178,0.773,0.913,0.606,0.303,0.0,0.0,0.0,0.0,10.2,0.873
6,Boston Bruins,80,46,21,0,105,65.6,3.875,2.925,1.2754,24.6,60.0,53.0,244.0,82.9,27.9375,24.125,0.68,0.4,0.806,0.905,0.733,0.571,0.0,0.0,0.0,0.0,13.9,0.879
7,Buffalo Sabres,80,47,17,0,110,68.8,3.975,2.513,1.589,24.4,67.0,43.0,275.0,82.9,29.325,23.9875,0.776,0.29,0.897,0.949,0.804,0.588,0.0,0.0,0.0,0.0,13.6,0.895
8,Montréal Canadiens,80,47,20,0,107,66.9,4.1,3.0,1.3918,29.1,77.0,46.0,265.0,81.4,31.6375,27.6875,0.75,0.344,0.857,0.947,0.727,0.632,0.0,0.0,0.0,0.0,13.0,0.892
10,Toronto Maple Leafs,80,35,40,0,75,46.9,3.8,4.088,0.9114,24.7,68.0,68.0,275.0,79.1,32.425,33.275,0.75,0.182,0.889,0.966,0.5,0.425,0.0,0.0,0.0,0.0,11.7,0.877
47,Atlanta Flames,80,35,32,0,83,51.9,3.525,3.363,1.0311,23.6,51.0,52.0,216.0,81.0,28.15,30.55,0.658,0.238,0.8,0.931,0.607,0.459,0.0,0.0,0.0,0.0,12.5,0.89
15,Washington Capitals,80,27,40,0,67,41.9,3.263,3.663,0.9064,18.2,54.0,65.0,296.0,73.7,28.4375,29.55,0.514,0.186,0.765,0.909,0.5,0.306,0.0,0.0,0.0,0.0,11.5,0.876
16,Chicago Blackhawks,80,34,27,0,87,54.4,3.013,3.125,1.0122,23.6,64.0,56.0,271.0,80.8,30.225,31.125,0.643,0.184,0.905,0.929,0.714,0.448,0.0,0.0,0.0,0.0,10.0,0.9
17,Detroit Red Wings,80,26,43,0,63,39.4,3.35,3.825,0.8533,22.4,61.0,64.0,272.0,76.3,29.8625,28.4625,0.605,0.071,0.682,0.75,0.444,0.3,0.0,0.0,0.0,0.0,11.2,0.866
19,St. Louis Blues,80,34,34,0,80,50.0,3.325,3.475,0.8468,18.1,53.0,40.0,293.0,84.5,27.1125,30.5875,0.676,0.209,0.913,0.926,0.609,0.455,0.0,0.0,0.0,0.0,12.3,0.886
22,Edmonton Oilers,80,28,39,0,69,43.1,3.763,4.025,0.9605,22.3,61.0,74.0,274.0,76.4,28.3625,30.775,0.581,0.204,0.85,0.913,0.68,0.275,0.0,0.0,0.0,0.0,13.3,0.869
23,Vancouver Canucks,80,27,37,0,70,43.8,3.2,3.513,0.9677,17.3,53.0,69.0,306.0,75.8,29.0875,29.2125,0.472,0.227,0.667,0.9,0.441,0.357,0.0,0.0,0.0,0.0,11.0,0.88
26,Los Angeles Kings,80,30,36,0,74,46.3,3.625,3.913,0.9731,26.8,83.0,93.0,310.0,68.2,28.9625,30.7,0.561,0.179,0.731,0.875,0.593,0.371,0.0,0.0,0.0,0.0,12.5,0.873
31,Minnesota North Stars,80,36,28,0,88,55.0,3.888,3.163,1.1302,23.8,75.0,43.0,315.0,81.9,31.3875,28.625,0.558,0.324,0.688,0.939,0.714,0.424,0.0,0.0,0.0,0.0,12.4,0.89
