id,teamName,gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,evGGARatio,powerPlayPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg
16,Chicago Blackhawks,44,21,18,0,47,53.4,2.659,2.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.208,0.933,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0.0
3,New York Rangers,44,17,17,0,44,50.0,3.091,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.577,0.111,0.917,0.938,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0
36,Ottawa Senators (1917),44,21,15,0,50,56.8,3.136,2.682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542,0.4,0.643,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,0.0
38,Pittsburgh Pirates,44,5,36,0,13,14.8,2.318,4.205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.063,0.375,0.714,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0
6,Boston Bruins,44,38,5,0,77,87.5,4.068,2.227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.931,0.733,0.955,0.963,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.0
40,Detroit Cougars,44,14,24,0,34,38.6,2.659,3.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.476,0.174,0.778,0.769,0.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0
8,Montréal Canadiens,44,21,14,0,51,58.0,3.227,2.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.313,0.667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,0.0
10,Toronto Maple Leafs,44,17,21,0,40,45.5,2.636,2.818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.545,0.227,0.6,0.923,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0
43,Montreal Maroons,44,23,16,0,51,58.0,3.205,2.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.762,0.304,0.917,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0
44,New York Americans,44,14,25,0,33,37.5,2.568,3.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.471,0.222,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0
