id,teamName,gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,evGGARatio,powerPlayPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg
16,Chicago Blackhawks,44,7,34,0,17,19.3,1.545,3.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.538,0.0,0.857,0.778,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
3,New York Rangers,44,19,16,0,47,53.4,2.136,1.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.292,0.875,0.933,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0
36,Ottawa Senators (1917),44,20,14,0,50,56.8,1.773,1.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.708,0.15,0.786,0.929,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0
38,Pittsburgh Pirates,44,19,17,0,46,52.3,1.523,1.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765,0.222,0.833,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0
6,Boston Bruins,44,20,13,0,51,58.0,1.75,1.591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.704,0.059,0.692,0.867,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0
40,Detroit Cougars,44,19,19,0,44,50.0,2.0,1.795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.167,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0
8,Montréal Canadiens,44,26,11,0,59,67.0,2.636,1.091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.826,0.333,1.0,0.955,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0
10,Toronto Maple Leafs,44,18,18,0,44,50.0,2.023,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.208,0.778,0.923,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0
43,Montreal Maroons,44,24,14,0,54,61.4,2.182,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.304,0.923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,0.0
44,New York Americans,44,11,27,0,28,31.8,1.432,2.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526,0.04,0.375,0.9,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0
