id,teamName,gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,evGGARatio,powerPlayPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg
16,Chicago Blackhawks,76,45,22,0,99,65.1,3.289,2.237,1.373,0.0,54.0,32.0,0.0,0.0,32.2368,31.9211,0.732,0.429,0.885,0.974,0.656,0.677,0.0,0.0,0.0,0.0,10.2,0.93
17,Detroit Red Wings,76,40,21,0,95,62.5,3.237,2.618,1.3023,0.0,57.0,57.0,0.0,0.0,33.7632,31.5658,0.738,0.265,1.0,0.972,0.703,0.5,0.0,0.0,0.0,0.0,9.6,0.917
19,St. Louis Blues,76,37,27,0,86,56.6,2.947,2.355,1.0853,0.0,72.0,41.0,0.0,0.0,31.4342,28.6711,0.686,0.317,0.889,0.968,0.73,0.25,0.0,0.0,0.0,0.0,9.4,0.918
3,New York Rangers,76,38,22,0,92,60.5,3.237,2.487,1.3769,0.0,51.0,40.0,0.0,0.0,35.9737,28.0789,0.683,0.286,0.815,0.926,0.714,0.3,0.0,0.0,0.0,0.0,9.0,0.911
4,Philadelphia Flyers,76,17,35,0,58,38.2,2.592,2.961,0.9784,0.0,46.0,58.0,0.0,0.0,31.8421,35.6053,0.385,0.054,0.684,0.833,0.556,0.194,0.0,0.0,0.0,0.0,8.1,0.917
5,Pittsburgh Penguins,76,26,38,0,64,42.1,2.395,3.132,0.7647,0.0,53.0,66.0,0.0,0.0,31.4342,29.4342,0.548,0.2,0.765,0.95,0.6,0.185,0.0,0.0,0.0,0.0,7.6,0.894
6,Boston Bruins,76,40,17,0,99,65.1,3.645,2.842,1.4333,0.0,81.0,80.0,0.0,0.0,37.8026,32.7368,0.66,0.269,1.0,1.0,0.861,0.412,0.0,0.0,0.0,0.0,9.6,0.913
8,Montréal Canadiens,76,38,22,0,92,60.5,3.211,2.645,1.1761,0.0,57.0,48.0,0.0,0.0,34.0789,31.2632,0.6,0.308,0.889,0.879,0.794,0.44,0.0,0.0,0.0,0.0,9.4,0.915
26,Los Angeles Kings,76,14,52,0,38,25.0,2.211,3.816,0.5693,0.0,39.0,67.0,0.0,0.0,30.3289,34.8026,0.261,0.151,0.75,0.818,0.409,0.1,0.0,0.0,0.0,0.0,7.3,0.89
10,Toronto Maple Leafs,76,29,34,0,71,46.7,2.921,3.184,0.9461,0.0,49.0,58.0,0.0,0.0,34.3289,36.1053,0.576,0.233,0.8,0.917,0.739,0.316,0.0,0.0,0.0,0.0,8.5,0.912
46,Oakland Seals,76,22,40,0,58,38.2,2.224,3.197,0.6591,0.0,45.0,48.0,0.0,0.0,27.9605,35.1316,0.571,0.125,0.692,0.923,0.733,0.239,0.0,0.0,0.0,0.0,8.0,0.909
31,Minnesota North Stars,76,19,35,0,60,39.5,2.947,3.382,0.8409,0.0,56.0,65.0,0.0,0.0,30.7632,36.6316,0.333,0.162,0.526,0.765,0.7,0.256,0.0,0.0,0.0,0.0,9.6,0.908
