id,teamName,gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,evGGARatio,powerPlayPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg
2,New York Islanders,78,12,60,0,30,19.2,2.179,4.449,0.5191,0.0,28.0,63.0,0.0,0.0,25.0256,34.5513,0.296,0.078,0.571,0.636,0.5,0.091,0.0,0.0,0.0,0.0,8.7,0.871
3,New York Rangers,78,47,23,0,102,65.4,3.808,2.667,1.5099,0.0,54.0,39.0,0.0,0.0,34.6026,27.141,0.714,0.472,0.875,0.952,0.709,0.571,0.0,0.0,0.0,0.0,11.0,0.902
4,Philadelphia Flyers,78,37,30,0,85,54.5,3.795,3.282,1.1023,0.0,74.0,69.0,0.0,0.0,33.6282,34.3974,0.721,0.171,0.806,0.941,0.767,0.389,0.0,0.0,0.0,0.0,11.3,0.905
5,Pittsburgh Penguins,78,32,37,0,73,46.8,3.295,3.397,0.9485,0.0,52.0,48.0,0.0,0.0,32.0641,32.3718,0.625,0.184,0.87,0.96,0.633,0.314,0.0,0.0,0.0,0.0,10.3,0.895
6,Boston Bruins,78,51,22,0,107,68.6,4.231,3.013,1.3506,0.0,67.0,43.0,0.0,0.0,34.3205,28.9615,0.745,0.516,0.895,0.977,0.809,0.458,0.0,0.0,0.0,0.0,12.3,0.896
7,Buffalo Sabres,78,37,27,0,88,56.4,3.295,2.808,1.1118,0.0,52.0,36.0,0.0,0.0,31.8718,29.0897,0.711,0.25,0.826,0.938,0.632,0.478,0.0,0.0,0.0,0.0,10.3,0.903
8,Montréal Canadiens,78,52,10,0,120,76.9,4.218,2.359,1.8129,0.0,52.0,37.0,0.0,0.0,32.0128,29.9231,0.82,0.393,0.973,1.0,0.925,0.588,0.0,0.0,0.0,0.0,13.2,0.921
10,Toronto Maple Leafs,78,27,41,0,64,41.0,3.167,3.577,0.9327,0.0,44.0,51.0,0.0,0.0,33.1026,33.0256,0.6,0.188,0.875,0.96,0.568,0.2,0.0,0.0,0.0,0.0,9.6,0.892
47,Atlanta Flames,78,25,38,0,65,41.7,2.449,3.064,0.7833,0.0,38.0,48.0,0.0,0.0,27.1154,31.8205,0.512,0.086,0.625,0.875,0.533,0.357,0.0,0.0,0.0,0.0,9.0,0.904
16,Chicago Blackhawks,78,42,27,0,93,59.6,3.641,2.885,1.3165,0.0,52.0,51.0,0.0,0.0,29.8333,30.6026,0.744,0.333,0.833,1.0,0.621,0.583,0.0,0.0,0.0,0.0,12.2,0.906
17,Detroit Red Wings,78,37,29,0,86,55.1,3.397,3.115,1.0884,0.0,53.0,40.0,0.0,0.0,32.8718,27.5897,0.718,0.231,0.792,0.939,0.638,0.368,0.0,0.0,0.0,0.0,10.3,0.887
19,St. Louis Blues,78,32,34,0,76,48.7,2.987,3.218,0.9786,0.0,37.0,51.0,0.0,0.0,34.0897,29.9359,0.634,0.162,0.909,0.96,0.561,0.333,0.0,0.0,0.0,0.0,8.8,0.893
23,Vancouver Canucks,78,22,47,0,53,34.0,2.987,4.346,0.668,0.0,48.0,59.0,0.0,0.0,29.6923,32.5385,0.5,0.16,0.769,0.933,0.522,0.227,0.0,0.0,0.0,0.0,10.1,0.866
56,California Golden Seals,78,16,46,0,48,30.8,2.731,4.141,0.6295,0.0,41.0,56.0,0.0,0.0,26.6923,35.0,0.286,0.14,0.625,0.833,0.385,0.208,0.0,0.0,0.0,0.0,10.2,0.882
26,Los Angeles Kings,78,31,36,0,73,46.8,2.974,3.141,0.8505,0.0,52.0,31.0,0.0,0.0,29.0897,28.7821,0.59,0.205,0.826,0.958,0.69,0.278,0.0,0.0,0.0,0.0,10.2,0.891
31,Minnesota North Stars,78,37,30,0,85,54.5,3.256,2.949,1.2949,0.0,37.0,59.0,0.0,0.0,31.6154,31.8974,0.667,0.25,0.926,1.0,0.821,0.361,0.0,0.0,0.0,0.0,10.3,0.908
