id,teamName,gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,evGGARatio,powerPlayPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg
2,New York Islanders,80,33,25,0,88,55.0,3.3,2.763,1.2857,0.0,51.0,55.0,0.0,0.0,29.55,29.3,0.592,0.129,0.852,0.964,0.808,0.355,0.0,0.0,0.0,0.0,11.2,0.906
3,New York Rangers,80,37,29,0,88,55.0,3.988,3.45,1.0539,0.0,84.0,54.0,0.0,0.0,33.925,27.8625,0.643,0.263,0.857,0.966,0.651,0.364,0.0,0.0,0.0,0.0,11.8,0.876
4,Philadelphia Flyers,80,51,18,0,113,70.6,3.663,2.263,2.1075,0.0,64.0,74.0,0.0,0.0,33.7,25.25,0.84,0.3,1.0,1.0,0.843,0.5,0.0,0.0,0.0,0.0,10.9,0.91
5,Pittsburgh Penguins,80,37,28,0,89,55.6,4.075,3.613,1.1667,0.0,64.0,63.0,0.0,0.0,34.5,33.9,0.628,0.27,0.773,0.968,0.793,0.333,0.0,0.0,0.0,0.0,11.8,0.893
6,Boston Bruins,80,40,26,0,94,58.8,4.313,3.063,1.4074,0.0,86.0,59.0,0.0,0.0,34.9125,27.9,0.68,0.2,0.966,1.0,0.745,0.222,0.0,0.0,0.0,0.0,12.4,0.89
7,Buffalo Sabres,80,49,16,0,113,70.6,4.425,3.0,1.4286,0.0,83.0,56.0,0.0,0.0,36.9625,26.075,0.796,0.323,0.971,0.978,0.782,0.714,0.0,0.0,0.0,0.0,12.0,0.885
8,Montréal Canadiens,80,47,14,0,113,70.6,4.675,2.813,1.7483,0.0,92.0,54.0,0.0,0.0,31.9125,28.4375,0.714,0.387,0.909,0.947,0.854,0.5,0.0,0.0,0.0,0.0,14.6,0.901
10,Toronto Maple Leafs,80,31,33,0,78,48.8,3.5,3.863,0.9515,0.0,60.0,76.0,0.0,0.0,34.2375,32.0,0.618,0.217,0.778,0.88,0.667,0.259,0.0,0.0,0.0,0.0,10.2,0.879
47,Atlanta Flames,80,34,31,0,83,51.9,3.038,2.913,1.1364,0.0,56.0,56.0,0.0,0.0,28.35,31.85,0.533,0.286,0.792,0.893,0.731,0.351,0.0,0.0,0.0,0.0,10.7,0.909
15,Washington Capitals,80,8,67,0,21,13.1,2.263,5.575,0.3656,0.0,48.0,94.0,0.0,0.0,23.0625,38.3,0.25,0.05,0.333,0.571,0.667,0.059,0.0,0.0,0.0,0.0,9.8,0.854
48,Kansas City Scouts,80,15,54,0,41,25.6,2.3,4.1,0.4622,0.0,57.0,53.0,0.0,0.0,27.7875,35.0625,0.333,0.125,0.5,0.846,0.474,0.122,0.0,0.0,0.0,0.0,8.3,0.883
16,Chicago Blackhawks,80,37,35,0,82,51.3,3.35,3.013,1.0982,0.0,71.0,62.0,0.0,0.0,30.9125,28.95,0.8,0.125,0.931,0.972,0.676,0.333,0.0,0.0,0.0,0.0,10.8,0.896
17,Detroit Red Wings,80,23,45,0,58,36.3,3.238,4.188,0.6737,0.0,76.0,69.0,0.0,0.0,29.325,31.1,0.588,0.065,0.643,0.778,0.5,0.222,0.0,0.0,0.0,0.0,11.0,0.865
19,St. Louis Blues,80,35,31,0,84,52.5,3.363,3.338,1.1193,0.0,50.0,77.0,0.0,0.0,31.1875,30.6125,0.585,0.282,0.833,0.938,0.686,0.296,0.0,0.0,0.0,0.0,10.8,0.891
23,Vancouver Canucks,80,38,32,0,86,53.8,3.388,3.175,1.0055,0.0,70.0,59.0,0.0,0.0,30.375,29.025,0.721,0.189,0.786,0.967,0.7,0.31,0.0,0.0,0.0,0.0,11.2,0.891
56,California Golden Seals,80,19,48,0,51,31.9,2.65,3.95,0.6652,0.0,48.0,67.0,0.0,0.0,26.8625,33.7875,0.517,0.078,0.611,0.889,0.643,0.173,0.0,0.0,0.0,0.0,9.9,0.883
26,Los Angeles Kings,80,42,17,0,105,65.6,3.363,2.313,1.626,0.0,52.0,48.0,0.0,0.0,29.25,29.7875,0.708,0.25,0.933,1.0,0.84,0.656,0.0,0.0,0.0,0.0,11.5,0.922
31,Minnesota North Stars,80,23,50,0,53,33.1,2.763,4.263,0.692,0.0,45.0,81.0,0.0,0.0,27.5,35.1125,0.552,0.137,0.81,0.944,0.667,0.218,0.0,0.0,0.0,0.0,10.0,0.879
