id,teamName,gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,evGGARatio,powerPlayPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg
16,Chicago Blackhawks,44,19,22,0,41,46.6,2.614,2.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.765,0.222,0.909,0.938,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0.0
3,New York Rangers,44,25,13,0,56,63.6,2.159,1.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875,0.2,0.938,0.955,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
36,Ottawa Senators (1917),44,30,10,0,64,72.7,1.955,1.568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.862,0.333,0.941,0.895,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0
38,Pittsburgh Pirates,44,15,26,0,33,37.5,1.795,2.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.579,0.16,0.636,0.818,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.0
6,Boston Bruins,44,21,20,0,45,51.1,2.205,2.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.824,0.259,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0
40,Detroit Cougars,44,12,28,0,28,31.8,1.727,2.386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0
8,Montréal Canadiens,44,28,14,0,58,65.9,2.25,1.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.815,0.353,0.769,0.944,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0
58,Toronto St. Patricks,44,15,24,0,35,39.8,1.795,2.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.208,0.6,0.75,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0
10,Toronto Maple Leafs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,Montreal Maroons,44,20,20,0,44,50.0,1.614,1.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.773,0.136,0.769,0.769,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0
44,New York Americans,44,17,25,0,36,40.9,1.864,2.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619,0.174,0.615,0.923,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0
