id,teamName,gamesPlayed,wins,losses,ot,pts,ptPctg,goalsPerGame,goalsAgainstPerGame,evGGARatio,powerPlayPercentage,powerPlayGoals,powerPlayGoalsAgainst,powerPlayOpportunities,penaltyKillPercentage,shotsPerGame,shotsAllowed,winScoreFirst,winOppScoreFirst,winLeadFirstPer,winLeadSecondPer,winOutshootOpp,winOutshotByOpp,faceOffsTaken,faceOffsWon,faceOffsLost,faceOffWinPercentage,shootingPctg,savePctg
2,New York Islanders,80,42,21,0,101,63.1,3.713,2.375,1.547,0.0,92.0,55.0,0.0,0.0,30.4375,28.575,0.634,0.41,0.88,0.892,0.848,0.467,0.0,0.0,0.0,0.0,12.2,0.917
3,New York Rangers,80,29,42,0,67,41.9,3.275,4.163,0.7306,0.0,67.0,68.0,0.0,0.0,33.0,32.1875,0.564,0.171,0.792,0.903,0.526,0.281,0.0,0.0,0.0,0.0,9.9,0.871
4,Philadelphia Flyers,80,51,13,0,118,73.8,4.35,2.613,2.1727,0.0,83.0,84.0,0.0,0.0,37.4625,27.775,0.745,0.485,0.903,1.0,0.818,0.625,0.0,0.0,0.0,0.0,11.6,0.906
5,Pittsburgh Penguins,80,35,33,0,82,51.3,4.238,3.788,1.1304,0.0,75.0,68.0,0.0,0.0,33.675,32.025,0.725,0.15,1.0,0.933,0.688,0.353,0.0,0.0,0.0,0.0,12.6,0.882
6,Boston Bruins,80,48,15,0,113,70.6,3.913,2.963,1.327,0.0,77.0,56.0,0.0,0.0,33.0875,26.3875,0.723,0.424,0.929,0.976,0.909,0.412,0.0,0.0,0.0,0.0,11.8,0.888
7,Buffalo Sabres,80,46,21,0,105,65.6,4.238,3.0,1.407,0.0,73.0,51.0,0.0,0.0,33.9625,26.25,0.736,0.259,0.892,0.952,0.841,0.35,0.0,0.0,0.0,0.0,12.5,0.886
8,Montréal Canadiens,80,58,11,0,127,79.4,4.213,2.175,1.9106,0.0,75.0,44.0,0.0,0.0,34.1625,27.375,0.796,0.613,0.935,1.0,0.917,0.632,0.0,0.0,0.0,0.0,12.3,0.921
10,Toronto Maple Leafs,80,34,31,0,83,51.9,3.675,3.45,1.1609,0.0,67.0,77.0,0.0,0.0,33.675,31.4625,0.692,0.171,0.846,0.931,0.578,0.471,0.0,0.0,0.0,0.0,10.9,0.89
47,Atlanta Flames,80,35,33,0,82,51.3,3.275,2.963,1.0,0.0,56.0,43.0,0.0,0.0,30.525,29.3375,0.604,0.188,0.759,0.897,0.676,0.323,0.0,0.0,0.0,0.0,10.7,0.899
15,Washington Capitals,80,11,59,0,32,20.0,2.8,4.925,0.4968,0.0,53.0,64.0,0.0,0.0,24.4125,36.9375,0.31,0.039,0.368,0.889,0.25,0.154,0.0,0.0,0.0,0.0,11.5,0.867
48,Kansas City Scouts,80,12,56,0,36,22.5,2.375,4.388,0.5542,0.0,46.0,80.0,0.0,0.0,27.4,36.175,0.323,0.041,0.545,0.833,0.133,0.18,0.0,0.0,0.0,0.0,8.7,0.879
16,Chicago Blackhawks,80,32,30,0,82,51.3,3.175,3.263,0.8871,0.0,72.0,53.0,0.0,0.0,29.3875,31.1625,0.535,0.243,0.789,0.893,0.682,0.371,0.0,0.0,0.0,0.0,10.8,0.895
17,Detroit Red Wings,80,26,44,0,62,38.8,2.825,3.75,0.8197,0.0,47.0,86.0,0.0,0.0,28.4,31.6125,0.594,0.146,0.762,0.8,0.514,0.188,0.0,0.0,0.0,0.0,9.9,0.881
19,St. Louis Blues,80,29,37,0,72,45.0,3.113,3.625,0.9213,0.0,55.0,99.0,0.0,0.0,29.4375,30.95,0.537,0.179,0.875,0.955,0.75,0.2,0.0,0.0,0.0,0.0,10.6,0.883
23,Vancouver Canucks,80,33,32,0,81,50.6,3.388,3.4,1.0276,0.0,69.0,71.0,0.0,0.0,29.725,30.1875,0.676,0.186,0.739,0.871,0.688,0.333,0.0,0.0,0.0,0.0,11.4,0.887
56,California Golden Seals,80,27,42,0,65,40.6,3.125,3.475,0.8154,0.0,71.0,52.0,0.0,0.0,28.7125,30.5125,0.548,0.105,0.708,0.923,0.607,0.211,0.0,0.0,0.0,0.0,10.9,0.886
26,Los Angeles Kings,80,38,33,0,85,53.1,3.288,3.313,0.9944,0.0,61.0,55.0,0.0,0.0,28.9875,28.775,0.771,0.244,0.947,0.964,0.7,0.421,0.0,0.0,0.0,0.0,11.3,0.885
31,Minnesota North Stars,80,20,53,0,47,29.4,2.438,3.788,0.7287,0.0,49.0,82.0,0.0,0.0,24.425,33.1875,0.481,0.132,0.632,0.842,0.533,0.196,0.0,0.0,0.0,0.0,10.0,0.886
