winner,awayID,homeID,away_wins,away_losses,away_ot,away_pts,away_ptPctg,away_goalsPerGame,away_goalsAgainstPerGame,away_evGGARatio,away_powerPlayPercentage,away_powerPlayGoals,away_powerPlayGoalsAgainst,away_powerPlayOpportunities,away_penaltyKillPercentage,away_shotsPerGame,away_shotsAllowed,away_winScoreFirst,away_winOppScoreFirst,away_winLeadFirstPer,away_winLeadSecondPer,away_winOutshootOpp,away_winOutshotByOpp,away_faceOffsTaken,away_faceOffsWon,away_faceOffsLost,away_faceOffWinPercentage,away_shootingPctg,away_savePctg,away_PDO,home_wins,home_losses,home_ot,home_pts,home_ptPctg,home_goalsPerGame,home_goalsAgainstPerGame,home_evGGARatio,home_powerPlayPercentage,home_powerPlayGoals,home_powerPlayGoalsAgainst,home_powerPlayOpportunities,home_penaltyKillPercentage,home_shotsPerGame,home_shotsAllowed,home_winScoreFirst,home_winOppScoreFirst,home_winLeadFirstPer,home_winLeadSecondPer,home_winOutshootOpp,home_winOutshotByOpp,home_faceOffsTaken,home_faceOffsWon,home_faceOffsLost,home_faceOffWinPercentage,home_shootingPctg,home_savePctg,home_PDO
1,19,27,33,36,13,79,48.2,2.463,2.829,0.9448,14.1,47.0,56.0,334.0,84.4,26.1098,27.4268,0.575,0.238,0.762,0.815,0.406,0.404,4610.0,2390.0,2220.0,51.8,9.4,0.897,0.991,38,37,7,83,50.6,2.549,2.744,0.8913,18.6,63.0,64.0,339.0,80.7,30.4878,30.7073,0.771,0.234,0.7,0.818,0.538,0.4,4732.0,2301.0,2431.0,48.6,8.4,0.911,0.995
0,4,20,42,29,11,95,57.9,2.988,2.768,0.9007,21.8,84.0,65.0,385.0,83.2,28.7683,31.8171,0.674,0.333,0.773,0.882,0.633,0.438,4900.0,2416.0,2484.0,49.3,10.4,0.913,1.0170000000000001,42,30,10,94,57.3,2.756,2.732,1.0741,16.8,59.0,72.0,352.0,81.5,28.2439,28.4756,0.659,0.342,0.773,0.8,0.486,0.525,4733.0,2344.0,2389.0,49.5,9.8,0.904,1.002
1,5,12,47,27,8,102,62.2,2.927,2.585,1.1429,20.4,77.0,68.0,378.0,81.0,27.6707,30.7683,0.725,0.429,0.808,0.9,0.71,0.48,4687.0,2161.0,2526.0,46.1,10.6,0.916,1.022,43,33,6,92,56.1,3.049,3.0,1.089,18.8,79.0,75.0,420.0,78.9,32.5488,28.878,0.743,0.362,0.793,0.865,0.596,0.37,5018.0,2479.0,2539.0,49.4,9.4,0.896,0.99
1,24,29,47,27,8,102,62.2,2.402,2.244,1.17,16.6,60.0,69.0,361.0,83.1,27.3293,28.0488,0.788,0.429,0.821,0.909,0.694,0.439,4625.0,2320.0,2305.0,50.2,8.8,0.92,1.008,34,36,12,80,48.8,2.317,2.561,0.8968,14.9,53.0,63.0,356.0,83.3,29.0366,27.4268,0.676,0.2,0.778,0.857,0.4,0.441,4630.0,2420.0,2210.0,52.3,8.0,0.907,0.987
0,2,7,35,38,9,79,48.2,2.305,2.927,0.8905,14.6,48.0,68.0,330.0,81.9,29.6951,30.3415,0.684,0.205,0.696,0.88,0.361,0.467,4617.0,2357.0,2260.0,51.0,7.8,0.904,0.982,39,31,12,90,54.9,3.061,2.841,1.0872,18.0,66.0,56.0,366.0,83.2,30.2195,28.3659,0.676,0.311,0.792,0.8,0.523,0.394,4683.0,2278.0,2405.0,48.6,10.1,0.9,1.0010000000000001
0,15,11,43,31,8,94,57.3,2.902,2.768,1.0643,18.8,65.0,68.0,346.0,80.5,30.9512,27.5488,0.698,0.333,0.724,0.9,0.519,0.56,4734.0,2422.0,2312.0,51.2,9.4,0.9,0.994,34,40,8,76,46.3,2.524,3.244,0.7356,16.5,52.0,75.0,316.0,78.8,25.7927,33.9268,0.588,0.292,0.7,0.727,0.6,0.379,4766.0,2467.0,2299.0,51.8,9.8,0.904,1.002
1,6,25,41,29,12,94,57.3,2.512,2.622,1.0492,17.6,56.0,71.0,319.0,78.6,28.5244,30.4634,0.714,0.275,0.724,0.886,0.486,0.477,4699.0,2309.0,2390.0,49.1,8.8,0.914,1.002,45,30,7,97,59.1,2.89,2.488,1.1136,18.1,64.0,51.0,354.0,85.6,26.6707,26.061,0.625,0.476,0.704,0.775,0.636,0.472,4321.0,2178.0,2143.0,50.4,10.8,0.905,1.0130000000000001
0,28,23,49,23,10,108,65.9,2.634,2.28,1.0738,18.7,70.0,44.0,374.0,85.8,29.6098,24.1585,0.679,0.423,0.667,0.921,0.649,0.476,4256.0,2178.0,2078.0,51.2,8.9,0.906,0.995,39,33,10,88,53.7,2.524,2.512,1.0,17.1,63.0,64.0,369.0,82.6,27.4634,28.8659,0.714,0.225,0.692,0.931,0.529,0.419,4558.0,2219.0,2339.0,48.7,9.2,0.913,1.0050000000000001
1,8,10,47,25,10,104,63.4,3.134,2.634,1.0571,24.1,90.0,60.0,374.0,82.5,29.061,31.5732,0.776,0.273,0.848,0.865,0.607,0.583,4740.0,2322.0,2418.0,49.0,10.8,0.917,1.0250000000000001,36,35,11,83,50.6,2.78,3.122,0.956,17.8,61.0,77.0,343.0,78.1,31.0,29.3049,0.595,0.311,0.565,0.759,0.372,0.528,4654.0,2318.0,2336.0,49.8,9.0,0.893,0.983
1,3,9,42,27,13,97,59.1,2.5,2.317,1.1391,16.5,61.0,53.0,370.0,84.5,31.4512,25.9024,0.681,0.286,0.758,0.871,0.5,0.5,4417.0,2310.0,2107.0,52.3,7.9,0.911,0.99,43,31,8,94,57.3,3.146,2.951,1.1007,18.3,60.0,72.0,328.0,81.0,30.1341,29.9512,0.723,0.257,0.786,0.857,0.512,0.55,4702.0,2429.0,2273.0,51.7,10.4,0.901,1.0050000000000001
1,7,2,39,31,12,90,54.9,3.061,2.841,1.0872,18.0,66.0,56.0,366.0,83.2,30.2195,28.3659,0.676,0.311,0.792,0.8,0.523,0.394,4683.0,2278.0,2405.0,48.6,10.1,0.9,1.0010000000000001,35,38,9,79,48.2,2.305,2.927,0.8905,14.6,48.0,68.0,330.0,81.9,29.6951,30.3415,0.684,0.205,0.696,0.88,0.361,0.467,4617.0,2357.0,2260.0,51.0,7.8,0.904,0.982
1,12,15,43,33,6,92,56.1,3.049,3.0,1.089,18.8,79.0,75.0,420.0,78.9,32.5488,28.878,0.743,0.362,0.793,0.865,0.596,0.37,5018.0,2479.0,2539.0,49.4,9.4,0.896,0.99,43,31,8,94,57.3,2.902,2.768,1.0643,18.8,65.0,68.0,346.0,80.5,30.9512,27.5488,0.698,0.333,0.724,0.9,0.519,0.56,4734.0,2422.0,2312.0,51.2,9.4,0.9,0.994
0,1,13,46,29,7,99,60.4,2.415,2.354,1.0246,15.6,50.0,54.0,320.0,82.8,28.8049,27.5244,0.725,0.405,0.806,0.879,0.609,0.514,4286.0,2160.0,2126.0,50.4,8.4,0.914,0.998,38,35,9,85,51.8,2.573,2.683,0.9714,19.2,60.0,66.0,313.0,82.3,31.0854,33.5732,0.641,0.302,0.645,0.724,0.483,0.442,4898.0,2390.0,2508.0,48.8,8.3,0.92,1.0030000000000001
1,24,5,47,27,8,102,62.2,2.402,2.244,1.17,16.6,60.0,69.0,361.0,83.1,27.3293,28.0488,0.788,0.429,0.821,0.909,0.694,0.439,4625.0,2320.0,2305.0,50.2,8.8,0.92,1.008,47,27,8,102,62.2,2.927,2.585,1.1429,20.4,77.0,68.0,378.0,81.0,27.6707,30.7683,0.725,0.429,0.808,0.9,0.71,0.48,4687.0,2161.0,2526.0,46.1,10.6,0.916,1.022
1,11,14,34,40,8,76,46.3,2.524,3.244,0.7356,16.5,52.0,75.0,316.0,78.8,25.7927,33.9268,0.588,0.292,0.7,0.727,0.6,0.379,4766.0,2467.0,2299.0,51.8,9.8,0.904,1.002,31,42,9,71,43.3,2.695,3.244,0.7624,19.3,57.0,56.0,296.0,82.0,28.7073,28.1951,0.579,0.205,0.75,0.742,0.366,0.41,4590.0,2283.0,2307.0,49.7,9.4,0.885,0.979
1,4,22,42,29,11,95,57.9,2.988,2.768,0.9007,21.8,84.0,65.0,385.0,83.2,28.7683,31.8171,0.674,0.333,0.773,0.882,0.633,0.438,4900.0,2416.0,2484.0,49.3,10.4,0.913,1.0170000000000001,41,35,6,88,53.7,2.683,3.012,0.8639,16.6,57.0,56.0,344.0,84.7,26.2927,31.378,0.75,0.304,0.696,0.828,0.44,0.536,4601.0,2323.0,2278.0,50.5,10.2,0.904,1.006
1,25,18,45,30,7,97,59.1,2.89,2.488,1.1136,18.1,64.0,51.0,354.0,85.6,26.6707,26.061,0.625,0.476,0.704,0.775,0.636,0.472,4321.0,2178.0,2143.0,50.4,10.8,0.905,1.0130000000000001,41,32,9,91,55.5,2.768,2.732,1.0133,14.8,53.0,49.0,358.0,85.4,29.5732,29.7561,0.773,0.184,0.8,0.929,0.487,0.513,4764.0,2406.0,2358.0,50.5,9.4,0.908,1.002
1,29,30,34,36,12,80,48.8,2.317,2.561,0.8968,14.9,53.0,63.0,356.0,83.3,29.0366,27.4268,0.676,0.2,0.778,0.857,0.4,0.441,4630.0,2420.0,2210.0,52.3,8.0,0.907,0.987,44,28,10,98,59.8,2.683,2.561,0.9722,18.9,64.0,49.0,338.0,85.2,27.0488,30.1098,0.8,0.216,0.767,0.889,0.5,0.6,4609.0,2180.0,2429.0,47.3,9.9,0.915,1.014
1,17,16,54,21,7,115,70.1,3.073,2.183,1.4057,20.7,81.0,57.0,391.0,84.0,34.3902,23.5366,0.86,0.344,0.897,0.9,0.714,0.25,4573.0,2436.0,2137.0,53.3,8.9,0.907,0.996,40,34,8,88,53.7,2.854,2.817,1.0507,15.9,58.0,69.0,365.0,82.1,28.0244,28.6098,0.644,0.297,0.8,0.931,0.425,0.5,4459.0,2334.0,2125.0,52.3,10.2,0.902,1.004
0,6,27,41,29,12,94,57.3,2.512,2.622,1.0492,17.6,56.0,71.0,319.0,78.6,28.5244,30.4634,0.714,0.275,0.724,0.886,0.486,0.477,4699.0,2309.0,2390.0,49.1,8.8,0.914,1.002,38,37,7,83,50.6,2.549,2.744,0.8913,18.6,63.0,64.0,339.0,80.7,30.4878,30.7073,0.771,0.234,0.7,0.818,0.538,0.4,4732.0,2301.0,2431.0,48.6,8.4,0.911,0.995
0,23,20,39,33,10,88,53.7,2.524,2.512,1.0,17.1,63.0,64.0,369.0,82.6,27.4634,28.8659,0.714,0.225,0.692,0.931,0.529,0.419,4558.0,2219.0,2339.0,48.7,9.2,0.913,1.0050000000000001,42,30,10,94,57.3,2.756,2.732,1.0741,16.8,59.0,72.0,352.0,81.5,28.2439,28.4756,0.659,0.342,0.773,0.8,0.486,0.525,4733.0,2344.0,2389.0,49.5,9.8,0.904,1.002
0,19,26,33,36,13,79,48.2,2.463,2.829,0.9448,14.1,47.0,56.0,334.0,84.4,26.1098,27.4268,0.575,0.238,0.762,0.815,0.406,0.404,4610.0,2390.0,2220.0,51.8,9.4,0.897,0.991,32,43,7,71,43.3,2.756,3.207,0.8057,17.4,64.0,68.0,367.0,78.0,28.6463,32.0122,0.515,0.306,0.565,0.917,0.375,0.407,4594.0,2197.0,2397.0,47.8,9.6,0.9,0.996
1,28,21,49,23,10,108,65.9,2.634,2.28,1.0738,18.7,70.0,44.0,374.0,85.8,29.6098,24.1585,0.679,0.423,0.667,0.921,0.649,0.476,4256.0,2178.0,2078.0,51.2,8.9,0.906,0.995,44,31,7,95,57.9,2.732,2.634,1.1571,14.6,49.0,56.0,335.0,81.4,28.6463,27.2805,0.811,0.311,0.778,0.875,0.596,0.452,4495.0,2148.0,2347.0,47.8,9.5,0.903,0.998
0,15,2,43,31,8,94,57.3,2.902,2.768,1.0643,18.8,65.0,68.0,346.0,80.5,30.9512,27.5488,0.698,0.333,0.724,0.9,0.519,0.56,4734.0,2422.0,2312.0,51.2,9.4,0.9,0.994,35,38,9,79,48.2,2.305,2.927,0.8905,14.6,48.0,68.0,330.0,81.9,29.6951,30.3415,0.684,0.205,0.696,0.88,0.361,0.467,4617.0,2357.0,2260.0,51.0,7.8,0.904,0.982
1,1,9,46,29,7,99,60.4,2.415,2.354,1.0246,15.6,50.0,54.0,320.0,82.8,28.8049,27.5244,0.725,0.405,0.806,0.879,0.609,0.514,4286.0,2160.0,2126.0,50.4,8.4,0.914,0.998,43,31,8,94,57.3,3.146,2.951,1.1007,18.3,60.0,72.0,328.0,81.0,30.1341,29.9512,0.723,0.257,0.786,0.857,0.512,0.55,4702.0,2429.0,2273.0,51.7,10.4,0.901,1.0050000000000001
1,22,17,41,35,6,88,53.7,2.683,3.012,0.8639,16.6,57.0,56.0,344.0,84.7,26.2927,31.378,0.75,0.304,0.696,0.828,0.44,0.536,4601.0,2323.0,2278.0,50.5,10.2,0.904,1.006,54,21,7,115,70.1,3.073,2.183,1.4057,20.7,81.0,57.0,391.0,84.0,34.3902,23.5366,0.86,0.344,0.897,0.9,0.714,0.25,4573.0,2436.0,2137.0,53.3,8.9,0.907,0.996
0,12,10,43,33,6,92,56.1,3.049,3.0,1.089,18.8,79.0,75.0,420.0,78.9,32.5488,28.878,0.743,0.362,0.793,0.865,0.596,0.37,5018.0,2479.0,2539.0,49.4,9.4,0.896,0.99,36,35,11,83,50.6,2.78,3.122,0.956,17.8,61.0,77.0,343.0,78.1,31.0,29.3049,0.595,0.311,0.565,0.759,0.372,0.528,4654.0,2318.0,2336.0,49.8,9.0,0.893,0.983
1,3,2,42,27,13,97,59.1,2.5,2.317,1.1391,16.5,61.0,53.0,370.0,84.5,31.4512,25.9024,0.681,0.286,0.758,0.871,0.5,0.5,4417.0,2310.0,2107.0,52.3,7.9,0.911,0.99,35,38,9,79,48.2,2.305,2.927,0.8905,14.6,48.0,68.0,330.0,81.9,29.6951,30.3415,0.684,0.205,0.696,0.88,0.361,0.467,4617.0,2357.0,2260.0,51.0,7.8,0.904,0.982
0,9,11,43,31,8,94,57.3,3.146,2.951,1.1007,18.3,60.0,72.0,328.0,81.0,30.1341,29.9512,0.723,0.257,0.786,0.857,0.512,0.55,4702.0,2429.0,2273.0,51.7,10.4,0.901,1.0050000000000001,34,40,8,76,46.3,2.524,3.244,0.7356,16.5,52.0,75.0,316.0,78.8,25.7927,33.9268,0.588,0.292,0.7,0.727,0.6,0.379,4766.0,2467.0,2299.0,51.8,9.8,0.904,1.002
1,27,29,38,37,7,83,50.6,2.549,2.744,0.8913,18.6,63.0,64.0,339.0,80.7,30.4878,30.7073,0.771,0.234,0.7,0.818,0.538,0.4,4732.0,2301.0,2431.0,48.6,8.4,0.911,0.995,34,36,12,80,48.8,2.317,2.561,0.8968,14.9,53.0,63.0,356.0,83.3,29.0366,27.4268,0.676,0.2,0.778,0.857,0.4,0.441,4630.0,2420.0,2210.0,52.3,8.0,0.907,0.987
0,8,5,47,25,10,104,63.4,3.134,2.634,1.0571,24.1,90.0,60.0,374.0,82.5,29.061,31.5732,0.776,0.273,0.848,0.865,0.607,0.583,4740.0,2322.0,2418.0,49.0,10.8,0.917,1.0250000000000001,47,27,8,102,62.2,2.927,2.585,1.1429,20.4,77.0,68.0,378.0,81.0,27.6707,30.7683,0.725,0.429,0.808,0.9,0.71,0.48,4687.0,2161.0,2526.0,46.1,10.6,0.916,1.022
1,13,14,38,35,9,85,51.8,2.573,2.683,0.9714,19.2,60.0,66.0,313.0,82.3,31.0854,33.5732,0.641,0.302,0.645,0.724,0.483,0.442,4898.0,2390.0,2508.0,48.8,8.3,0.92,1.0030000000000001,31,42,9,71,43.3,2.695,3.244,0.7624,19.3,57.0,56.0,296.0,82.0,28.7073,28.1951,0.579,0.205,0.75,0.742,0.366,0.41,4590.0,2283.0,2307.0,49.7,9.4,0.885,0.979
1,20,17,42,30,10,94,57.3,2.756,2.732,1.0741,16.8,59.0,72.0,352.0,81.5,28.2439,28.4756,0.659,0.342,0.773,0.8,0.486,0.525,4733.0,2344.0,2389.0,49.5,9.8,0.904,1.002,54,21,7,115,70.1,3.073,2.183,1.4057,20.7,81.0,57.0,391.0,84.0,34.3902,23.5366,0.86,0.344,0.897,0.9,0.714,0.25,4573.0,2436.0,2137.0,53.3,8.9,0.907,0.996
1,22,30,41,35,6,88,53.7,2.683,3.012,0.8639,16.6,57.0,56.0,344.0,84.7,26.2927,31.378,0.75,0.304,0.696,0.828,0.44,0.536,4601.0,2323.0,2278.0,50.5,10.2,0.904,1.006,44,28,10,98,59.8,2.683,2.561,0.9722,18.9,64.0,49.0,338.0,85.2,27.0488,30.1098,0.8,0.216,0.767,0.889,0.5,0.6,4609.0,2180.0,2429.0,47.3,9.9,0.915,1.014
0,28,16,49,23,10,108,65.9,2.634,2.28,1.0738,18.7,70.0,44.0,374.0,85.8,29.6098,24.1585,0.679,0.423,0.667,0.921,0.649,0.476,4256.0,2178.0,2078.0,51.2,8.9,0.906,0.995,40,34,8,88,53.7,2.854,2.817,1.0507,15.9,58.0,69.0,365.0,82.1,28.0244,28.6098,0.644,0.297,0.8,0.931,0.425,0.5,4459.0,2334.0,2125.0,52.3,10.2,0.902,1.004
1,18,19,41,32,9,91,55.5,2.768,2.732,1.0133,14.8,53.0,49.0,358.0,85.4,29.5732,29.7561,0.773,0.184,0.8,0.929,0.487,0.513,4764.0,2406.0,2358.0,50.5,9.4,0.908,1.002,33,36,13,79,48.2,2.463,2.829,0.9448,14.1,47.0,56.0,334.0,84.4,26.1098,27.4268,0.575,0.238,0.762,0.815,0.406,0.404,4610.0,2390.0,2220.0,51.8,9.4,0.897,0.991
1,26,25,32,43,7,71,43.3,2.756,3.207,0.8057,17.4,64.0,68.0,367.0,78.0,28.6463,32.0122,0.515,0.306,0.565,0.917,0.375,0.407,4594.0,2197.0,2397.0,47.8,9.6,0.9,0.996,45,30,7,97,59.1,2.89,2.488,1.1136,18.1,64.0,51.0,354.0,85.6,26.6707,26.061,0.625,0.476,0.704,0.775,0.636,0.472,4321.0,2178.0,2143.0,50.4,10.8,0.905,1.0130000000000001
1,6,24,41,29,12,94,57.3,2.512,2.622,1.0492,17.6,56.0,71.0,319.0,78.6,28.5244,30.4634,0.714,0.275,0.724,0.886,0.486,0.477,4699.0,2309.0,2390.0,49.1,8.8,0.914,1.002,47,27,8,102,62.2,2.402,2.244,1.17,16.6,60.0,69.0,361.0,83.1,27.3293,28.0488,0.788,0.429,0.821,0.909,0.694,0.439,4625.0,2320.0,2305.0,50.2,8.8,0.92,1.008
0,4,23,42,29,11,95,57.9,2.988,2.768,0.9007,21.8,84.0,65.0,385.0,83.2,28.7683,31.8171,0.674,0.333,0.773,0.882,0.633,0.438,4900.0,2416.0,2484.0,49.3,10.4,0.913,1.0170000000000001,39,33,10,88,53.7,2.524,2.512,1.0,17.1,63.0,64.0,369.0,82.6,27.4634,28.8659,0.714,0.225,0.692,0.931,0.529,0.419,4558.0,2219.0,2339.0,48.7,9.2,0.913,1.0050000000000001
1,11,7,34,40,8,76,46.3,2.524,3.244,0.7356,16.5,52.0,75.0,316.0,78.8,25.7927,33.9268,0.588,0.292,0.7,0.727,0.6,0.379,4766.0,2467.0,2299.0,51.8,9.8,0.904,1.002,39,31,12,90,54.9,3.061,2.841,1.0872,18.0,66.0,56.0,366.0,83.2,30.2195,28.3659,0.676,0.311,0.792,0.8,0.523,0.394,4683.0,2278.0,2405.0,48.6,10.1,0.9,1.0010000000000001
1,2,10,35,38,9,79,48.2,2.305,2.927,0.8905,14.6,48.0,68.0,330.0,81.9,29.6951,30.3415,0.684,0.205,0.696,0.88,0.361,0.467,4617.0,2357.0,2260.0,51.0,7.8,0.904,0.982,36,35,11,83,50.6,2.78,3.122,0.956,17.8,61.0,77.0,343.0,78.1,31.0,29.3049,0.595,0.311,0.565,0.759,0.372,0.528,4654.0,2318.0,2336.0,49.8,9.0,0.893,0.983
0,12,9,43,33,6,92,56.1,3.049,3.0,1.089,18.8,79.0,75.0,420.0,78.9,32.5488,28.878,0.743,0.362,0.793,0.865,0.596,0.37,5018.0,2479.0,2539.0,49.4,9.4,0.896,0.99,43,31,8,94,57.3,3.146,2.951,1.1007,18.3,60.0,72.0,328.0,81.0,30.1341,29.9512,0.723,0.257,0.786,0.857,0.512,0.55,4702.0,2429.0,2273.0,51.7,10.4,0.901,1.0050000000000001
1,1,13,46,29,7,99,60.4,2.415,2.354,1.0246,15.6,50.0,54.0,320.0,82.8,28.8049,27.5244,0.725,0.405,0.806,0.879,0.609,0.514,4286.0,2160.0,2126.0,50.4,8.4,0.914,0.998,38,35,9,85,51.8,2.573,2.683,0.9714,19.2,60.0,66.0,313.0,82.3,31.0854,33.5732,0.641,0.302,0.645,0.724,0.483,0.442,4898.0,2390.0,2508.0,48.8,8.3,0.92,1.0030000000000001
0,27,18,38,37,7,83,50.6,2.549,2.744,0.8913,18.6,63.0,64.0,339.0,80.7,30.4878,30.7073,0.771,0.234,0.7,0.818,0.538,0.4,4732.0,2301.0,2431.0,48.6,8.4,0.911,0.995,41,32,9,91,55.5,2.768,2.732,1.0133,14.8,53.0,49.0,358.0,85.4,29.5732,29.7561,0.773,0.184,0.8,0.929,0.487,0.513,4764.0,2406.0,2358.0,50.5,9.4,0.908,1.002
1,15,3,43,31,8,94,57.3,2.902,2.768,1.0643,18.8,65.0,68.0,346.0,80.5,30.9512,27.5488,0.698,0.333,0.724,0.9,0.519,0.56,4734.0,2422.0,2312.0,51.2,9.4,0.9,0.994,42,27,13,97,59.1,2.5,2.317,1.1391,16.5,61.0,53.0,370.0,84.5,31.4512,25.9024,0.681,0.286,0.758,0.871,0.5,0.5,4417.0,2310.0,2107.0,52.3,7.9,0.911,0.99
0,16,17,40,34,8,88,53.7,2.854,2.817,1.0507,15.9,58.0,69.0,365.0,82.1,28.0244,28.6098,0.644,0.297,0.8,0.931,0.425,0.5,4459.0,2334.0,2125.0,52.3,10.2,0.902,1.004,54,21,7,115,70.1,3.073,2.183,1.4057,20.7,81.0,57.0,391.0,84.0,34.3902,23.5366,0.86,0.344,0.897,0.9,0.714,0.25,4573.0,2436.0,2137.0,53.3,8.9,0.907,0.996
